Day fraction since midnight on 10/27/2019,Time (seconds),Time (seconds since start),Coag Flow mL/s (),Water Flow mL/s (),Manual Water Pump Control (rpm),Manual Coagulant Pump Control (rpm),Fluoride Pump Control (),Turbidity ()
0.51584369,44568.89482,12200.69606,0.19125623,0.001317,0.654083,41.31050526,3.25185185,8.13333333
0.51585528,44569.89619,12201.69744,0.18901627,0.001317,0.654083,41.31050526,3.25185185,8.13333333
0.51586685,44570.89584,12202.69709,0.18894185,0.001317,0.654083,41.31050526,3.25185185,8.13333333
0.51587842,44571.89549,12203.69674,0.18243578,0.001317,0.654083,41.31050526,3.25185185,8.13333333
0.51588999,44572.89514,12204.69638,0.18299112,0.001317,0.654083,41.31050526,3.25185185,8.13333333
0.51590158,44573.89651,12205.69776,0.17817229,0.001317,0.654083,41.31050526,3.25185185,8.13333333
0.51591316,44574.89702,12206.69827,0.18271354,0.001317,0.654083,41.31050526,3.25185185,8.13333333
0.51592472,44575.89581,12207.69706,0.18559878,0.001317,0.654083,41.31050526,3.25185185,8.13333333
0.51593629,44576.89546,12208.6967,0.18660524,0.001317,0.654083,41.31050526,3.25185185,8.13333333
0.51594786,44577.8951,12209.69635,0.18604469,0.001317,0.654083,41.31050526,3.25185185,8.13333333
0.51595945,44578.89648,12210.69773,0.18706433,0.001317,0.654083,41.31050526,3.25185185,8.13333333
0.51597103,44579.89699,12211.69824,0.1771539,0.001317,0.654083,41.31050526,3.25185185,8.13333333
0.5159826,44580.89664,12212.69789,0.18231064,0.001317,0.654083,41.31050526,3.25185185,8.13333333
0.51599416,44581.89542,12213.69667,0.18009022,0.001317,0.654083,41.31050526,3.25185185,8.13333333
0.51600574,44582.89594,12214.69718,0.18505289,0.001317,0.654083,41.31050526,3.25185185,8.13333333
0.51601733,44583.89731,12215.69856,0.18551275,0.001317,0.654083,41.31050526,3.25185185,8.13333333
0.51602888,44584.89523,12216.69648,0.1892214,0.001317,0.654083,41.31050526,3.25185185,8.13333333
0.51604047,44585.89661,12217.69786,0.17675248,0.001317,0.654083,41.31050526,3.25185185,8.13333333
0.51605204,44586.89626,12218.6975,0.18305798,0.001317,0.654083,41.31050526,3.25185185,8.13333333
0.51606361,44587.8959,12219.69715,0.1779907,0.001317,0.654083,41.31050526,3.25185185,8.13333333
0.51607517,44588.89469,12220.69594,0.17723277,0.001317,0.654083,41.31050526,3.25185185,8.13333333
0.51608676,44589.89606,12221.69731,0.1874736,0.001317,0.654083,41.31050526,3.25185185,8.13333333
0.51609833,44590.89571,12222.69696,0.18679923,0.001317,0.654083,41.31050526,3.25185185,8.13333333
0.51610992,44591.89709,12223.69834,0.18407668,0.001317,0.654083,41.31050526,3.25185185,8.13333333
0.51612147,44592.89501,12224.69626,0.16364704,0.001317,0.654083,41.31050526,3.25185185,8.13333333
0.51613306,44593.89638,12225.69763,0.17567724,0.001317,0.654083,41.31050526,3.25185185,8.13333333
0.51614463,44594.89603,12226.69728,0.18086639,0.001317,0.654083,41.31050526,3.25185185,8.13333333
0.5161562,44595.89568,12227.69693,0.18362491,0.001317,0.654083,41.31050526,3.25185185,8.13333333
0.51616777,44596.89533,12228.69658,0.17015849,0.001317,0.654083,41.31050526,3.25185185,8.13333333
0.51617936,44597.8967,12229.69795,0.18035007,0.001317,0.654083,41.31050526,3.25185185,8.13333333
0.51619093,44598.89635,12230.6976,0.17883785,0.001317,0.654083,41.31050526,3.25185185,8.13333333
0.5162025,44599.896,12231.69725,0.17514861,0.001317,0.654083,41.31050526,3.25185185,8.13333333
0.51621407,44600.89565,12232.6969,0.17510146,0.001317,0.654083,41.31050526,3.25185185,8.13333333
0.51622566,44601.89702,12233.69827,0.17196825,0.001317,0.654083,41.31050526,3.25185185,8.13333333
0.51623723,44602.89667,12234.69792,0.18043011,0.001317,0.654083,41.31050526,3.25185185,8.13333333
0.51624878,44603.89459,12235.69584,0.17315578,0.001317,0.654083,41.31050526,3.25185185,8.13333333
0.51626038,44604.89683,12236.69808,0.17060396,0.001317,0.654083,41.31050526,3.25185185,8.13333333
0.51627195,44605.89648,12237.69773,0.17204276,0.001317,0.654083,41.31050526,3.25185185,8.13333333
0.51628352,44606.89613,12238.69738,0.17064071,0.001317,0.654083,41.31050526,3.25185185,8.13333333
0.51629511,44607.8975,12239.69875,0.1696949,0.001317,0.654083,41.31050526,3.25185185,8.13333333
0.51630667,44608.89629,12240.69754,0.17113087,0.001317,0.654083,41.31050526,3.25185185,8.13333333
0.51631824,44609.89594,12241.69718,0.16490364,0.001317,0.654083,41.31050526,3.25185185,8.13333333
0.51632981,44610.89558,12242.69683,0.16024497,0.001317,0.654083,41.31050526,3.25185185,8.13333333
0.51634138,44611.89523,12243.69648,0.16614796,0.001317,0.654083,41.31050526,3.25185185,8.13333333
0.51635297,44612.89661,12244.69786,0.17174779,0.001317,0.654083,41.31050526,3.25185185,8.13333333
0.51636454,44613.89626,12245.6975,0.17684752,0.001317,0.654083,41.31050526,3.25185185,8.13333333
0.51637611,44614.8959,12246.69715,0.16119133,0.001317,0.654083,41.31050526,3.25185185,8.13333333
0.51638768,44615.89555,12247.6968,0.17332423,0.001317,0.654083,41.31050526,3.25185185,8.13333333
0.51639925,44616.8952,12248.69645,0.18561831,0.001317,0.654083,41.31050526,3.25185185,8.13333333
0.51641084,44617.89658,12249.69782,0.17337075,0.001317,0.654083,41.31050526,3.25185185,8.13333333
0.5164224,44618.89536,12250.69661,0.17688654,0.001317,0.654083,41.31050526,3.25185185,8.13333333
0.51643397,44619.89501,12251.69626,0.16613135,0.001317,0.654083,41.31050526,3.25185185,8.13333333
0.51644556,44620.89638,12252.69763,0.18024231,0.001317,0.654083,41.31050526,3.25185185,8.13333333
0.51645713,44621.89603,12253.69728,0.17034869,0.001317,0.654083,41.31050526,3.25185185,8.13333333
0.5164687,44622.89568,12254.69693,0.17987415,0.001317,0.654083,41.31050526,3.25185185,8.13333333
0.51648027,44623.89533,12255.69658,0.18478839,0.001317,0.654083,41.31050526,3.25185185,8.13333333
0.51649186,44624.8967,12256.69795,0.17384575,0.001317,0.654083,41.31050526,3.25185185,8.13333333
0.51650342,44625.89549,12257.69674,0.16141817,0.001317,0.654083,41.31050526,3.25185185,8.13333333
0.516515,44626.896,12258.69725,0.16792361,0.001317,0.654083,41.31050526,3.25185185,8.13333333
0.51652657,44627.89565,12259.6969,0.17478602,0.001317,0.654083,41.31050526,3.25185185,8.13333333
0.51653814,44628.8953,12260.69654,0.16217522,0.001317,0.654083,41.31050526,3.25185185,8.13333333
0.51654971,44629.89494,12261.69619,0.15285622,0.001317,0.654083,41.31050526,3.25185185,8.13333333
0.5165613,44630.89632,12262.69757,0.1681937,0.001317,0.654083,41.31050526,3.25185185,8.13333333
0.51657287,44631.89597,12263.69722,0.17676814,0.001317,0.654083,41.31050526,3.25185185,8.13333333
0.51658444,44632.89562,12264.69686,0.17490253,0.001317,0.654083,41.31050526,3.25185185,8.13333333
0.51659601,44633.89526,12265.69651,0.17280139,0.001317,0.654083,41.31050526,3.25185185,8.13333333
0.51660761,44634.8975,12266.69875,0.1728937,0.001317,0.654083,41.31050526,3.25185185,8.13333333
0.51661918,44635.89715,12267.6984,0.15533282,0.001317,0.654083,41.31050526,3.25185185,8.13333333
0.51663073,44636.89507,12268.69632,0.15744089,0.001317,0.654083,41.31050526,3.25185185,8.13333333
0.51664232,44637.89645,12269.6977,0.13330956,0.001317,0.654083,41.31050526,3.25185185,8.13333333
0.51665389,44638.8961,12270.69734,0.15431736,0.001317,0.654083,41.31050526,3.25185185,8.13333333
0.51666546,44639.89574,12271.69699,0.17618002,0.001317,0.654083,41.31050526,3.25185185,8.13333333
0.51667703,44640.89539,12272.69664,0.17128827,0.001317,0.654083,41.31050526,3.25185185,8.13333333
0.5166886,44641.89504,12273.69629,0.1540174,0.001317,0.654083,41.31050526,3.25185185,8.13333333
0.51670019,44642.89642,12274.69766,0.17358848,0.001317,0.654083,41.31050526,3.25185185,8.13333333
0.51671177,44643.89693,12275.69818,0.17265637,0.001317,0.654083,41.31050526,3.25185185,8.13333333
0.51672334,44644.89658,12276.69782,0.15727749,0.001317,0.654083,41.31050526,3.25185185,8.13333333
0.5167349,44645.89536,12277.69661,0.15530585,0.001317,0.654083,41.31050526,3.25185185,8.13333333
0.51674647,44646.89501,12278.69626,0.14302756,0.001317,0.654083,41.31050526,3.25185185,8.13333333
0.51675804,44647.89466,12279.6959,0.16158813,0.001317,0.654083,41.31050526,3.25185185,8.13333333
0.51676963,44648.89603,12280.69728,0.11869883,0.001317,0.654083,41.31050526,3.25185185,8.13333333
0.5167812,44649.89568,12281.69693,0.13850611,0.001317,0.654083,41.31050526,3.25185185,8.13333333
0.51679277,44650.89533,12282.69658,0.12419877,0.001317,0.654083,41.31050526,3.25185185,8.13333333
0.51680436,44651.8967,12283.69795,0.15873149,0.001317,0.654083,41.31050526,3.25185185,8.13333333
0.51681593,44652.89635,12284.6976,0.15388449,0.001317,0.654083,41.31050526,3.25185185,8.13333333
0.5168275,44653.896,12285.69725,0.14025393,0.001317,0.654083,41.31050526,3.25185185,8.13333333
0.51683907,44654.89565,12286.6969,0.11448389,0.001317,0.654083,41.31050526,3.25185185,8.13333333
0.51685063,44655.89443,12287.69568,0.13778684,0.001317,0.654083,41.31050526,3.25185185,8.13333333
0.51686222,44656.89581,12288.69706,0.13000214,0.001317,0.654083,41.31050526,3.25185185,8.13333333
0.51687379,44657.89546,12289.6967,0.12039899,0.001317,0.654083,41.31050526,3.25185185,8.13333333
0.51688536,44658.8951,12290.69635,0.11638202,0.001317,0.654083,41.31050526,3.25185185,8.13333333
0.51689695,44659.89648,12291.69773,0.10579192,0.001317,0.654083,41.31050526,3.25185185,8.13333333
0.51690852,44660.89613,12292.69738,0.11440556,0.001317,0.654083,41.31050526,3.25185185,8.13333333
0.51692009,44661.89578,12293.69702,0.11760455,0.001317,0.654083,41.31050526,3.25185185,8.13333333
0.51693166,44662.89542,12294.69667,0.09794879,0.001317,0.654083,41.31050526,3.25185185,8.13333333
0.51694323,44663.89507,12295.69632,0.1067454,0.001317,0.654083,41.31050526,3.25185185,8.13333333
0.51695482,44664.89645,12296.6977,0.11902013,0.001317,0.654083,41.31050526,3.25185185,8.13333333
0.51696639,44665.8961,12297.69734,0.12776266,0.001317,0.654083,41.31050526,3.25185185,8.13333333
0.51697795,44666.89488,12298.69613,0.10753197,0.001317,0.654083,41.31050526,3.25185185,8.13333333
0.51698952,44667.89453,12299.69578,0.11374129,0.001317,0.654083,41.31050526,3.25185185,8.13333333
0.51700111,44668.8959,12300.69715,0.11815016,0.001317,0.654083,41.31050526,3.25185185,8.13333333
0.51701269,44669.89642,12301.69766,0.11583433,0.001317,0.654083,41.31050526,3.25185185,8.13333333
0.51702425,44670.8952,12302.69645,0.0971455,0.001317,0.654083,41.31050526,3.25185185,8.13333333
0.51703582,44671.89485,12303.6961,0.08875577,0.001317,0.654083,41.31050526,3.25185185,8.13333333
0.51704741,44672.89622,12304.69747,0.10588168,0.001317,0.654083,41.31050526,3.25185185,8.13333333
0.51705898,44673.89587,12305.69712,0.10660602,0.001317,0.654083,41.31050526,3.25185185,8.13333333
0.51707055,44674.89552,12306.69677,0.11530441,0.001317,0.654083,41.31050526,3.25185185,8.13333333
0.51708212,44675.89517,12307.69642,0.10707852,0.001317,0.654083,41.31050526,3.25185185,8.13333333
0.51709369,44676.89482,12308.69606,0.10431559,0.001317,0.654083,41.31050526,3.25185185,8.13333333
0.51710528,44677.89619,12309.69744,0.09587882,0.001317,0.654083,41.31050526,3.25185185,8.13333333
0.51711685,44678.89584,12310.69709,0.0946549,0.001317,0.654083,41.31050526,3.25185185,8.13333333
0.51712842,44679.89549,12311.69674,0.08061299,0.001317,0.654083,41.31050526,3.25185185,8.13333333
0.51713999,44680.89514,12312.69638,-0.0420055,0.001317,0.654083,41.31050526,3.25185185,8.13333333
0.51715156,44681.89478,12313.69603,-0.09881141,0.001317,0.654083,41.31050526,3.25185185,8.13333333
0.51716315,44682.89616,12314.69741,-0.09907632,0.001317,0.654083,41.31050526,3.25185185,8.13333333
0.51717472,44683.89581,12315.69706,-0.09735473,0.001317,0.654083,41.31050526,3.25185185,8.13333333
0.51718628,44684.89459,12316.69584,-0.10026084,0.001317,0.654083,41.31050526,3.25185185,8.13333333
0.51719788,44685.89683,12317.69808,-0.10618699,0.001317,0.654083,41.31050526,3.25185185,8.13333333
0.51720945,44686.89648,12318.69773,-0.10424464,0.001317,0.654083,41.31050526,3.25185185,8.13333333
0.51722102,44687.89613,12319.69738,-0.10316525,0.001317,0.654083,41.31050526,3.25185185,8.13333333
0.51723259,44688.89578,12320.69702,-0.10312395,0.001317,0.654083,41.31050526,3.25185185,8.13333333
0.51724416,44689.89542,12321.69667,-0.10486772,0.001317,0.654083,41.31050526,3.25185185,8.13333333
0.51725573,44690.89507,12322.69632,-0.08469984,0.001317,0.654083,41.31050526,3.25185185,8.13333333
0.5172673,44691.89472,12323.69597,-0.08727711,0.001317,0.654083,41.31050526,3.25185185,8.13333333
0.51727888,44692.89523,12324.69648,-0.0960181,0.001317,0.654083,41.31050526,3.25185185,8.13333333
0.51729047,44693.89661,12325.69786,-0.09819198,0.001317,0.654083,41.31050526,3.25185185,8.13333333
0.51730203,44694.89539,12326.69664,-0.10063186,0.001317,0.654083,41.31050526,3.25185185,8.13333333
0.5173136,44695.89504,12327.69629,-0.12384104,0.001317,0.654083,41.31050526,3.25185185,8.13333333
0.51732517,44696.89469,12328.69594,-0.16301076,0.001317,0.654083,41.31050526,3.25185185,8.13333333
0.51733676,44697.89606,12329.69731,-0.17856148,0.001317,0.654083,41.31050526,3.25185185,8.13333333
0.51734835,44698.89744,12330.69869,-0.18080837,0.001317,0.654083,41.31050526,3.25185185,8.13333333
0.5173599,44699.89536,12331.69661,-0.1794375,0.001317,0.654083,41.31050526,3.25185185,8.13333333
0.51737146,44700.89414,12332.69539,-0.16276564,0.001317,0.654083,41.31050526,3.25185185,8.13333333
0.51738305,44701.89552,12333.69677,-0.14306949,0.001317,0.654083,41.31050526,3.25185185,8.13333333
0.51739462,44702.89517,12334.69642,-0.16116574,0.001317,0.654083,41.31050526,3.25185185,8.13333333
0.51740619,44703.89482,12335.69606,0.09599705,0.001317,0.654083,41.31050526,3.25185185,8.13333333
0.51741776,44704.89446,12336.69571,0.09887341,0.001317,0.654083,41.31050526,3.25185185,8.13333333
0.51742934,44705.89498,12337.69622,0.07451423,0.001317,0.654083,41.31050526,3.25185185,8.13333333
0.51744093,44706.89635,12338.6976,0.07297425,0.001317,0.654083,41.31050526,3.25185185,8.13333333
0.5174525,44707.896,12339.69725,0.07312433,0.001317,0.654083,41.31050526,3.25185185,8.13333333
0.51746407,44708.89565,12340.6969,0.07578965,0.001317,0.654083,41.31050526,3.25185185,8.13333333
0.51747565,44709.89616,12341.69741,0.06424849,0.001317,0.654083,41.31050526,3.25185185,8.13333333
0.51748724,44710.89754,12342.69878,0.06309971,0.001317,0.654083,41.31050526,3.25185185,8.13333333
0.51749879,44711.89546,12343.6967,0.06384113,0.001317,0.654083,41.31050526,3.25185185,8.13333333
0.51751036,44712.8951,12344.69635,0.06501873,0.001317,0.654083,41.31050526,3.25185185,8.13333333
0.51752195,44713.89648,12345.69773,0.07095936,0.001317,0.654083,41.31050526,3.25185185,8.13333333
0.51753352,44714.89613,12346.69738,0.07023191,0.001317,0.654083,41.31050526,3.25185185,8.13333333
0.51754509,44715.89578,12347.69702,0.07201567,0.001317,0.654083,41.31050526,3.25185185,8.13333333
0.51755666,44716.89542,12348.69667,0.07464024,0.001317,0.654083,41.31050526,3.25185185,8.13333333
0.51756823,44717.89507,12349.69632,0.07324839,0.001317,0.654083,41.31050526,3.25185185,8.13333333
0.51757981,44718.89558,12350.69683,0.06909955,0.001317,0.654083,41.31050526,3.25185185,8.13333333
0.51759139,44719.8961,12351.69734,0.06131976,0.001317,0.654083,41.31050526,3.25185185,8.13333333
0.51760296,44720.89574,12352.69699,0.06373873,0.001317,0.654083,41.31050526,3.25185185,8.13333333
0.51761452,44721.89453,12353.69578,0.05500712,0.001317,0.654083,41.31050526,3.25185185,8.13333333
0.51762611,44722.8959,12354.69715,-0.12314405,0.001317,0.654083,41.31050526,3.25185185,8.13333333
0.51763768,44723.89555,12355.6968,-0.19597587,0.001317,0.654083,41.31050526,3.25185185,8.13333333
0.51764926,44724.89606,12356.69731,-0.1950122,0.001317,0.654083,41.31050526,3.25185185,8.13333333
0.51766082,44725.89485,12357.6961,-0.19749917,0.001317,0.654083,41.31050526,3.25185185,8.13333333
0.51767239,44726.8945,12358.69574,-0.19621527,0.001317,0.654083,41.31050526,3.25185185,8.13333333
0.51768397,44727.89501,12359.69626,-0.18770218,0.001317,0.654083,41.31050526,3.25185185,8.13333333
0.51769556,44728.89638,12360.69763,-0.1883398,0.001317,0.654083,41.31050526,3.25185185,8.13333333
0.51770713,44729.89603,12361.69728,-0.18447004,0.001317,0.654083,41.31050526,3.25185185,8.13333333
0.5177187,44730.89568,12362.69693,-0.18960135,0.001317,0.654083,41.31050526,3.25185185,8.13333333
0.51773027,44731.89533,12363.69658,-0.19329074,0.001317,0.654083,41.31050526,3.25185185,8.13333333
0.51774186,44732.8967,12364.69795,-0.18743885,0.001317,0.654083,41.31050526,3.25185185,8.13333333
0.51775342,44733.89549,12365.69674,-0.20139879,0.001317,0.654083,41.31050526,3.25185185,8.13333333
0.51776499,44734.89514,12366.69638,-0.18972494,0.001317,0.654083,41.31050526,3.25185185,8.13333333
0.51777656,44735.89478,12367.69603,-0.20002362,0.001317,0.654083,41.31050526,3.25185185,8.13333333
0.51778815,44736.89616,12368.69741,-0.12466932,0.001317,0.654083,41.31050526,3.25185185,8.13333333
0.51779972,44737.89581,12369.69706,-0.17466152,0.001317,0.654083,41.31050526,3.25185185,8.13333333
0.51781129,44738.89546,12370.6967,-0.18705463,0.001317,0.654083,41.31050526,3.25185185,8.13333333
0.51782286,44739.8951,12371.69635,-0.19541737,0.001317,0.654083,41.31050526,3.25185185,8.13333333
0.51783445,44740.89648,12372.69773,-0.19426614,0.001317,0.654083,41.31050526,3.25185185,8.13333333
0.51784603,44741.89699,12373.69824,-0.19346544,0.001317,0.654083,41.31050526,3.25185185,8.13333333
0.5178576,44742.89664,12374.69789,-0.19308472,0.001317,0.654083,41.31050526,3.25185185,8.13333333
0.51786915,44743.89456,12375.69581,-0.19434923,0.001317,0.654083,41.31050526,3.25185185,8.13333333
0.51788074,44744.89594,12376.69718,-0.19142441,0.001317,0.654083,41.31050526,3.25185185,8.13333333
0.51789231,44745.89558,12377.69683,-0.194442,0.001317,0.654083,41.31050526,3.25185185,8.13333333
0.51790388,44746.89523,12378.69648,-0.19136851,0.001317,0.654083,41.31050526,3.25185185,8.13333333
0.51791545,44747.89488,12379.69613,-0.19103669,0.001317,0.654083,41.31050526,3.25185185,8.13333333
0.51792702,44748.89453,12380.69578,-0.06502976,0.001317,0.654083,41.31050526,3.25185185,8.13333333
0.51793862,44749.89677,12381.69802,0.09113643,0.001317,0.654083,41.31050526,3.25185185,8.13333333
0.51795019,44750.89642,12382.69766,0.09106424,0.001317,0.654083,41.31050526,3.25185185,8.13333333
0.51796175,44751.8952,12383.69645,0.09106886,0.001317,0.654083,41.31050526,3.25185185,8.13333333
0.51797332,44752.89485,12384.6961,0.09104233,0.001317,0.654083,41.31050526,3.25185185,8.13333333
0.51798491,44753.89622,12385.69747,0.09101783,0.001317,0.654083,41.31050526,3.25185185,8.13333333
0.51799648,44754.89587,12386.69712,0.09096944,0.001317,0.654083,41.31050526,3.25185185,8.13333333
0.51800805,44755.89552,12387.69677,0.09093768,0.001317,0.654083,41.31050526,3.25185185,8.13333333
0.51801962,44756.89517,12388.69642,0.09095248,0.001317,0.654083,41.31050526,3.25185185,8.13333333
0.51803121,44757.89654,12389.69779,0.09095667,0.001317,0.654083,41.31050526,3.25185185,8.13333333
0.51804276,44758.89446,12390.69571,0.09091458,0.001317,0.654083,41.31050526,3.25185185,8.13333333
0.51805435,44759.89584,12391.69709,0.09093412,0.001317,0.654083,41.31050526,3.25185185,8.13333333
0.51806592,44760.89549,12392.69674,0.0909227,0.001317,0.654083,41.31050526,3.25185185,8.13333333
0.5180775,44761.896,12393.69725,0.09091631,0.001317,0.654083,41.31050526,3.25185185,8.13333333
0.51808906,44762.89478,12394.69603,0.09090334,0.001317,0.654083,41.31050526,3.25185185,8.13333333
0.51810063,44763.89443,12395.69568,0.09087514,0.001317,0.654083,41.31050526,3.25185185,8.13333333
0.51811223,44764.89667,12396.69792,0.09086199,0.001317,0.654083,41.31050526,3.25185185,8.13333333
0.51812379,44765.89546,12397.6967,0.09086843,0.001317,0.654083,41.31050526,3.25185185,8.13333333
0.51813539,44766.8977,12398.69894,0.09085871,0.001317,0.654083,41.31050526,3.25185185,8.13333333
0.51814693,44767.89475,12399.696,0.09083713,0.001317,0.654083,41.31050526,3.25185185,8.13333333
0.5181585,44768.8944,12400.69565,0.09079358,0.001317,0.654083,41.31050526,3.25185185,8.13333333
0.51817009,44769.89578,12401.69702,0.09085194,0.001317,0.654083,41.31050526,3.25185185,8.13333333
0.51818166,44770.89542,12402.69667,0.09081883,0.001317,0.654083,41.31050526,3.25185185,8.13333333
0.51819323,44771.89507,12403.69632,0.09086003,0.001317,0.654083,41.31050526,3.25185185,8.13333333
0.5182048,44772.89472,12404.69597,0.09074939,0.001317,0.654083,41.31050526,3.25185185,8.13333333
0.51821639,44773.8961,12405.69734,0.09082905,0.001317,0.654083,41.31050526,3.25185185,8.13333333
0.51822796,44774.89574,12406.69699,0.09082279,0.001317,0.654083,41.31050526,3.25185185,8.13333333
0.51823953,44775.89539,12407.69664,0.09076983,0.001317,0.654083,41.31050526,3.25185185,8.13333333
