Day fraction since midnight on 10/27/2019	Coag Flow mL/s ()	Water Flow mL/s ()	Manual Water Pump Control (rpm)	Manual Coagulant Pump Control (rpm)	Fluoride Pump Control ()	Turbidity ()
0.52769552	0.07797694	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	6.02461195
0.52770711	0.07589377	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	6.02461195
0.52771868	0.08103774	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	4.42789698
0.52773024	0.08585856	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	4.42789698
0.52774181	0.07748739	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	4.42789698
0.52775341	0.08430731	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	4.42789698
0.52776497	0.08458288	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	4.42789698
0.52777654	0.08919409	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	3.91878963
0.52778811	0.08765960	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	3.91878963
0.52779970	0.08575307	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	3.91878963
0.52781127	0.08952679	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	3.91878963
0.52782284	0.08831655	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	3.91878963
0.52783441	0.08955311	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	3.73498654
0.52784600	0.08618750	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	3.73498654
0.52785757	0.08399972	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	3.73498654
0.52786913	0.08414103	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	3.73498654
0.52788070	0.08055110	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	3.73498654
0.52789229	0.08115550	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	4.24231720
0.52790386	0.07892549	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	4.24231720
0.52791543	0.08291417	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	4.24231720
0.52792701	0.08268341	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	4.24231720
0.52793858	0.08228827	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	4.24231720
0.52795015	0.08315039	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	3.38182783
0.52796174	0.08511132	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	3.38182783
0.52797331	0.08149346	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	3.38182783
0.52798488	0.08015474	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	3.38182783
0.52799644	0.07785893	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	3.38182783
0.52800804	0.07821624	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	4.97301197
0.52801960	0.07672632	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	4.97301197
0.52803117	0.07917634	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	4.97301197
0.52804274	0.07967047	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	4.97301197
0.52805433	0.07593071	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	4.97301197
0.52806592	0.08050615	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	4.60159445
0.52807746	0.07816848	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	4.60159445
0.52808903	0.07906532	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	4.60159445
0.52810062	0.08037369	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	4.60159445
0.52811219	0.08440398	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	4.60159445
0.52812376	0.08556559	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	4.59705734
0.52813533	0.07912046	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	4.59705734
0.52814692	0.07611581	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	4.59705734
0.52815849	0.07523199	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	4.59705734
0.52817008	0.07649944	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	4.59705734
0.52818163	0.07548092	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	4.09427643
0.52819322	0.07967179	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	4.09427643
0.52820479	0.07934325	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	4.09427643
0.52821636	0.07844384	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	4.09427643
0.52822793	0.07739791	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	4.09427643
0.52823950	0.07594094	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	4.93601608
0.52825109	0.07815704	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	4.93601608
0.52826266	0.07923082	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	4.93601608
0.52827423	0.07697961	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	4.93601608
0.52828579	0.07736930	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	4.93601608
0.52829739	0.07961591	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	6.65046597
0.52830896	0.07656880	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	6.65046597
0.52832053	0.07678114	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	6.65046597
0.52833211	0.07774331	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	6.65046597
0.52834368	0.08568246	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	6.65046597
0.52835524	0.08429854	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	6.24773026
0.52836684	0.08177945	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	6.24773026
0.52837840	0.07789464	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	6.24773026
0.52838997	0.07550904	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	6.24773026
0.52840155	0.06803562	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	6.24773026
0.52841311	0.06650567	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	5.53063297
0.52842468	0.06760592	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	5.53063297
0.52843626	0.07089582	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	5.53063297
0.52844785	0.07992368	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	5.53063297
0.52845942	0.07419031	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	5.53063297
0.52847099	0.07565720	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	5.92282391
0.52848256	0.07964429	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	5.92282391
0.52849413	0.08377824	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	5.92282391
0.52850572	0.08215833	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	5.92282391
0.52851729	0.08173994	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	5.92282391
0.52852885	0.08006782	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	6.60481024
0.52854042	0.06902251	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	6.60481024
0.52855201	0.07426808	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	6.60481024
0.52856358	0.07610071	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	6.60481024
0.52857515	0.07837218	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	6.60481024
0.52858672	0.07775512	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	6.90511131
0.52859832	0.07673237	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	6.90511131
0.52860987	0.07794196	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	6.90511131
0.52862146	0.07440142	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	6.90511131
0.52863303	0.07491250	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	6.90511131
0.52864460	0.07228657	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	6.97965240
0.52865616	0.06877247	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	6.97965240
0.52866775	0.06563543	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	6.97965240
0.52867932	0.06330629	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	6.97965240
0.52869089	0.05051960	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	6.97965240
0.52870248	0.05315972	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	7.41924143
0.52871405	0.05189902	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	7.41924143
0.52872562	0.05055889	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	7.41924143
0.52873721	0.05584375	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	7.41924143
0.52874876	0.05999875	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	7.41924143
0.52876035	0.05781410	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	8.62636471
0.52877192	0.05667062	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	8.62636471
0.52878349	0.05849449	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	8.62636471
0.52879506	0.06145282	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	8.62636471
0.52880663	0.06259838	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	8.62636471
0.52881820	0.05975470	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	8.14365673
0.52882979	0.06722111	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	8.14365673
0.52884136	0.06759125	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	8.14365673
0.52885293	0.06679224	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	8.14365673
0.52886450	0.06474208	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	8.14365673
0.52887607	0.06307967	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	8.95844650
0.52888764	0.06464520	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	8.95844650
0.52889924	0.06474496	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	8.95844650
0.52891081	0.06189061	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	8.95844650
0.52892238	0.06184195	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	8.95844650
0.52893395	0.05697585	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	9.47148800
0.52894552	0.05705532	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	9.47148800
0.52895709	0.05618847	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	9.47148800
0.52896868	0.05813244	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	9.47148800
0.52898025	0.05799184	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	9.47148800
0.52899182	0.05611290	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	9.66219902
0.52900339	0.05445559	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	9.66219902
0.52901498	0.05555137	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	9.66219902
0.52902654	0.05438625	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	9.66219902
0.52903812	0.06051190	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	9.66219902
0.52904969	0.06179698	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	9.06660271
0.52906128	0.05666193	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	9.06660271
0.52907285	0.06794053	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	9.06660271
0.52908441	0.08720011	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	9.06660271
0.52909598	0.08879911	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	9.06660271
0.52910756	0.08687311	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	10.12812710
0.52911912	0.08470900	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	10.12812710
0.52913072	0.08569914	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	10.12812710
0.52914229	0.08875376	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	10.12812710
0.52915388	0.08936449	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	10.12812710
0.52916542	0.08652113	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	14.02247047
0.52917701	0.08762372	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	14.02247047
0.52918858	0.07830361	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	14.02247047
0.52920015	0.07909599	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	14.02247047
0.52921172	0.09087447	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	14.02247047
0.52922331	0.08804798	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	11.75439835
0.52923489	0.07911444	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	11.75439835
0.52924646	0.07764885	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	11.75439835
0.52925803	0.07562111	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	11.75439835
0.52926960	0.08074118	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	11.75439835
0.52928116	0.07894172	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	11.73219109
0.52929275	0.07349084	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	11.73219109
0.52930432	0.07936504	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	11.73219109
0.52931589	0.08576070	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	11.73219109
0.52932749	0.08478873	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	11.73219109
0.52933904	0.08594406	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	11.76190376
0.52935062	0.08311220	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	11.76190376
0.52936221	0.08278564	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	11.76190376
0.52937378	0.08065642	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	11.76190376
0.52938535	0.07574184	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	11.76190376
0.52939692	0.08078671	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	10.49572372
0.52940849	0.09912737	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	10.49572372
0.52942006	0.09124774	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	10.49572372
0.52943165	0.08412879	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	10.49572372
0.52944320	0.08333202	0.00131700	0.65408300	50.52631579	0.00000000	0.00000000	17.63941383
0.52945479	0.08099981	0.00131700	0.65408300	50.52631579	0.00000000	0.00000000	17.63941383
0.52946636	0.08293816	0.00131700	0.65408300	50.52631579	0.00000000	0.00000000	17.63941383
0.52947793	0.07851871	0.00131700	0.65408300	50.52631579	0.00000000	0.00000000	17.63941383
0.52948950	0.08074208	0.00131700	0.65408300	50.52631579	0.00000000	0.00000000	17.63941383
0.52950107	0.07597048	0.00131700	0.65408300	50.52631579	0.00000000	0.00000000	17.63941383
0.52951264	0.07208932	0.00131700	0.65408300	50.52631579	0.00000000	0.00000000	14.09414673
0.52952424	0.06671704	0.00131700	0.65408300	50.52631579	0.00000000	0.00000000	14.09414673
0.52953581	0.06696176	0.00131700	0.65408300	50.52631579	0.00000000	0.00000000	14.09414673
0.52954738	0.07715541	0.00131700	0.65408300	50.52631579	0.00000000	0.00000000	14.09414673
0.52955895	0.07697096	0.00131700	0.65408300	50.52631579	0.00000000	0.00000000	14.09414673
0.52957052	0.08264535	0.00131700	0.65408300	50.52631579	0.00000000	0.00000000	12.86904907
0.52958209	0.07880456	0.00131700	0.65408300	50.52631579	0.00000000	0.00000000	12.86904907
0.52959368	0.07627407	0.00131700	0.65408300	50.52631579	0.00000000	0.00000000	12.86904907
0.52960525	0.08606070	0.00131700	0.65408300	50.52631579	0.00000000	0.00000000	12.86904907
0.52961682	0.08494849	0.00131700	0.65408300	50.52631579	0.00000000	0.00000000	12.86904907
0.52962838	0.07148397	0.00131700	0.65408300	50.52631579	0.00000000	0.00000000	11.38577652
0.52963996	0.07385918	0.00131700	0.65408300	50.52631579	0.00000000	0.00000000	11.38577652
0.52965155	0.07666932	0.00131700	0.65408300	50.52631579	0.00000000	0.00000000	11.38577652
0.52966312	0.08006065	0.00131700	0.65408300	50.52631579	0.00000000	0.00000000	11.38577652
0.52967469	0.07624164	0.00131700	0.65408300	50.52631579	0.00000000	0.00000000	11.38577652
0.52968626	0.07664368	0.00131700	0.65408300	50.52631579	0.00000000	0.00000000	11.02968788
0.52969783	0.07361913	0.00131700	0.65408300	50.52631579	0.00000000	0.00000000	11.02968788
0.52970942	0.07616627	0.00131700	0.65408300	50.52631579	0.00000000	0.00000000	11.02968788
0.52972099	0.07660422	0.00131700	0.65408300	50.52631579	0.00000000	0.00000000	11.02968788
0.52973255	0.07873730	0.00131700	0.65408300	50.52631579	0.00000000	0.00000000	11.02968788
0.52974414	0.07833926	0.00131700	0.65408300	50.52631579	0.00000000	0.00000000	1.25015962
0.52975571	0.08770591	0.00131700	0.65408300	50.52631579	0.00000000	0.00000000	1.25015962
0.52976728	0.07958139	0.00131700	0.65408300	50.52631579	0.00000000	0.00000000	1.25015962
0.52977886	0.07483225	0.00131700	0.65408300	50.52631579	0.00000000	0.00000000	1.25015962
0.52979045	0.07313301	0.00131700	0.65408300	50.52631579	0.00000000	0.00000000	1.25015962
0.52980199	0.07561250	0.00131700	0.65408300	50.52631579	0.00000000	0.00000000	13.68666649
0.52981359	0.07776342	0.00131700	0.65408300	50.52631579	0.00000000	0.00000000	13.68666649
0.52982516	0.07697389	0.00131700	0.65408300	50.52631579	0.00000000	0.00000000	13.68666649
0.52983673	0.07675391	0.00131700	0.65408300	50.52631579	0.00000000	0.00000000	13.68666649
0.52984830	0.07778199	0.00131700	0.65408300	50.52631579	0.00000000	0.00000000	13.68666649
0.52985987	0.08157880	0.00131700	0.65408300	50.52631579	0.00000000	0.00000000	10.87933540
0.52987146	0.08389516	0.00131700	0.65408300	50.52631579	0.00000000	0.00000000	10.87933540
0.52988302	0.07863754	0.00131700	0.65408300	50.52631579	0.00000000	0.00000000	10.87933540
0.52989459	0.07251628	0.00131700	0.65408300	50.52631579	0.00000000	0.00000000	10.87933540
0.52990616	0.06323551	0.00131700	0.65408300	50.52631579	0.00000000	0.00000000	10.87933540
0.52991774	0.06846642	0.00131700	0.65408300	50.52631579	0.00000000	0.00000000	10.44404697
0.52992933	0.06946562	0.00131700	0.65408300	50.52631579	0.00000000	0.00000000	10.44404697
0.52994090	0.06907689	0.00131700	0.65408300	50.52631579	0.00000000	0.00000000	10.44404697
0.52995247	0.07041707	0.00131700	0.65408300	50.52631579	0.00000000	0.00000000	10.44404697
0.52996403	0.07309618	0.00131700	0.65408300	50.52631579	0.00000000	0.00000000	10.44404697
0.52997562	0.07585262	0.00131700	0.65408300	50.52631579	0.00000000	0.00000000	10.16751194
0.52998720	0.07295591	0.00131700	0.65408300	50.52631579	0.00000000	0.00000000	10.16751194
0.52999877	0.07087105	0.00131700	0.65408300	50.52631579	0.00000000	0.00000000	10.16751194
0.53001034	0.06976426	0.00131700	0.65408300	50.52631579	0.00000000	0.00000000	10.16751194
0.53002191	0.07032382	0.00131700	0.65408300	50.52631579	0.00000000	0.00000000	10.16751194
0.53003348	0.05933201	0.00131700	0.65408300	50.52631579	0.00000000	0.00000000	9.36608887
0.53004507	0.06050307	0.00131700	0.65408300	50.52631579	0.00000000	0.00000000	9.36608887
0.53005664	0.05002565	0.00131700	0.65408300	50.52631579	0.00000000	0.00000000	9.36608887
0.53006821	0.05009936	0.00131700	0.65408300	50.52631579	0.00000000	0.00000000	9.36608887
0.53007978	0.04912720	0.00131700	0.65408300	50.52631579	0.00000000	0.00000000	9.36608887
0.53009135	0.04263186	0.00131700	0.65408300	50.52631579	0.00000000	0.00000000	9.67504025
0.53010294	0.03969177	0.00131700	0.65408300	50.52631579	0.00000000	0.00000000	9.67504025
0.53011451	0.03413962	0.00131700	0.65408300	50.52631579	0.00000000	0.00000000	9.67504025
