Day fraction since midnight on 10/27/2019,Time (seconds),Time (seconds since start),Coag Flow mL/s (),Water Flow mL/s (),Turbidity ()
start expt w/o fluoride probe,,,,,
0.54241755,46864.87632,11822.86022,-0.29269308,0.0019753,8.13333333
0.54242912,46865.87597,11823.85987,-0.29367313,0.0019753,8.13333333
0.54244071,46866.87734,11824.86125,-0.29929382,0.0019753,8.13333333
0.54245229,46867.87786,11825.86176,-0.29900363,0.0019753,8.13333333
0.54246386,46868.8775,11826.86141,-0.29782259,0.0019753,8.13333333
0.54247543,46869.87715,11827.86106,-0.29819679,0.0019753,8.13333333
0.542487,46870.8768,11828.8607,-0.29768273,0.0019753,8.13333333
0.54249859,46871.87818,11829.86208,-0.2967554,0.0019753,8.13333333
0.54251014,46872.8761,11830.86,-0.29666638,0.0019753,8.13333333
0.54252173,46873.87747,11831.86138,-0.29740208,0.0019753,8.13333333
0.54253329,46874.87626,11832.86016,-0.29635623,0.0019753,8.13333333
0.54254486,46875.8759,11833.85981,-0.2987653,0.0019753,8.13333333
0.54255643,46876.87555,11834.85946,-0.2995266,0.0019753,8.13333333
0.54256802,46877.87693,11835.86083,-0.29925841,0.0019753,8.13333333
0.54257958,46878.87571,11836.85962,-0.29663345,0.0019753,8.13333333
0.54259115,46879.87536,11837.85926,-0.30053946,0.0019753,8.13333333
0.54260274,46880.87674,11838.86064,-0.29892254,0.0019753,8.13333333
0.54261431,46881.87638,11839.86029,-0.30009416,0.0019753,8.13333333
0.54262588,46882.87603,11840.85994,-0.29843545,0.0019753,8.13333333
0.54263745,46883.87568,11841.85958,-0.29627708,0.0019753,8.13333333
0.54264902,46884.87533,11842.85923,-0.29423887,0.0019753,8.13333333
0.54266059,46885.87498,11843.85888,-0.29843542,0.0019753,8.13333333
0.54267218,46886.87635,11844.86026,-0.30048412,0.0019753,8.13333333
0.54268374,46887.87514,11845.85904,-0.2990011,0.0019753,8.13333333
0.54269531,46888.87478,11846.85869,-0.30037564,0.0019753,8.13333333
0.54270688,46889.87443,11847.85834,-0.30184445,0.0019753,8.13333333
0.54271847,46890.87581,11848.85971,-0.30486298,0.0019753,8.13333333
0.54273004,46891.87546,11849.85936,-0.30506381,0.0019753,8.13333333
0.54274161,46892.8751,11850.85901,-0.3069317,0.0019753,8.13333333
0.54275318,46893.87475,11851.85866,-0.30622494,0.0019753,8.13333333
0.54276475,46894.8744,11852.8583,-0.30444893,0.0019753,8.13333333
0.54277632,46895.87405,11853.85795,-0.30169573,0.0019753,8.13333333
0.54278791,46896.87542,11854.85933,-0.30067432,0.0019753,8.13333333
0.54279947,46897.87421,11855.85811,-0.30097374,0.0019753,8.13333333
0.54281105,46898.87472,11856.85862,-0.30547988,0.0019753,8.13333333
0.54282262,46899.87437,11857.85827,-0.3041254,0.0019753,8.13333333
0.54283418,46900.87315,11858.85706,-0.30640718,0.0019753,8.13333333
0.54284578,46901.87539,11859.8593,-0.30333933,0.0019753,8.13333333
0.54285733,46902.87331,11860.85722,-0.30359417,0.0019753,8.13333333
0.54286892,46903.87469,11861.85859,-0.30472124,0.0019753,8.13333333
0.54288049,46904.87434,11862.85824,-0.30279446,0.0019753,8.13333333
0.54289206,46905.87398,11863.85789,-0.30049083,0.0019753,8.13333333
0.54290363,46906.87363,11864.85754,-0.30376649,0.0019753,8.13333333
0.5429152,46907.87328,11865.85718,-0.3021169,0.0019753,8.13333333
0.54292679,46908.87466,11866.85856,-0.30278429,0.0019753,8.13333333
0.54293836,46909.8743,11867.85821,-0.30062494,0.0019753,8.13333333
0.54294993,46910.87395,11868.85786,-0.30365595,0.0019753,8.13333333
0.5429615,46911.8736,11869.8575,-0.29849124,0.0019753,8.13333333
0.54297307,46912.87325,11870.85715,-0.2972784,0.0019753,8.13333333
0.54298466,46913.87462,11871.85853,-0.29580978,0.0019753,8.13333333
0.54299622,46914.87341,11872.85731,-0.29478472,0.0019753,8.13333333
0.54300779,46915.87306,11873.85696,-0.2938503,0.0019753,8.13333333
0.54301936,46916.8727,11874.85661,-0.29750261,0.0019753,8.13333333
0.54303093,46917.87235,11875.85626,-0.29547113,0.0019753,8.13333333
0.54304252,46918.87373,11876.85763,-0.29737434,0.0019753,8.13333333
0.54305409,46919.87338,11877.85728,-0.29520279,0.0019753,8.13333333
0.54306566,46920.87302,11878.85693,-0.29924363,0.0019753,8.13333333
0.54307722,46921.87181,11879.85571,-0.29967591,0.0019753,8.13333333
0.54308881,46922.87318,11880.85709,-0.30018517,0.0019753,8.13333333
0.54310038,46923.87283,11881.85674,-0.29852301,0.0019753,8.13333333
0.54311195,46924.87248,11882.85638,-0.29789451,0.0019753,8.13333333
0.54312353,46925.87299,11883.8569,-0.2858724,0.0019753,8.13333333
0.54313509,46926.87178,11884.85568,-0.28870332,0.0019753,8.13333333
0.54314666,46927.87142,11885.85533,-0.29197684,0.0019753,8.13333333
0.54315826,46928.87366,11886.85757,-0.29187271,0.0019753,8.13333333
0.54316982,46929.87245,11887.85635,-0.29444212,0.0019753,8.13333333
0.54318139,46930.8721,11888.856,-0.29993564,0.0019753,8.13333333
0.54319296,46931.87174,11889.85565,-0.3000215,0.0019753,8.13333333
0.54320455,46932.87312,11890.85702,-0.2993336,0.0019753,8.13333333
0.54321611,46933.8719,11891.85581,-0.29988545,0.0019753,8.13333333
0.54322768,46934.87155,11892.85546,-0.29979071,0.0019753,8.13333333
0.54323926,46935.87206,11893.85597,-0.29974121,0.0019753,8.13333333
0.54325082,46936.87085,11894.85475,-0.30327845,0.0019753,8.13333333
0.54326242,46937.87309,11895.85699,-0.30560327,0.0019753,8.13333333
0.54327398,46938.87187,11896.85578,-0.29946163,0.0019753,8.13333333
0.54328555,46939.87152,11897.85542,-0.29771653,0.0019753,8.13333333
0.54329714,46940.8729,11898.8568,-0.295638,0.0019753,8.13333333
0.54330869,46941.87082,11899.85472,-0.29965752,0.0019753,8.13333333
0.54332028,46942.87219,11900.8561,-0.29724669,0.0019753,8.13333333
0.54333185,46943.87184,11901.85574,-0.30154613,0.0019753,8.13333333
0.54334342,46944.87149,11902.85539,-0.29698017,0.0019753,8.13333333
0.54335499,46945.87114,11903.85504,-0.29944727,0.0019753,8.13333333
0.54336656,46946.87078,11904.85469,-0.29558861,0.0019753,8.13333333
0.54337813,46947.87043,11905.85434,-0.29802004,0.0019753,8.13333333
0.54338972,46948.87181,11906.85571,-0.29603675,0.0019753,8.13333333
0.54340128,46949.87059,11907.8545,-0.29782531,0.0019753,8.13333333
0.54341285,46950.87024,11908.85414,-0.29695842,0.0019753,8.13333333
0.54342442,46951.86989,11909.85379,-0.29981151,0.0019753,8.13333333
0.54343601,46952.87126,11910.85517,-0.29570425,0.0019753,8.13333333
0.54344758,46953.87091,11911.85482,-0.29457226,0.0019753,8.13333333
0.54345915,46954.87056,11912.85446,-0.29557854,0.0019753,8.13333333
0.54347071,46955.86934,11913.85325,-0.30311054,0.0019753,8.13333333
0.5434823,46956.87072,11914.85462,-0.30381617,0.0019753,8.13333333
0.54349387,46957.87037,11915.85427,-0.30138481,0.0019753,8.13333333
0.54350545,46958.87088,11916.85478,-0.3024205,0.0019753,8.13333333
0.54351702,46959.87053,11917.85443,-0.30453628,0.0019753,8.13333333
0.54352859,46960.87018,11918.85408,-0.30195549,0.0019753,8.13333333
0.54354016,46961.86982,11919.85373,-0.30355114,0.0019753,8.13333333
0.54355173,46962.86947,11920.85338,-0.30623195,0.0019753,8.13333333
0.5435633,46963.86912,11921.85302,-0.3063094,0.0019753,8.13333333
0.5435749,46964.87136,11922.85526,-0.30554977,0.0019753,8.13333333
0.54358646,46965.87014,11923.85405,-0.30414042,0.0019753,8.13333333
0.54359803,46966.86979,11924.8537,-0.30687886,0.0019753,8.13333333
0.54360961,46967.8703,11925.85421,-0.30631724,0.0019753,8.13333333
0.54362118,46968.86995,11926.85386,-0.29860073,0.0019753,8.13333333
0.54363274,46969.86874,11927.85264,-0.30709165,0.0019753,8.13333333
0.54364433,46970.87011,11928.85402,-0.30360538,0.0019753,8.13333333
0.5436559,46971.86976,11929.85366,-0.31116679,0.0019753,8.13333333
0.54366747,46972.86941,11930.85331,-0.30565676,0.0019753,8.13333333
0.54367906,46973.87078,11931.85469,-0.30465189,0.0019753,8.13333333
0.54369062,46974.86957,11932.85347,-0.3037101,0.0019753,8.13333333
0.54370219,46975.86922,11933.85312,-0.30215317,0.0019753,8.13333333
0.54371376,46976.86886,11934.85277,-0.30006161,0.0019753,8.13333333
0.54372533,46977.86851,11935.85242,-0.29759964,0.0019753,8.13333333
0.54373692,46978.86989,11936.85379,-0.29762197,0.0019753,8.13333333
0.54374849,46979.86954,11937.85344,-0.30221662,0.0019753,8.13333333
0.54376006,46980.86918,11938.85309,-0.30182797,0.0019753,8.13333333
0.54377165,46981.87056,11939.85446,-0.30489787,0.0019753,8.13333333
0.54378321,46982.86934,11940.85325,-0.30453563,0.0019753,8.13333333
0.54379478,46983.86899,11941.8529,-0.30258724,0.0019753,8.13333333
0.54380636,46984.8695,11942.85341,-0.30390573,0.0019753,8.13333333
0.54381793,46985.86915,11943.85306,-0.30162555,0.0019753,8.13333333
0.5438295,46986.8688,11944.8527,-0.29946446,0.0019753,8.13333333
0.54384107,46987.86845,11945.85235,-0.30369684,0.0019753,8.13333333
0.54385266,46988.86982,11946.85373,-0.30044404,0.0019753,8.13333333
0.54386422,46989.86861,11947.85251,-0.29993969,0.0019753,8.13333333
0.54387579,46990.86826,11948.85216,-0.29857484,0.0019753,8.13333333
0.54388738,46991.86963,11949.85354,-0.29566476,0.0019753,8.13333333
0.54389895,46992.86928,11950.85318,-0.2979596,0.0019753,8.13333333
0.54391052,46993.86893,11951.85283,-0.29671559,0.0019753,8.13333333
0.5439221,46994.86944,11952.85334,-0.30081847,0.0019753,8.13333333
0.54393367,46995.86909,11953.85299,-0.30096525,0.0019753,8.13333333
0.54394524,46996.86874,11954.85264,-0.29915413,0.0019753,8.13333333
0.5439568,46997.86752,11955.85142,-0.30300179,0.0019753,8.13333333
0.54396838,46998.86803,11956.85194,-0.30178735,0.0019753,8.13333333
0.54397997,46999.86941,11957.85331,-0.30079561,0.0019753,8.13333333
0.54399153,47000.86819,11958.8521,-0.3038362,0.0019753,8.13333333
0.5440031,47001.86784,11959.85174,-0.30065319,0.0019753,8.13333333
0.54401467,47002.86749,11960.85139,-0.30124477,0.0019753,8.13333333
0.54402626,47003.86886,11961.85277,-0.3036879,0.0019753,8.13333333
0.54403783,47004.86851,11962.85242,-0.29892707,0.0019753,8.13333333
0.5440494,47005.86816,11963.85206,-0.29746714,0.0019753,8.13333333
0.54406097,47006.86781,11964.85171,-0.29944837,0.0019753,8.13333333
0.54407256,47007.86918,11965.85309,-0.30043596,0.0019753,8.13333333
0.54408413,47008.86883,11966.85274,-0.30315,0.0019753,8.13333333
0.5440957,47009.86848,11967.85238,-0.30149242,0.0019753,8.13333333
0.54410727,47010.86813,11968.85203,-0.30389833,0.0019753,8.13333333
0.54411883,47011.86691,11969.85082,-0.30049151,0.0019753,8.13333333
0.5441304,47012.86656,11970.85046,-0.30725649,0.0019753,8.13333333
0.54414199,47013.86794,11971.85184,-0.30696893,0.0019753,8.13333333
0.54415356,47014.86758,11972.85149,-0.30523252,0.0019753,8.13333333
0.54416513,47015.86723,11973.85114,-0.29929957,0.0019753,8.13333333
0.54417672,47016.86861,11974.85251,-0.29779786,0.0019753,8.13333333
0.54418828,47017.86739,11975.8513,-0.29846197,0.0019753,8.13333333
0.54419985,47018.86704,11976.85094,-0.29810673,0.0019753,8.13333333
0.54421142,47019.86669,11977.85059,-0.30090669,0.0019753,8.13333333
0.54422302,47020.86893,11978.85283,-0.29765373,0.0019753,8.13333333
0.54423457,47021.86685,11979.85075,-0.2987507,0.0019753,8.13333333
0.54424614,47022.8665,11980.8504,-0.29457369,0.0019753,8.13333333
0.54425773,47023.86787,11981.85178,-0.30234361,0.0019753,8.13333333
0.5442693,47024.86752,11982.85142,-0.29793277,0.0019753,8.13333333
0.54428087,47025.86717,11983.85107,-0.2973243,0.0019753,8.13333333
0.54429243,47026.86595,11984.84986,-0.29856801,0.0019753,8.13333333
0.54430401,47027.86646,11985.85037,-0.29947004,0.0019753,8.13333333
0.5443156,47028.86784,11986.85174,-0.30223942,0.0019753,8.13333333
0.54432717,47029.86749,11987.85139,-0.29861864,0.0019753,8.13333333
0.54433874,47030.86714,11988.85104,-0.29832187,0.0019753,8.13333333
0.54435031,47031.86678,11989.85069,-0.29990405,0.0019753,8.13333333
0.54436187,47032.86557,11990.84947,-0.29120266,0.0019753,8.13333333
0.54437347,47033.86781,11991.85171,-0.29526922,0.0019753,8.13333333
0.54438504,47034.86746,11992.85136,-0.29472026,0.0019753,8.13333333
0.54439661,47035.8671,11993.85101,-0.29381311,0.0019753,8.13333333
0.54440817,47036.86589,11994.84979,-0.29293361,0.0019753,8.13333333
0.54441977,47037.86813,11995.85203,-0.2961511,0.0019753,8.13333333
0.54443134,47038.86778,11996.85168,-0.29621944,0.0019753,8.13333333
0.54444291,47039.86742,11997.85133,-0.29875943,0.0019753,8.13333333
0.54445447,47040.86621,11998.85011,-0.29630843,0.0019753,8.13333333
0.54446604,47041.86586,11999.84976,-0.30116868,0.0019753,8.13333333
0.54447761,47042.8655,12000.84941,-0.30024281,0.0019753,8.13333333
0.5444892,47043.86688,12001.85078,-0.29485753,0.0019753,8.13333333
0.54450077,47044.86653,12002.85043,-0.29833713,0.0019753,8.13333333
0.54451234,47045.86618,12003.85008,-0.29992825,0.0019753,8.13333333
0.54452391,47046.86582,12004.84973,-0.29852554,0.0019753,8.13333333
0.54453548,47047.86547,12005.84938,-0.29883474,0.0019753,8.13333333
0.54454707,47048.86685,12006.85075,-0.29790339,0.0019753,8.13333333
0.54455863,47049.86563,12007.84954,-0.29807842,0.0019753,8.13333333
0.5445702,47050.86528,12008.84918,-0.29701108,0.0019753,8.13333333
0.54458178,47051.86579,12009.8497,-0.29575562,0.0019753,8.13333333
0.54459335,47052.86544,12010.84934,-0.29509991,0.0019753,8.13333333
0.54460494,47053.86682,12011.85072,-0.30353132,0.0019753,8.13333333
0.5446165,47054.8656,12012.8495,-0.29907036,0.0019753,8.13333333
0.54462807,47055.86525,12013.84915,-0.29809126,0.0019753,8.13333333
0.54463964,47056.8649,12014.8488,-0.29983664,0.0019753,8.13333333
0.54465123,47057.86627,12015.85018,-0.30596444,0.0019753,8.13333333
0.5446628,47058.86592,12016.84982,-0.30289766,0.0019753,8.13333333
0.54467437,47059.86557,12017.84947,-0.30570385,0.0019753,8.13333333
0.54468594,47060.86522,12018.84912,-0.30346113,0.0019753,8.13333333
0.54469753,47061.86659,12019.8505,-0.30743888,0.0019753,8.13333333
0.54470909,47062.86538,12020.84928,-0.30245945,0.0019753,8.13333333
0.54472066,47063.86502,12021.84893,-0.30384496,0.0019753,8.13333333
0.54473223,47064.86467,12022.84858,-0.30208272,0.0019753,8.13333333
0.5447438,47065.86432,12023.84822,-0.30423641,0.0019753,8.13333333
0.54475539,47066.8657,12024.8496,-0.3053962,0.0019753,8.13333333
0.54476695,47067.86448,12025.84838,-0.3034642,0.0019753,8.13333333
0.54477853,47068.86499,12026.8489,-0.30913585,0.0019753,8.13333333
0.5447901,47069.86464,12027.84854,-0.30283085,0.0019753,8.13333333
0.54480168,47070.86515,12028.84906,-0.30379143,0.0019753,8.13333333
0.54481325,47071.8648,12029.8487,-0.30103827,0.0019753,8.13333333
0.54482482,47072.86445,12030.84835,-0.30657017,0.0019753,8.13333333
0.54483639,47073.8641,12031.848,-0.30200878,0.0019753,8.13333333
0.54484798,47074.86547,12032.84938,-0.30459151,0.0019753,8.13333333
0.54485955,47075.86512,12033.84902,-0.30371675,0.0019753,8.13333333
0.54487112,47076.86477,12034.84867,-0.30252591,0.0019753,8.13333333
0.54488268,47077.86355,12035.84746,-0.30054769,0.0019753,8.13333333
0.54489427,47078.86493,12036.84883,-0.29898512,0.0019753,8.13333333
0.54490585,47079.86544,12037.84934,-0.30416694,0.0019753,8.13333333
0.54491741,47080.86422,12038.84813,-0.30360585,0.0019753,8.13333333
0.54492898,47081.86387,12039.84778,-0.3010866,0.0019753,8.13333333
0.54494055,47082.86352,12040.84742,-0.30401415,0.0019753,8.13333333
0.54495214,47083.8649,12041.8488,-0.3068243,0.0019753,8.13333333
0.54496371,47084.86454,12042.84845,-0.30467516,0.0019753,8.13333333
0.54497528,47085.86419,12043.8481,-0.30391008,0.0019753,8.13333333
0.54498684,47086.86298,12044.84688,-0.30171186,0.0019753,8.13333333
0.54499842,47087.86349,12045.84739,-0.29918301,0.0019753,8.13333333
0.54501001,47088.86486,12046.84877,-0.30044681,0.0019753,8.13333333
0.54502157,47089.86365,12047.84755,-0.30116898,0.0019753,8.13333333
0.54503314,47090.8633,12048.8472,-0.30076888,0.0019753,8.13333333
0.54504473,47091.86467,12049.84858,-0.30219421,0.0019753,8.13333333
0.5450563,47092.86432,12050.84822,-0.30372959,0.0019753,8.13333333
0.54506787,47093.86397,12051.84787,-0.30123675,0.0019753,8.13333333
0.54507944,47094.86362,12052.84752,-0.29869434,0.0019753,8.13333333
0.545091,47095.8624,12053.8463,-0.29958323,0.0019753,8.13333333
0.5451026,47096.86464,12054.84854,-0.30079931,0.0019753,8.13333333
0.54511416,47097.86342,12055.84733,-0.29574415,0.0019753,8.13333333
0.54512573,47098.86307,12056.84698,-0.29847062,0.0019753,8.13333333
0.5451373,47099.86272,12057.84662,-0.29209766,0.0019753,8.13333333
0.54514889,47100.8641,12058.848,-0.2981751,0.0019753,8.13333333
0.54516046,47101.86374,12059.84765,-0.3023214,0.0019753,8.13333333
0.54517203,47102.86339,12060.8473,-0.29356864,0.0019753,8.13333333
0.5451836,47103.86304,12061.84694,-0.29001644,0.0019753,8.13333333
0.54519516,47104.86182,12062.84573,-0.29324752,0.0019753,8.13333333
0.54520676,47105.86406,12063.84797,-0.29393405,0.0019753,8.13333333
0.54521833,47106.86371,12064.84762,-0.29109564,0.0019753,8.13333333
0.5452299,47107.86336,12065.84726,-0.297102,0.0019753,8.13333333
0.54524147,47108.86301,12066.84691,-0.29837003,0.0019753,8.13333333
0.54525303,47109.86179,12067.8457,-0.30297261,0.0019753,8.13333333
0.54526461,47110.8623,12068.84621,-0.30130988,0.0019753,8.13333333
0.5452762,47111.86368,12069.84758,-0.30053854,0.0019753,8.13333333
0.54528776,47112.86246,12070.84637,-0.29676944,0.0019753,8.13333333
0.54529933,47113.86211,12071.84602,-0.29888624,0.0019753,8.13333333
0.54531092,47114.86349,12072.84739,-0.30675164,0.0019753,8.13333333
0.54532249,47115.86314,12073.84704,-0.30790478,0.0019753,8.13333333
0.54533406,47116.86278,12074.84669,-0.30749959,0.0019753,8.13333333
0.54534563,47117.86243,12075.84634,-0.3068296,0.0019753,8.13333333
0.5453572,47118.86208,12076.84598,-0.3083542,0.0019753,8.13333333
0.54536877,47119.86173,12077.84563,-0.30926368,0.0019753,8.13333333
0.54538036,47120.8631,12078.84701,-0.30916211,0.0019753,8.13333333
0.54539193,47121.86275,12079.84666,-0.31178179,0.0019753,8.13333333
0.5454035,47122.8624,12080.8463,-0.30843222,0.0019753,8.13333333
0.54541507,47123.86205,12081.84595,-0.31109443,0.0019753,8.13333333
0.54542665,47124.86256,12082.84646,-0.30554995,0.0019753,8.13333333
0.54543822,47125.86221,12083.84611,-0.30541852,0.0019753,8.13333333
0.54544979,47126.86186,12084.84576,-0.30445954,0.0019753,8.13333333
0.54546136,47127.8615,12085.84541,-0.29490829,0.0019753,8.13333333
0.54547293,47128.86115,12086.84506,-0.30255273,0.0019753,8.13333333
0.54548452,47129.86253,12087.84643,-0.30527493,0.0019753,8.13333333
0.54549609,47130.86218,12088.84608,-0.306669,0.0019753,8.13333333
0.54550765,47131.86096,12089.84486,-0.31009194,0.0019753,8.13333333
0.54551924,47132.86234,12090.84624,-0.30325302,0.0019753,8.13333333
0.54553081,47133.86198,12091.84589,-0.30176589,0.0019753,8.13333333
0.54554238,47134.86163,12092.84554,-0.30298373,0.0019753,8.13333333
0.54555395,47135.86128,12093.84518,-0.30483341,0.0019753,8.13333333
0.54556554,47136.86266,12094.84656,-0.30359808,0.0019753,8.13333333
0.54557711,47137.8623,12095.84621,-0.30452716,0.0019753,8.13333333
0.54558868,47138.86195,12096.84586,-0.30221024,0.0019753,8.13333333
0.54560027,47139.86333,12097.84723,-0.3044717,0.0019753,8.13333333
0.54561181,47140.86038,12098.84429,-0.30375403,0.0019753,8.13333333
0.5456234,47141.86176,12099.84566,-0.30646104,0.0019753,8.13333333
0.54563497,47142.86141,12100.84531,-0.3045004,0.0019753,8.13333333
0.54564654,47143.86106,12101.84496,-0.30730116,0.0019753,8.13333333
0.54565811,47144.8607,12102.84461,-0.3079848,0.0019753,8.13333333
