Day fraction since midnight on 10/27/2019	Coag Flow mL/s ()	Water Flow mL/s ()	Manual Water Pump Control (rpm)	Manual Coagulant Pump Control (rpm)	Fluoride Pump Control ()	Turbidity ()	new set point ()
0.51664232	0.13330956	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.18965776
0.51665389	0.15431736	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.18965776
0.51666546	0.17618002	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.17421153
0.51667703	0.17128827	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.17421153
0.51668860	0.15401740	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.17421153
0.51670019	0.17358848	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.17421153
0.51671177	0.17265637	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.17421153
0.51672334	0.15727749	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.17917873
0.51673490	0.15530585	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.17917873
0.51674647	0.14302756	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.17917873
0.51675804	0.16158813	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.17917873
0.51676963	0.11869883	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.17917873
0.51678120	0.13850611	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.18038321
0.51679277	0.12419877	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.18038321
0.51680436	0.15873149	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.18038321
0.51681593	0.15388449	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.18038321
0.51682750	0.14025393	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.18038321
0.51683907	0.11448389	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.14571774
0.51685063	0.13778684	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.14571774
0.51686222	0.13000214	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.14571774
0.51687379	0.12039899	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.14571774
0.51688536	0.11638202	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.14571774
0.51689695	0.10579192	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.12139723
0.51690852	0.11440556	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.12139723
0.51692009	0.11760455	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.12139723
0.51693166	0.09794879	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.12139723
0.51694323	0.10674540	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.12139723
0.51695482	0.11902013	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.13076451
0.51696639	0.12776266	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.13076451
0.51697795	0.10753197	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.13076451
0.51698952	0.11374129	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.13076451
0.51700111	0.11815016	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.13076451
0.51701269	0.11583433	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.11870836
0.51702425	0.09714550	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.11870836
0.51703582	0.08875577	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.11870836
0.51704741	0.10588168	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.11870836
0.51705898	0.10660602	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.11870836
0.51707055	0.11530441	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.11870836
0.51708212	0.10707852	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.11395407
0.51709369	0.10431559	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.11395407
0.51710528	0.09587882	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.11395407
0.51711685	0.09465490	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.11395407
0.51712842	0.08061299	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.11395407
0.51713999	-0.04200550	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.10935418
0.51715156	-0.09881141	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.10935418
0.51716315	-0.09907632	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.10935418
0.51717472	-0.09735473	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.10935418
0.51718628	-0.10026084	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.10935418
0.51719788	-0.10618699	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.11623586
0.51720945	-0.10424464	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.11623586
0.51722102	-0.10316525	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.11623586
0.51723259	-0.10312395	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.11623586
0.51724416	-0.10486772	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.11623586
0.51725573	-0.08469984	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.11087767
0.51726730	-0.08727711	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.11087767
0.51727888	-0.09601810	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.11087767
0.51729047	-0.09819198	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.11087767
0.51730203	-0.10063186	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.11087767
0.51731360	-0.12384104	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.13695975
0.51732517	-0.16301076	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.13695975
0.51733676	-0.17856148	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.13695975
0.51734835	-0.18080837	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.13695975
0.51735990	-0.17943750	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.13695975
0.51737146	-0.16276564	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.13294569
0.51738305	-0.14306949	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.13294569
0.51739462	-0.16116574	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.13294569
0.51740619	0.09599705	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.13294569
0.51741776	0.09887341	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.13294569
0.51742934	0.07451423	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.11880747
0.51744093	0.07297425	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.11880747
0.51745250	0.07312433	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.11880747
0.51746407	0.07578965	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.11880747
0.51747565	0.06424849	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.11880747
0.51748724	0.06309971	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.11554343
0.51749879	0.06384113	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.11554343
0.51751036	0.06501873	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.11554343
0.51752195	0.07095936	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.11554343
0.51753352	0.07023191	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.11554343
0.51754509	0.07201567	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.24404947
0.51755666	0.07464024	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.24404947
0.51756823	0.07324839	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.24404947
0.51757981	0.06909955	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.24404947
0.51759139	0.06131976	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.24404947
0.51760296	0.06373873	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.27058440
0.51761452	0.05500712	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.27058440
0.51762611	-0.12314405	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.27058440
0.51763768	-0.19597587	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.27058440
0.51764926	-0.19501220	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.27058440
0.51766082	-0.19749917	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.24244176
0.51767239	-0.19621527	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.24244176
0.51768397	-0.18770218	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.24244176
0.51769556	-0.18833980	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.24244176
0.51770713	-0.18447004	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.24244176
0.51771870	-0.18960135	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.18149525
0.51773027	-0.19329074	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.18149525
0.51774186	-0.18743885	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.18149525
0.51775342	-0.20139879	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.18149525
0.51776499	-0.18972494	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.18149525
0.51777656	-0.20002362	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.13644212
0.51778815	-0.12466932	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.13644212
0.51779972	-0.17466152	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.13644212
0.51781129	-0.18705463	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.13644212
0.51782286	-0.19541737	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.13644212
0.51783445	-0.19426614	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.10495365
0.51784603	-0.19346544	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.10495365
0.51785760	-0.19308472	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.10495365
0.51786915	-0.19434923	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.10495365
0.51788074	-0.19142441	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.10495365
0.51789231	-0.19444200	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.09496824
0.51790388	-0.19136851	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.09496824
0.51791545	-0.19103669	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.09496824
0.51792702	-0.06502976	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.09496824
0.51793862	0.09113643	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.09496824
0.51795019	0.09106424	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.09536419
0.51796175	0.09106886	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.09536419
0.51797332	0.09104233	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.09536419
0.51798491	0.09101783	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.09536419
0.51799648	0.09096944	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.09536419
0.51800805	0.09093768	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.35746536
0.51801962	0.09095248	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.35746536
0.51803121	0.09095667	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.35746536
0.51804276	0.09091458	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.35746536
0.51805435	0.09093412	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.35746536
0.51806592	0.09092270	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.52790987
0.51807750	0.09091631	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.52790987
0.51808906	0.09090334	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.52790987
0.51810063	0.09087514	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.52790987
0.51811223	0.09086199	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.52790987
0.51812379	0.09086843	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.35495892
0.51813539	0.09085871	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.35495892
0.51814693	0.09083713	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.35495892
0.51815850	0.09079358	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.35495892
0.51817009	0.09085194	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.35495892
0.51818166	0.09081883	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.24829082
0.51819323	0.09086003	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.24829082
0.51820480	0.09074939	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.24829082
0.51821639	0.09082905	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.24829082
0.51822796	0.09082279	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.24829082
0.51823953	0.09076983	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.18905118
0.51825112	0.09079142	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.18905118
0.51826267	0.09078176	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.18905118
0.51827424	0.09072762	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.18905118
0.51828582	0.09077463	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.18905118
0.51829740	0.09072463	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.14081259
0.51830899	0.09073969	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.14081259
0.51832056	0.09076300	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.14081259
0.51833212	0.09075860	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.14081259
0.51834369	0.09079800	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.14081259
0.51835528	0.09073507	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.12721385
0.51836685	0.09080409	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.12721385
0.51837842	0.09078094	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.12721385
0.51838999	0.09077451	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.12721385
0.51840156	0.09081642	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.12721385
0.51841313	0.09076814	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.11480948
0.51842472	0.07295931	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.11480948
0.51843629	0.02897053	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.11480948
0.51844786	-0.02619954	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.11480948
0.51845943	0.07227196	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.11480948
0.51847101	0.08206549	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.10182779
0.51848260	0.08219410	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.10182779
0.51849416	0.08334588	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.10182779
0.51850573	0.08501273	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.10182779
0.51851730	0.08479469	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.10182779
0.51852889	0.08466385	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.08610780
0.51854046	0.06943201	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.08610780
0.51855203	0.01970563	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.08610780
0.51856359	0.02083204	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.08610780
0.51857519	0.01888427	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.08610780
0.51858676	0.02130169	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.07613256
0.51859833	0.01671942	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.07613256
0.51860989	0.02295020	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.07613256
0.51862146	0.02305393	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.07613256
0.51863306	0.02326086	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.07613256
0.51864463	0.02704459	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.07105751
0.51865619	0.03006929	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.07105751
0.51866776	0.02933398	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.07105751
0.51867935	0.02748620	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.07105751
0.51869092	0.02868223	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.07105751
0.51870249	0.02759695	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.07431215
0.51871406	0.02951525	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.07431215
0.51872563	0.02102293	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.07431215
0.51873722	0.01799284	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.07431215
0.51874879	0.02386102	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.07431215
0.51876036	0.02197002	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.06639584
0.51877192	0.02299711	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.06639584
0.51878351	0.02114148	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.06639584
0.51879508	0.02290769	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.06639584
0.51880665	0.02592463	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.06639584
0.51881824	0.02871238	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.06183982
0.51882981	0.03191572	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.06183982
0.51884138	0.03012877	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.06183982
0.51885296	0.02876109	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.06183982
0.51886452	0.02780142	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.06183982
0.51887609	0.02901400	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.05997042
0.51888768	0.03064501	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.05997042
0.51889926	0.03184834	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.05997042
0.51891083	0.02759580	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.05997042
0.51892240	0.03029928	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.05997042
0.51893398	0.03006803	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.06625119
0.51894554	0.03008485	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.06625119
0.51895713	0.02874718	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.06625119
0.51896870	0.02889277	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.06625119
0.51898027	0.04243082	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.06625119
0.51899184	0.09122301	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.06547121
0.51900341	0.09126732	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.06547121
0.51901498	0.09124420	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.06547121
0.51902657	0.09124942	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.06547121
0.51903814	0.09123992	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.06547121
0.51904971	0.09124821	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.06700610
0.51906128	0.09126597	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.06700610
0.51907287	0.05843806	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.06700610
0.51908443	0.09126879	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.06700610
0.51909600	0.09125607	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.06700610
0.51910759	0.09123664	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.07537750
0.51911916	0.09124377	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.07537750
0.51913073	0.09123541	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.07537750
0.51914232	0.09127478	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.07537750
0.51915387	0.09124155	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.07537750
0.51916546	0.09121259	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.14866388
