Day fraction since midnight on 10/20/2019,Time (seconds),Time since start (seconds),Water Pump Control (rpm),Coagulant Pump Control (rpm),Fluoride Pump Control (),Turbidity (),Just Water Pump Control (rpm)
start 1st expt 10,,,,,,,
0.5364233,46346.97312,6929.843328,37.245,28.50375,9.5025,2.56494689,60
0.5364349,46347.97536,6930.845568,37.245,28.50375,9.5025,2.56494689,60
0.53644646,46348.97414,6931.844352,37.245,28.50375,9.5025,2.56494689,60
0.53645803,46349.97379,6932.844,37.245,28.50375,9.5025,2.56494689,60
0.5364696,46350.97344,6933.843648,37.245,28.50375,9.5025,2.51881981,60
0.53648119,46351.97482,6934.845024,37.245,28.50375,9.5025,2.51881981,60
0.53649276,46352.97446,6935.844672,37.245,28.50375,9.5025,2.51881981,60
0.53650433,46353.97411,6936.84432,37.245,28.50375,9.5025,2.51881981,60
0.53651589,46354.9729,6937.843104,37.245,28.50375,9.5025,2.51881981,60
0.53652749,46355.97514,6938.845344,37.245,28.50375,9.5025,2.51881981,60
0.53653905,46356.97392,6939.844128,37.245,28.50375,9.5025,2.50281787,60
0.53655062,46357.97357,6940.843776,37.245,28.50375,9.5025,2.50281787,60
0.53656221,46358.97494,6941.845152,37.245,28.50375,9.5025,2.50281787,60
0.53657378,46359.97459,6942.8448,37.245,28.50375,9.5025,2.50281787,60
0.53658535,46360.97424,6943.844448,37.245,28.50375,9.5025,2.50281787,60
0.53659691,46361.97302,6944.843232,37.245,28.50375,9.5025,2.46544933,60
0.5366085,46362.9744,6945.844608,37.245,28.50375,9.5025,2.46544933,60
0.53662007,46363.97405,6946.844256,37.245,28.50375,9.5025,2.46544933,60
0.53663164,46364.9737,6947.843904,37.245,28.50375,9.5025,2.46544933,60
0.53664323,46365.97507,6948.84528,37.245,28.50375,9.5025,2.46544933,60
0.53665479,46366.97386,6949.844064,37.245,28.50375,9.5025,2.46544933,60
0.53666636,46367.9735,6950.843712,37.245,28.50375,9.5025,2.45923042,60
0.53667793,46368.97315,6951.84336,37.245,28.50375,9.5025,2.45923042,60
0.53668952,46369.97453,6952.844736,37.245,28.50375,9.5025,2.45923042,60
0.53670109,46370.97418,6953.844384,37.245,28.50375,9.5025,2.45923042,60
0.53671266,46371.97382,6954.844032,37.245,28.50375,9.5025,2.45923042,60
0.53672423,46372.97347,6955.84368,37.245,28.50375,9.5025,2.54613662,60
0.53673582,46373.97485,6956.845056,37.245,28.50375,9.5025,2.54613662,60
0.53674741,46374.97622,6957.846432,37.245,28.50375,9.5025,2.54613662,60
0.53675895,46375.97328,6958.843488,37.245,28.50375,9.5025,2.54613662,60
0.53677054,46376.97466,6959.844864,37.245,28.50375,9.5025,2.54613662,60
0.53678211,46377.9743,6960.844512,37.245,28.50375,9.5025,2.54613662,60
0.53679368,46378.97395,6961.84416,37.245,28.50375,9.5025,2.70745087,60
0.53680525,46379.9736,6962.843808,37.245,28.50375,9.5025,2.70745087,60
0.53681683,46380.97411,6963.84432,37.245,28.50375,9.5025,2.70745087,60
0.5368284,46381.97376,6964.843968,37.245,28.50375,9.5025,2.70745087,60
0.53683999,46382.97514,6965.845344,37.245,28.50375,9.5025,2.70745087,60
0.53685156,46383.97478,6966.844992,37.245,28.50375,9.5025,2.61203814,60
0.53686312,46384.97357,6967.843776,37.245,28.50375,9.5025,2.61203814,60
0.53687469,46385.97322,6968.843424,37.245,28.50375,9.5025,2.61203814,60
0.53688628,46386.97459,6969.8448,37.245,28.50375,9.5025,2.61203814,60
0.53689785,46387.97424,6970.844448,37.245,28.50375,9.5025,2.61203814,60
0.53690942,46388.97389,6971.844096,37.245,28.50375,9.5025,2.61203814,60
0.53692101,46389.97526,6972.845472,37.245,28.50375,9.5025,2.62844181,60
0.53693257,46390.97405,6973.844256,37.245,28.50375,9.5025,2.62844181,60
0.53694414,46391.9737,6974.843904,37.245,28.50375,9.5025,2.62844181,60
0.53695571,46392.97334,6975.843552,37.245,28.50375,9.5025,2.62844181,60
0.5369673,46393.97472,6976.844928,37.245,28.50375,9.5025,2.62844181,60
0.53697887,46394.97437,6977.844576,37.245,28.50375,9.5025,2.5512054,60
0.53699043,46395.97315,6978.84336,37.245,28.50375,9.5025,2.5512054,60
0.53700202,46396.97453,6979.844736,37.245,28.50375,9.5025,2.5512054,60
0.53701359,46397.97418,6980.844384,37.245,28.50375,9.5025,2.5512054,60
0.53702516,46398.97382,6981.844032,37.245,28.50375,9.5025,2.5512054,60
0.53703675,46399.9752,6982.845408,37.245,28.50375,9.5025,2.5512054,60
0.53704831,46400.97398,6983.844192,37.245,28.50375,9.5025,2.49505091,60
0.53705988,46401.97363,6984.84384,37.245,28.50375,9.5025,2.49505091,60
0.53707145,46402.97328,6985.843488,37.245,28.50375,9.5025,2.49505091,60
0.53708304,46403.97466,6986.844864,37.245,28.50375,9.5025,2.49505091,60
0.53709461,46404.9743,6987.844512,37.245,28.50375,9.5025,2.49505091,60
0.53710618,46405.97395,6988.84416,37.245,28.50375,9.5025,2.38653731,60
0.53711777,46406.97533,6989.845536,37.245,28.50375,9.5025,2.38653731,60
0.53712934,46407.97498,6990.845184,37.245,28.50375,9.5025,2.38653731,60
0.53714091,46408.97462,6991.844832,37.245,28.50375,9.5025,2.38653731,60
0.53715247,46409.97341,6992.843616,37.245,28.50375,9.5025,2.38653731,60
0.53716404,46410.97306,6993.843264,37.245,28.50375,9.5025,2.38653731,60
0.53717563,46411.97443,6994.84464,37.245,28.50375,9.5025,2.53209758,60
0.5371872,46412.97408,6995.844288,37.245,28.50375,9.5025,2.53209758,60
0.53719877,46413.97373,6996.843936,37.245,28.50375,9.5025,2.53209758,60
0.53721036,46414.9751,6997.845312,37.245,28.50375,9.5025,2.53209758,60
0.53722193,46415.97475,6998.84496,37.245,28.50375,9.5025,2.53209758,60
0.5372335,46416.9744,6999.844608,37.245,28.50375,9.5025,2.65354133,60
0.53724506,46417.97318,7000.843392,37.245,28.50375,9.5025,2.65354133,60
0.53725665,46418.97456,7001.844768,37.245,28.50375,9.5025,2.65354133,60
0.53726822,46419.97421,7002.844416,37.245,28.50375,9.5025,2.65354133,60
0.53727981,46420.97558,7003.845792,37.245,28.50375,9.5025,2.65354133,60
0.53729136,46421.9735,7004.843712,37.245,28.50375,9.5025,2.65354133,60
0.53730295,46422.97488,7005.845088,37.245,28.50375,9.5025,2.63135338,60
0.53731451,46423.97366,7006.843872,37.245,28.50375,9.5025,2.63135338,60
0.5373261,46424.97504,7007.845248,37.245,28.50375,9.5025,2.63135338,60
0.53733767,46425.97469,7008.844896,37.245,28.50375,9.5025,2.63135338,60
0.53734924,46426.97434,7009.844544,37.245,28.50375,9.5025,2.63135338,60
0.53736081,46427.97398,7010.844192,37.245,28.50375,9.5025,2.74757075,60
0.5373724,46428.97536,7011.845568,37.245,28.50375,9.5025,2.74757075,60
0.53738396,46429.97414,7012.844352,37.245,28.50375,9.5025,2.74757075,60
0.53739553,46430.97379,7013.844,37.245,28.50375,9.5025,2.74757075,60
0.5374071,46431.97344,7014.843648,37.245,28.50375,9.5025,2.74757075,60
0.53741867,46432.97309,7015.843296,37.245,28.50375,9.5025,2.74757075,60
0.53743026,46433.97446,7016.844672,37.245,28.50375,9.5025,2.6040132,60
0.53744183,46434.97411,7017.84432,37.245,28.50375,9.5025,2.6040132,60
0.5374534,46435.97376,7018.843968,37.245,28.50375,9.5025,2.6040132,60
0.53746499,46436.97514,7019.845344,37.245,28.50375,9.5025,2.6040132,60
0.53747656,46437.97478,7020.844992,37.245,28.50375,9.5025,2.6040132,60
0.53748812,46438.97357,7021.843776,37.245,28.50375,9.5025,2.6040132,60
0.53749969,46439.97322,7022.843424,37.245,28.50375,9.5025,2.55654192,60
0.53751128,46440.97459,7023.8448,37.245,28.50375,9.5025,2.55654192,60
0.53752285,46441.97424,7024.844448,37.245,28.50375,9.5025,2.55654192,60
0.53753442,46442.97389,7025.844096,37.245,28.50375,9.5025,2.55654192,60
0.53754601,46443.97526,7026.845472,37.245,28.50375,9.5025,2.55654192,60
0.53755758,46444.97491,7027.84512,37.245,28.50375,9.5025,2.59647322,60
0.53756915,46445.97456,7028.844768,37.245,28.50375,9.5025,2.59647322,60
0.53758071,46446.97334,7029.843552,37.245,28.50375,9.5025,2.59647322,60
0.5375923,46447.97472,7030.844928,37.245,28.50375,9.5025,2.59647322,60
0.53760387,46448.97437,7031.844576,37.245,28.50375,9.5025,2.59647322,60
0.53761544,46449.97402,7032.844224,37.245,28.50375,9.5025,2.59647322,60
0.53762701,46450.97366,7033.843872,37.245,28.50375,9.5025,2.4873035,60
0.5376386,46451.97504,7034.845248,37.245,28.50375,9.5025,2.4873035,60
0.53765016,46452.97382,7035.844032,37.245,28.50375,9.5025,2.4873035,60
0.53766173,46453.97347,7036.84368,37.245,28.50375,9.5025,2.4873035,60
0.53767332,46454.97485,7037.845056,37.245,28.50375,9.5025,2.4873035,60
0.53768489,46455.9745,7038.844704,37.245,28.50375,9.5025,2.58371735,60
0.53769646,46456.97414,7039.844352,37.245,28.50375,9.5025,2.58371735,60
0.53770802,46457.97293,7040.843136,37.245,28.50375,9.5025,2.58371735,60
0.53771961,46458.9743,7041.844512,37.245,28.50375,9.5025,2.58371735,60
0.53773118,46459.97395,7042.84416,37.245,28.50375,9.5025,2.58371735,60
0.53774275,46460.9736,7043.843808,37.245,28.50375,9.5025,2.58371735,60
0.53775434,46461.97498,7044.845184,37.245,28.50375,9.5025,2.68367672,60
0.53776591,46462.97462,7045.844832,37.245,28.50375,9.5025,2.68367672,60
0.53777747,46463.97341,7046.843616,37.245,28.50375,9.5025,2.68367672,60
0.53778904,46464.97306,7047.843264,37.245,28.50375,9.5025,2.68367672,60
0.53780062,46465.97357,7048.843776,37.245,28.50375,9.5025,2.68367672,60
0.53781219,46466.97322,7049.843424,37.245,28.50375,9.5025,2.54986548,60
0.53782378,46467.97459,7050.8448,37.245,28.50375,9.5025,2.54986548,60
0.53783534,46468.97338,7051.843584,37.245,28.50375,9.5025,2.54986548,60
0.53784691,46469.97302,7052.843232,37.245,28.50375,9.5025,2.54986548,60
0.5378585,46470.9744,7053.844608,37.245,28.50375,9.5025,2.54986548,60
0.53787007,46471.97405,7054.844256,37.245,28.50375,9.5025,2.54986548,60
0.53788164,46472.9737,7055.843904,37.245,28.50375,9.5025,2.62073255,60
0.53789323,46473.97507,7056.84528,37.245,28.50375,9.5025,2.62073255,60
0.53790479,46474.97386,7057.844064,37.245,28.50375,9.5025,2.62073255,60
0.53791636,46475.9735,7058.843712,37.245,28.50375,9.5025,2.62073255,60
0.53792793,46476.97315,7059.84336,37.245,28.50375,9.5025,2.62073255,60
0.53793952,46477.97453,7060.844736,37.245,28.50375,9.5025,2.64394975,60
0.53795109,46478.97418,7061.844384,37.245,28.50375,9.5025,2.64394975,60
0.53796266,46479.97382,7062.844032,37.245,28.50375,9.5025,2.64394975,60
0.53797423,46480.97347,7063.84368,37.245,28.50375,9.5025,2.64394975,60
0.53798582,46481.97485,7064.845056,37.245,28.50375,9.5025,2.64394975,60
0.53799739,46482.9745,7065.844704,37.245,28.50375,9.5025,2.64394975,60
0.53800898,46483.97587,7066.84608,37.245,28.50375,9.5025,2.53394318,60
0.53802054,46484.97466,7067.844864,37.245,28.50375,9.5025,2.53394318,60
0.53803211,46485.9743,7068.844512,37.245,28.50375,9.5025,2.53394318,60
0.53804368,46486.97395,7069.84416,37.245,28.50375,9.5025,2.53394318,60
0.53805532,46487.97965,7070.849856,37.245,28.50375,9.5025,2.53394318,60
0.53806684,46488.97498,7071.845184,37.245,28.50375,9.5025,2.51165748,60
0.53807841,46489.97462,7072.844832,37.245,28.50375,9.5025,2.51165748,60
0.53808997,46490.97341,7073.843616,37.245,28.50375,9.5025,2.51165748,60
0.53810154,46491.97306,7074.843264,37.245,28.50375,9.5025,2.51165748,60
0.53811313,46492.97443,7075.84464,37.245,28.50375,9.5025,2.51165748,60
0.5381247,46493.97408,7076.844288,37.245,28.50375,9.5025,2.51165748,60
0.53813627,46494.97373,7077.843936,37.245,28.50375,9.5025,2.84802771,60
0.53814784,46495.97338,7078.843584,37.245,28.50375,9.5025,2.84802771,60
0.53815943,46496.97475,7079.84496,37.245,28.50375,9.5025,2.84802771,60
0.53817099,46497.97354,7080.843744,37.245,28.50375,9.5025,2.84802771,60
0.53818256,46498.97318,7081.843392,37.245,28.50375,9.5025,2.84802771,60
0.53819415,46499.97456,7082.844768,37.245,28.50375,9.5025,2.80710101,60
0.53820572,46500.97421,7083.844416,37.245,28.50375,9.5025,2.80710101,60
0.53821728,46501.97299,7084.8432,37.245,28.50375,9.5025,2.80710101,60
0.53822887,46502.97437,7085.844576,37.245,28.50375,9.5025,2.80710101,60
0.53824044,46503.97402,7086.844224,37.245,28.50375,9.5025,2.80710101,60
0.53825201,46504.97366,7087.843872,37.245,28.50375,9.5025,2.80710101,60
0.53826358,46505.97331,7088.84352,37.245,28.50375,9.5025,2.95309162,60
0.53827517,46506.97469,7089.844896,37.245,28.50375,9.5025,2.95309162,60
0.53828674,46507.97434,7090.844544,37.245,28.50375,9.5025,2.95309162,60
0.53829833,46508.97571,7091.84592,37.245,28.50375,9.5025,2.95309162,60
0.53830989,46509.9745,7092.844704,37.245,28.50375,9.5025,2.95309162,60
0.53832146,46510.97414,7093.844352,37.245,28.50375,9.5025,2.99131536,60
0.53833303,46511.97379,7094.844,37.245,28.50375,9.5025,2.99131536,60
0.53834459,46512.97258,7095.842784,37.245,28.50375,9.5025,2.99131536,60
0.53835618,46513.97395,7096.84416,37.245,28.50375,9.5025,2.99131536,60
0.53836775,46514.9736,7097.843808,37.245,28.50375,9.5025,2.99131536,60
0.53837932,46515.97325,7098.843456,37.245,28.50375,9.5025,2.99131536,60
0.53839089,46516.9729,7099.843104,37.245,28.50375,9.5025,2.81327081,60
0.53840248,46517.97427,7100.84448,37.245,28.50375,9.5025,2.81327081,60
0.53841405,46518.97392,7101.844128,37.245,28.50375,9.5025,2.81327081,60
0.53842561,46519.9727,7102.842912,37.245,28.50375,9.5025,2.81327081,60
0.5384372,46520.97408,7103.844288,37.245,28.50375,9.5025,2.81327081,60
0.53844879,46521.97546,7104.845664,37.245,28.50375,9.5025,2.85929179,60
0.53846034,46522.97338,7105.843584,37.245,28.50375,9.5025,2.85929179,60
0.53847193,46523.97475,7106.84496,37.245,28.50375,9.5025,2.85929179,60
0.53848349,46524.97354,7107.843744,37.245,28.50375,9.5025,2.85929179,60
0.53849508,46525.97491,7108.84512,37.245,28.50375,9.5025,2.85929179,60
0.53850665,46526.97456,7109.844768,37.245,28.50375,9.5025,2.85929179,60
0.53851822,46527.97421,7110.844416,37.245,28.50375,9.5025,2.92269969,60
0.53852979,46528.97386,7111.844064,37.245,28.50375,9.5025,2.92269969,60
0.53854138,46529.97523,7112.84544,37.245,28.50375,9.5025,2.92269969,60
0.53855294,46530.97402,7113.844224,37.245,28.50375,9.5025,2.92269969,60
0.53856453,46531.97539,7114.8456,37.245,28.50375,9.5025,2.92269969,60
0.53857608,46532.97331,7115.84352,37.245,28.50375,9.5025,2.94593501,60
0.53858767,46533.97469,7116.844896,37.245,28.50375,9.5025,2.94593501,60
0.53859924,46534.97434,7117.844544,37.245,28.50375,9.5025,2.94593501,60
0.5386108,46535.97312,7118.843328,37.245,28.50375,9.5025,2.94593501,60
0.53862237,46536.97277,7119.842976,37.245,28.50375,9.5025,2.94593501,60
0.53863396,46537.97414,7120.844352,37.245,28.50375,9.5025,2.94593501,60
0.53864555,46538.97552,7121.845728,37.245,28.50375,9.5025,2.79690695,60
0.5386571,46539.97344,7122.843648,37.245,28.50375,9.5025,2.79690695,60
0.53866869,46540.97482,7123.845024,37.245,28.50375,9.5025,2.79690695,60
0.53868026,46541.97446,7124.844672,37.245,28.50375,9.5025,2.79690695,60
0.53869185,46542.97584,7125.846048,37.245,28.50375,9.5025,2.79690695,60
0.53870339,46543.9729,7126.843104,37.245,28.50375,9.5025,2.81333733,60
0.53871498,46544.97427,7127.84448,37.245,28.50375,9.5025,2.81333733,60
0.53872655,46545.97392,7128.844128,37.245,28.50375,9.5025,2.81333733,60
0.53873812,46546.97357,7129.843776,37.245,28.50375,9.5025,2.81333733,60
0.53874969,46547.97322,7130.843424,37.245,28.50375,9.5025,2.81333733,60
0.53876129,46548.97546,7131.845664,37.245,28.50375,9.5025,2.81333733,60
0.53877285,46549.97424,7132.844448,37.245,28.50375,9.5025,2.89808869,60
0.53878442,46550.97389,7133.844096,37.245,28.50375,9.5025,2.89808869,60
0.53879599,46551.97354,7134.843744,37.245,28.50375,9.5025,2.89808869,60
0.53880756,46552.97318,7135.843392,37.245,28.50375,9.5025,2.89808869,60
0.53881915,46553.97456,7136.844768,37.245,28.50375,9.5025,2.89808869,60
0.53883071,46554.97334,7137.843552,37.245,28.50375,9.5025,2.99927664,60
0.53884228,46555.97299,7138.8432,37.245,28.50375,9.5025,2.99927664,60
0.53885387,46556.97437,7139.844576,37.245,28.50375,9.5025,2.99927664,60
0.53886544,46557.97402,7140.844224,37.245,28.50375,9.5025,2.99927664,60
0.53887701,46558.97366,7141.843872,37.245,28.50375,9.5025,2.99927664,60
0.53888858,46559.97331,7142.84352,37.245,28.50375,9.5025,2.99927664,60
0.53890017,46560.97469,7143.844896,37.245,28.50375,9.5025,2.82916927,60
0.53891174,46561.97434,7144.844544,37.245,28.50375,9.5025,2.82916927,60
0.5389233,46562.97312,7145.843328,37.245,28.50375,9.5025,2.82916927,60
0.53893489,46563.9745,7146.844704,37.245,28.50375,9.5025,2.82916927,60
0.53894646,46564.97414,7147.844352,37.245,28.50375,9.5025,2.82916927,60
0.53895803,46565.97379,7148.844,37.245,28.50375,9.5025,2.82916927,60
0.5389696,46566.97344,7149.843648,37.245,28.50375,9.5025,2.92429709,60
0.53898119,46567.97482,7150.845024,37.245,28.50375,9.5025,2.92429709,60
0.53899275,46568.9736,7151.843808,37.245,28.50375,9.5025,2.92429709,60
0.53900432,46569.97325,7152.843456,37.245,28.50375,9.5025,2.92429709,60
0.53901591,46570.97462,7153.844832,37.245,28.50375,9.5025,2.92429709,60
0.53902748,46571.97427,7154.84448,37.245,28.50375,9.5025,2.89961767,60
0.53903905,46572.97392,7155.844128,37.245,28.50375,9.5025,2.89961767,60
0.53905062,46573.97357,7156.843776,37.245,28.50375,9.5025,2.89961767,60
0.53906219,46574.97322,7157.843424,37.245,28.50375,9.5025,2.89961767,60
0.53907378,46575.97459,7158.8448,37.245,28.50375,9.5025,2.89961767,60
0.53908535,46576.97424,7159.844448,37.245,28.50375,9.5025,2.89961767,60
0.53909691,46577.97302,7160.843232,37.245,28.50375,9.5025,2.92928052,60
0.5391085,46578.9744,7161.844608,37.245,28.50375,9.5025,2.92928052,60
0.53912007,46579.97405,7162.844256,37.245,28.50375,9.5025,2.92928052,60
0.53913164,46580.9737,7163.843904,37.245,28.50375,9.5025,2.92928052,60
0.53914321,46581.97334,7164.843552,37.245,28.50375,9.5025,2.92928052,60
0.5391548,46582.97472,7165.844928,37.245,28.50375,9.5025,2.96776819,60
0.53916636,46583.9735,7166.843712,37.245,28.50375,9.5025,2.96776819,60
0.53917793,46584.97315,7167.84336,37.245,28.50375,9.5025,2.96776819,60
0.53918952,46585.97453,7168.844736,37.245,28.50375,9.5025,2.96776819,60
0.53920109,46586.97418,7169.844384,37.245,28.50375,9.5025,2.96776819,60
0.53921266,46587.97382,7170.844032,37.245,28.50375,9.5025,2.96776819,60
0.53922425,46588.9752,7171.845408,37.245,28.50375,9.5025,2.84952736,60
0.53923582,46589.97485,7172.845056,37.245,28.50375,9.5025,2.84952736,60
0.53924739,46590.9745,7173.844704,37.245,28.50375,9.5025,2.84952736,60
0.53925895,46591.97328,7174.843488,37.245,28.50375,9.5025,2.84952736,60
0.53927052,46592.97293,7175.843136,37.245,28.50375,9.5025,2.84952736,60
0.53928211,46593.9743,7176.844512,37.245,28.50375,9.5025,2.61054182,60
0.53929368,46594.97395,7177.84416,37.245,28.50375,9.5025,2.61054182,60
0.53930524,46595.97274,7178.842944,37.245,28.50375,9.5025,2.61054182,60
0.53931682,46596.97325,7179.843456,37.245,28.50375,9.5025,2.61054182,60
0.53932841,46597.97462,7180.844832,37.245,28.50375,9.5025,2.61054182,60
0.53933998,46598.97427,7181.84448,37.245,28.50375,9.5025,2.61054182,60
0.53935157,46599.97565,7182.845856,37.245,28.50375,9.5025,2.81252623,60
0.53936311,46600.9727,7183.842912,37.245,28.50375,9.5025,2.81252623,60
0.53937471,46601.97494,7184.845152,37.245,28.50375,9.5025,2.81252623,60
0.53938627,46602.97373,7185.843936,37.245,28.50375,9.5025,2.81252623,60
0.53939784,46603.97338,7186.843584,37.245,28.50375,9.5025,2.81252623,60
0.53940941,46604.97302,7187.843232,37.245,28.50375,9.5025,2.74784994,60
0.539421,46605.9744,7188.844608,37.245,28.50375,9.5025,2.74784994,60
0.53943256,46606.97318,7189.843392,37.245,28.50375,9.5025,2.74784994,60
0.53944413,46607.97283,7190.84304,37.245,28.50375,9.5025,2.74784994,60
0.53945572,46608.97421,7191.844416,37.245,28.50375,9.5025,2.74784994,60
0.53946729,46609.97386,7192.844064,37.245,28.50375,9.5025,2.74784994,60
0.53947886,46610.9735,7193.843712,37.245,28.50375,9.5025,2.57988811,60
0.53949043,46611.97315,7194.84336,37.245,28.50375,9.5025,2.57988811,60
0.53950202,46612.97453,7195.844736,37.245,28.50375,9.5025,2.57988811,60
0.53951359,46613.97418,7196.844384,37.245,28.50375,9.5025,2.57988811,60
0.53952534,46614.98938,7197.859584,37.245,28.50375,9.5025,2.57988811,60
0.53953674,46615.97434,7198.844544,37.245,28.50375,9.5025,2.4317162,60
0.53954831,46616.97398,7199.844192,37.245,28.50375,9.5025,2.4317162,60
0.53955988,46617.97363,7200.84384,37.245,28.50375,9.5025,2.4317162,60
0.53957145,46618.97328,7201.843488,37.245,28.50375,9.5025,2.4317162,60
0.53958304,46619.97466,7202.844864,37.245,28.50375,9.5025,2.4317162,60
0.53959461,46620.9743,7203.844512,37.245,28.50375,9.5025,2.4317162,60
