Day fraction since midnight on 11/11/2019	Time (seconds)	Time Elapsed (seconds)	Fluoride Probe (volts)	Coag Flow mL/s ()	Water Flow mL/s ()	Manual Water Pump Control (rpm)	Manual Coagulant Pump Control (rpm)	Fluoride Pump Control ()	Turbidity ()	Capture Velocity Pump ()	Effluent Fluoride Concentration (mg/L)	Flocculated Fluoride (mg/L)
Start expt!												
0.65871543	56913.01315	169.000128	0.10451019	0.001317	0.654083	41.31050526	3.25185185	8.13333333	0.01848554	0.50307692	0.426099736	4.573900264
0.65872702	56914.01453	170.001504	0.1048869	0.001317	0.654083	41.31050526	3.25185185	8.13333333	0.01848554	0.50307692	0.433955382	4.566044618
0.65873859	56915.01418	171.001152	0.10598714	0.001317	0.654083	41.31050526	3.25185185	8.13333333	0.01848554	0.50307692	0.457738046	4.542261954
0.65875016	56916.01382	172.0008	0.10604998	0.001317	0.654083	41.31050526	3.25185185	8.13333333	0.01878125	0.50307692	0.459135076	4.540864924
0.65876173	56917.01347	173.000448	0.1041975	0.001317	0.654083	41.31050526	3.25185185	8.13333333	0.01878125	0.50307692	0.419687239	4.580312761
0.6587733	56918.01312	174.000096	0.10582279	0.001317	0.654083	41.31050526	3.25185185	8.13333333	0.01878125	0.50307692	0.454104357	4.545895643
0.6587849	56919.01536	175.002336	0.10615996	0.001317	0.654083	41.31050526	3.25185185	8.13333333	0.01878125	0.50307692	0.461590369	4.538409631
0.65879647	56920.01501	176.001984	0.10463751	0.001317	0.654083	41.31050526	3.25185185	8.13333333	0.01878125	0.50307692	0.428738739	4.571261261
0.65880804	56921.01466	177.001632	0.10548269	0.001317	0.654083	41.31050526	3.25185185	8.13333333	0.01841616	0.50307692	0.446676281	4.553323719
0.6588196	56922.01344	178.000416	0.10518492	0.001317	0.654083	41.31050526	3.25185185	8.13333333	0.01841616	0.50307692	0.440272559	4.559727441
0.65883119	56923.01482	179.001792	0.10576346	0.001317	0.654083	41.31050526	3.25185185	8.13333333	0.01841616	0.50307692	0.452799702	4.547200298
0.65884276	56924.01446	180.00144	0.10581139	0.001317	0.654083	41.31050526	3.25185185	8.13333333	0.01841616	0.50307692	0.453853382	4.546146618
0.65885433	56925.01411	181.001088	0.10489032	0.001317	0.654083	41.31050526	3.25185185	8.13333333	0.01841616	0.50307692	0.434027359	4.565972641
0.65886592	56926.01549	182.002464	0.10555387	0.001317	0.654083	41.31050526	3.25185185	8.13333333	0.01860026	0.50307692	0.448220793	4.551779207
0.65887747	56927.01341	183.000384	0.10530735	0.001317	0.654083	41.31050526	3.25185185	8.13333333	0.01860026	0.50307692	0.4428943	4.5571057
0.65888904	56928.01306	184.000032	0.10539002	0.001317	0.654083	41.31050526	3.25185185	8.13333333	0.01860026	0.50307692	0.444673437	4.555326563
0.65890063	56929.01443	185.001408	0.10449797	0.001317	0.654083	41.31050526	3.25185185	8.13333333	0.01860026	0.50307692	0.425847304	4.574152696
0.65891221	56930.01494	186.00192	0.10421567	0.001317	0.654083	41.31050526	3.25185185	8.13333333	0.01860026	0.50307692	0.420057205	4.579942795
0.65892377	56931.01373	187.000704	0.10466599	0.001317	0.654083	41.31050526	3.25185185	8.13333333	0.02127513	0.50307692	0.429331286	4.570668714
0.65893534	56932.01338	188.000352	0.10511193	0.001317	0.654083	41.31050526	3.25185185	8.13333333	0.02127513	0.50307692	0.438716926	4.561283074
0.65894693	56933.01475	189.001728	0.10454785	0.001317	0.654083	41.31050526	3.25185185	8.13333333	0.02127513	0.50307692	0.426878631	4.573121369
0.6589585	56934.0144	190.001376	0.10534436	0.001317	0.654083	41.31050526	3.25185185	8.13333333	0.02127513	0.50307692	0.443689909	4.556310091
0.65897007	56935.01405	191.001024	0.10442223	0.001317	0.654083	41.31050526	3.25185185	8.13333333	0.02127513	0.50307692	0.424286054	4.575713946
0.65898164	56936.0137	192.000672	0.10569922	0.001317	0.654083	41.31050526	3.25185185	8.13333333	0.01968248	0.50307692	0.451391302	4.548608698
0.65899321	56937.01334	193.00032	0.10419109	0.001317	0.654083	41.31050526	3.25185185	8.13333333	0.01968248	0.50307692	0.4195568	4.5804432
0.6590048	56938.01472	194.001696	0.10585022	0.001317	0.654083	41.31050526	3.25185185	8.13333333	0.01968248	0.50307692	0.454708808	4.545291192
0.65901637	56939.01437	195.001344	0.10550629	0.001317	0.654083	41.31050526	3.25185185	8.13333333	0.01968248	0.50307692	0.447187779	4.552812221
0.65902793	56940.01315	196.000128	0.10519733	0.001317	0.654083	41.31050526	3.25185185	8.13333333	0.01968248	0.50307692	0.440537601	4.559462399
0.65903953	56941.01539	197.002368	0.10571127	0.001317	0.654083	41.31050526	3.25185185	8.13333333	0.01922098	0.50307692	0.451655152	4.548344848
0.6590511	56942.01504	198.002016	0.10498999	0.001317	0.654083	41.31050526	3.25185185	8.13333333	0.01922098	0.50307692	0.436130276	4.563869724
0.65906267	56943.01469	199.001664	0.10451777	0.001317	0.654083	41.31050526	3.25185185	8.13333333	0.01922098	0.50307692	0.426256393	4.573743607
0.65907425	56944.0152	200.002176	0.10451934	0.001317	0.654083	41.31050526	3.25185185	8.13333333	0.01922098	0.50307692	0.426288848	4.573711152
0.65908582	56945.01485	201.001824	0.10562777	0.001317	0.654083	41.31050526	3.25185185	8.13333333	0.01922098	0.50307692	0.449829975	4.550170025
0.65909739	56946.0145	202.001472	0.10483615	0.001317	0.654083	41.31050526	3.25185185	8.13333333	0.01872444	0.50307692	0.432888694	4.567111306
0.65910895	56947.01328	203.000256	0.10589026	0.001317	0.654083	41.31050526	3.25185185	8.13333333	0.01872444	0.50307692	0.455592579	4.544407421
0.65912052	56948.01293	203.999904	0.10511743	0.001317	0.654083	41.31050526	3.25185185	8.13333333	0.01872444	0.50307692	0.438833955	4.561166045
0.65913211	56949.0143	205.00128	0.10452624	0.001317	0.654083	41.31050526	3.25185185	8.13333333	0.01872444	0.50307692	0.426431513	4.573568487
0.65914368	56950.01395	206.000928	0.10500897	0.001317	0.654083	41.31050526	3.25185185	8.13333333	0.01872444	0.50307692	0.436531884	4.563468116
0.65915525	56951.0136	207.000576	0.10508188	0.001317	0.654083	41.31050526	3.25185185	8.13333333	0.02009251	0.50307692	0.43807807	4.56192193
0.65916684	56952.01498	208.001952	0.10465977	0.001317	0.654083	41.31050526	3.25185185	8.13333333	0.02009251	0.50307692	0.429201805	4.570798195
0.65917841	56953.01462	209.0016	0.10511854	0.001317	0.654083	41.31050526	3.25185185	8.13333333	0.02009251	0.50307692	0.438857578	4.561142422
0.65918998	56954.01427	210.001248	0.10645637	0.001317	0.654083	41.31050526	3.25185185	8.13333333	0.02009251	0.50307692	0.468273272	4.531726728
0.65920154	56955.01306	211.000032	0.10501328	0.001317	0.654083	41.31050526	3.25185185	8.13333333	0.02009251	0.50307692	0.436623134	4.563376866
0.65921312	56956.01357	212.000544	0.10593702	0.001317	0.654083	41.31050526	3.25185185	8.13333333	0.01909761	0.50307692	0.456626849	4.543373151
0.65922469	56957.01322	213.000192	0.10569302	0.001317	0.654083	41.31050526	3.25185185	8.13333333	0.01909761	0.50307692	0.451255605	4.548744395
0.65923628	56958.01459	214.001568	0.10504041	0.001317	0.654083	41.31050526	3.25185185	8.13333333	0.01909761	0.50307692	0.437197955	4.562802045
0.65924785	56959.01424	215.001216	0.10500599	0.001317	0.654083	41.31050526	3.25185185	8.13333333	0.01909761	0.50307692	0.436468804	4.563531196
0.65925942	56960.01389	216.000864	0.10407352	0.001317	0.654083	41.31050526	3.25185185	8.13333333	0.01909761	0.50307692	0.417171515	4.582828485
0.65927099	56961.01354	217.000512	0.10460132	0.001317	0.654083	41.31050526	3.25185185	8.13333333	0.01889475	0.50307692	0.427986959	4.572013041
0.65928256	56962.01318	218.00016	0.10536692	0.001317	0.654083	41.31050526	3.25185185	8.13333333	0.01889475	0.50307692	0.444175585	4.555824415
0.65929415	56963.01456	219.001536	0.10453152	0.001317	0.654083	41.31050526	3.25185185	8.13333333	0.01889475	0.50307692	0.426540714	4.573459286
0.65930572	56964.01421	220.001184	0.1060959	0.001317	0.654083	41.31050526	3.25185185	8.13333333	0.01889475	0.50307692	0.460158643	4.539841357
0.65931729	56965.01386	221.000832	0.10534862	0.001317	0.654083	41.31050526	3.25185185	8.13333333	0.01889475	0.50307692	0.443781578	4.556218422
0.65932887	56966.01437	222.001344	0.10570846	0.001317	0.654083	41.31050526	3.25185185	8.13333333	0.01813383	0.50307692	0.45159361	4.54840639
0.65934044	56967.01402	223.000992	0.10508885	0.001317	0.654083	41.31050526	3.25185185	8.13333333	0.01813383	0.50307692	0.438226167	4.561773833
0.65935201	56968.01366	224.00064	0.10587895	0.001317	0.654083	41.31050526	3.25185185	8.13333333	0.01813383	0.50307692	0.455342768	4.544657232
0.6593636	56969.01504	225.002016	0.10427082	0.001317	0.654083	41.31050526	3.25185185	8.13333333	0.01813383	0.50307692	0.421182135	4.578817865
0.65937517	56970.01469	226.001664	0.10581335	0.001317	0.654083	41.31050526	3.25185185	8.13333333	0.01813383	0.50307692	0.453896522	4.546103478
0.65938674	56971.01434	227.001312	0.10407509	0.001317	0.654083	41.31050526	3.25185185	8.13333333	0.01810214	0.50307692	0.417203278	4.582796722
0.65939831	56972.01398	228.00096	0.10490984	0.001317	0.654083	41.31050526	3.25185185	8.13333333	0.01810214	0.50307692	0.434438408	4.565561592
0.65940988	56973.01363	229.000608	0.10493656	0.001317	0.654083	41.31050526	3.25185185	8.13333333	0.01810214	0.50307692	0.435001704	4.564998296
0.65942147	56974.01501	230.001984	0.10578382	0.001317	0.654083	41.31050526	3.25185185	8.13333333	0.01810214	0.50307692	0.453246991	4.546753009
0.65943304	56975.01466	231.001632	0.10518598	0.001317	0.654083	41.31050526	3.25185185	8.13333333	0.01810214	0.50307692	0.440295191	4.559704809
0.65944461	56976.0143	232.00128	0.10594037	0.001317	0.654083	41.31050526	3.25185185	8.13333333	0.01833034	0.50307692	0.456701037	4.543298963
0.65945617	56977.01309	233.000064	0.10542421	0.001317	0.654083	41.31050526	3.25185185	8.13333333	0.01833034	0.50307692	0.445411326	4.554588674
0.65946776	56978.01446	234.00144	0.10561776	0.001317	0.654083	41.31050526	3.25185185	8.13333333	0.01833034	0.50307692	0.449611668	4.550388332
0.65947934	56979.01498	235.001952	0.10470429	0.001317	0.654083	41.31050526	3.25185185	8.13333333	0.01833034	0.50307692	0.430129437	4.569870563
0.6594909	56980.01376	236.000736	0.10595182	0.001317	0.654083	41.31050526	3.25185185	8.13333333	0.01833034	0.50307692	0.456954695	4.543045305
0.65950247	56981.01341	237.000384	0.10542482	0.001317	0.654083	41.31050526	3.25185185	8.13333333	0.01793821	0.50307692	0.445424502	4.554575498
0.65951406	56982.01478	238.00176	0.10495232	0.001317	0.654083	41.31050526	3.25185185	8.13333333	0.01793821	0.50307692	0.435334289	4.564665711
0.65952563	56983.01443	239.001408	0.10460647	0.001317	0.654083	41.31050526	3.25185185	8.13333333	0.01793821	0.50307692	0.42809386	4.57190614
0.6595372	56984.01408	240.001056	0.10559803	0.001317	0.654083	41.31050526	3.25185185	8.13333333	0.01793821	0.50307692	0.449181689	4.550818311
0.65954877	56985.01373	241.000704	0.10553893	0.001317	0.654083	41.31050526	3.25185185	8.13333333	0.01793821	0.50307692	0.447896172	4.552103828
0.65956034	56986.01338	242.000352	0.10480826	0.001317	0.654083	41.31050526	3.25185185	8.13333333	0.01758576	0.50307692	0.432303605	4.567696395
0.65957191	56987.01302	243	0.1068287	0.001317	0.654083	41.31050526	3.25185185	8.13333333	0.01758576	0.50307692	0.476805149	4.523194851
0.6595835	56988.0144	244.001376	0.10518501	0.001317	0.654083	41.31050526	3.25185185	8.13333333	0.01758576	0.50307692	0.44027448	4.55972552
0.65959507	56989.01405	245.001024	0.10610214	0.001317	0.654083	41.31050526	3.25185185	8.13333333	0.01758576	0.50307692	0.46029791	4.53970209
0.65960664	56990.0137	246.000672	0.1049875	0.001317	0.654083	41.31050526	3.25185185	8.13333333	0.01758576	0.50307692	0.436077616	4.563922384
0.65961822	56991.01421	247.001184	0.10566656	0.001317	0.654083	41.31050526	3.25185185	8.13333333	0.01777354	0.50307692	0.450676944	4.549323056
0.65962979	56992.01386	248.000832	0.10553891	0.001317	0.654083	41.31050526	3.25185185	8.13333333	0.01777354	0.50307692	0.447895738	4.552104262
0.65964136	56993.0135	249.00048	0.10648546	0.001317	0.654083	41.31050526	3.25185185	8.13333333	0.01777354	0.50307692	0.46893433	4.53106567
0.65965293	56994.01315	250.000128	0.10517372	0.001317	0.654083	41.31050526	3.25185185	8.13333333	0.01777354	0.50307692	0.440033496	4.559966504
0.65966453	56995.01539	251.002368	0.10588413	0.001317	0.654083	41.31050526	3.25185185	8.13333333	0.01777354	0.50307692	0.455457165	4.544542835
0.65967609	56996.01418	252.001152	0.10626566	0.001317	0.654083	41.31050526	3.25185185	8.13333333	0.01804223	0.50307692	0.463962484	4.536037516
0.65968766	56997.01382	253.0008	0.1051231	0.001317	0.654083	41.31050526	3.25185185	8.13333333	0.01804223	0.50307692	0.438954635	4.561045365
0.65969925	56998.0152	254.002176	0.10470445	0.001317	0.654083	41.31050526	3.25185185	8.13333333	0.01804223	0.50307692	0.430132775	4.569867225
0.6597108	56999.01312	255.000096	0.10629883	0.001317	0.654083	41.31050526	3.25185185	8.13333333	0.01804223	0.50307692	0.464709394	4.535290606
0.6597224	57000.01536	256.002336	0.10512678	0.001317	0.654083	41.31050526	3.25185185	8.13333333	0.01804223	0.50307692	0.439032977	4.560967023
0.65973396	57001.01414	257.00112	0.1053469	0.001317	0.654083	41.31050526	3.25185185	8.13333333	0.01908909	0.50307692	0.443744564	4.556255436
0.65974553	57002.01379	258.000768	0.10570214	0.001317	0.654083	41.31050526	3.25185185	8.13333333	0.01908909	0.50307692	0.451455225	4.548544775
0.6597571	57003.01344	259.000416	0.1060064	0.001317	0.654083	41.31050526	3.25185185	8.13333333	0.01908909	0.50307692	0.458165773	4.541834227
0.65976869	57004.01482	260.001792	0.10521366	0.001317	0.654083	41.31050526	3.25185185	8.13333333	0.01908909	0.50307692	0.440886606	4.559113394
0.65978026	57005.01446	261.00144	0.10493999	0.001317	0.654083	41.31050526	3.25185185	8.13333333	0.01908909	0.50307692	0.435074066	4.564925934
0.65979183	57006.01411	262.001088	0.10617577	0.001317	0.654083	41.31050526	3.25185185	8.13333333	0.01965683	0.50307692	0.461944403	4.538055597
0.6598034	57007.01376	263.000736	0.10554765	0.001317	0.654083	41.31050526	3.25185185	8.13333333	0.01965683	0.50307692	0.448085614	4.551914386
0.65981497	57008.01341	264.000384	0.10502993	0.001317	0.654083	41.31050526	3.25185185	8.13333333	0.01965683	0.50307692	0.436975818	4.563024182
0.65982656	57009.01478	265.00176	0.10664092	0.001317	0.654083	41.31050526	3.25185185	8.13333333	0.01965683	0.50307692	0.472482949	4.527517051
0.65983813	57010.01443	266.001408	0.10642518	0.001317	0.654083	41.31050526	3.25185185	8.13333333	0.01965683	0.50307692	0.467565527	4.532434473
0.6598497	57011.01408	267.001056	0.10525464	0.001317	0.654083	41.31050526	3.25185185	8.13333333	0.02715965	0.50307692	0.441763649	4.558236351
0.65986127	57012.01373	268.000704	0.10470052	0.001317	0.654083	41.31050526	3.25185185	8.13333333	0.02715965	0.50307692	0.430050807	4.569949193
0.65987284	57013.01338	269.000352	0.10509805	0.001317	0.654083	41.31050526	3.25185185	8.13333333	0.02715965	0.50307692	0.438421725	4.561578275
0.65988441	57014.01302	270	0.10642099	0.001317	0.654083	41.31050526	3.25185185	8.13333333	0.02715965	0.50307692	0.467470531	4.532529469
0.65989601	57015.01526	271.00224	0.10605754	0.001317	0.654083	41.31050526	3.25185185	8.13333333	0.02715965	0.50307692	0.459303433	4.540696567
0.65990757	57016.01405	272.001024	0.10567499	0.001317	0.654083	41.31050526	3.25185185	8.13333333	0.04064383	0.50307692	0.450861221	4.549138779
0.65991914	57017.0137	273.000672	0.10672693	0.001317	0.654083	41.31050526	3.25185185	8.13333333	0.04064383	0.50307692	0.474457788	4.525542212
0.65993073	57018.01507	274.002048	0.10508627	0.001317	0.654083	41.31050526	3.25185185	8.13333333	0.04064383	0.50307692	0.438171342	4.561828658
0.65994228	57019.01299	274.999968	0.10664983	0.001317	0.654083	41.31050526	3.25185185	8.13333333	0.04064383	0.50307692	0.472687145	4.527312855
0.65995385	57020.01264	275.999616	0.10495397	0.001317	0.654083	41.31050526	3.25185185	8.13333333	0.04064383	0.50307692	0.435369124	4.564630876
0.65996545	57021.01488	277.001856	0.10476143	0.001317	0.654083	41.31050526	3.25185185	8.13333333	0.04469676	0.50307692	0.431322963	4.568677037
0.65997702	57022.01453	278.001504	0.10509118	0.001317	0.654083	41.31050526	3.25185185	8.13333333	0.04469676	0.50307692	0.438275686	4.561724314
0.65998859	57023.01418	279.001152	0.10637372	0.001317	0.654083	41.31050526	3.25185185	8.13333333	0.04469676	0.50307692	0.466400164	4.533599836
0.66000016	57024.01382	280.0008	0.10521722	0.001317	0.654083	41.31050526	3.25185185	8.13333333	0.04469676	0.50307692	0.440962727	4.559037273
0.66001173	57025.01347	281.000448	0.1058657	0.001317	0.654083	41.31050526	3.25185185	8.13333333	0.04469676	0.50307692	0.455050282	4.544949718
0.66002332	57026.01485	282.001824	0.10648855	0.001317	0.654083	41.31050526	3.25185185	8.13333333	0.05881443	0.50307692	0.469004604	4.530995396
0.66003489	57027.0145	283.001472	0.10526435	0.001317	0.654083	41.31050526	3.25185185	8.13333333	0.05881443	0.50307692	0.441971715	4.558028285
0.66004645	57028.01328	284.000256	0.10615938	0.001317	0.654083	41.31050526	3.25185185	8.13333333	0.05881443	0.50307692	0.461577386	4.538422614
0.66005803	57029.01379	285.000768	0.10524566	0.001317	0.654083	41.31050526	3.25185185	8.13333333	0.05881443	0.50307692	0.441571312	4.558428688
0.66006962	57030.01517	286.002144	0.10611589	0.001317	0.654083	41.31050526	3.25185185	8.13333333	0.05881443	0.50307692	0.460604937	4.539395063
0.66008118	57031.01395	287.000928	0.10483425	0.001317	0.654083	41.31050526	3.25185185	8.13333333	0.08937569	0.50307692	0.43284881	4.56715119
0.66009275	57032.0136	288.000576	0.10650377	0.001317	0.654083	41.31050526	3.25185185	8.13333333	0.08937569	0.50307692	0.469350896	4.530649104
0.66010434	57033.01498	289.001952	0.10502202	0.001317	0.654083	41.31050526	3.25185185	8.13333333	0.08937569	0.50307692	0.436808231	4.563191769
0.66011591	57034.01462	290.0016	0.10499812	0.001317	0.654083	41.31050526	3.25185185	8.13333333	0.08937569	0.50307692	0.436302258	4.563697742
0.66012748	57035.01427	291.001248	0.10535596	0.001317	0.654083	41.31050526	3.25185185	8.13333333	0.08937569	0.50307692	0.44393957	4.55606043
0.66013905	57036.01392	292.000896	0.10553892	0.001317	0.654083	41.31050526	3.25185185	8.13333333	0.1038216	0.50307692	0.447895955	4.552104045
0.66015062	57037.01357	293.000544	0.1058562	0.001317	0.654083	41.31050526	3.25185185	8.13333333	0.1038216	0.50307692	0.454840691	4.545159309
0.66016219	57038.01322	294.000192	0.10525027	0.001317	0.654083	41.31050526	3.25185185	8.13333333	0.1038216	0.50307692	0.44167004	4.55832996
0.66017376	57039.01286	294.99984	0.10505467	0.001317	0.654083	41.31050526	3.25185185	8.13333333	0.1038216	0.50307692	0.437500394	4.562499606
0.66018534	57040.01338	296.000352	0.1053286	0.001317	0.654083	41.31050526	3.25185185	8.13333333	0.1038216	0.50307692	0.44335094	4.55664906
0.66019691	57041.01302	297	0.10491206	0.001317	0.654083	41.31050526	3.25185185	8.13333333	0.16979431	0.50307692	0.434485181	4.565514819
0.6602085	57042.0144	298.001376	0.10497001	0.001317	0.654083	41.31050526	3.25185185	8.13333333	0.16979431	0.50307692	0.435707907	4.564292093
0.66022007	57043.01405	299.001024	0.10569799	0.001317	0.654083	41.31050526	3.25185185	8.13333333	0.16979431	0.50307692	0.451364378	4.548635622
0.66023164	57044.0137	300.000672	0.10638723	0.001317	0.654083	41.31050526	3.25185185	8.13333333	0.16979431	0.50307692	0.46670583	4.53329417
0.66024321	57045.01334	301.00032	0.10556636	0.001317	0.654083	41.31050526	3.25185185	8.13333333	0.16979431	0.50307692	0.448492359	4.551507641
0.6602548	57046.01472	302.001696	0.10552211	0.001317	0.654083	41.31050526	3.25185185	8.13333333	0.2068654	0.50307692	0.447530984	4.552469016
0.66026637	57047.01437	303.001344	0.10480423	0.001317	0.654083	41.31050526	3.25185185	8.13333333	0.2068654	0.50307692	0.432219127	4.567780873
0.66027794	57048.01402	304.000992	0.10802568	0.001317	0.654083	41.31050526	3.25185185	8.13333333	0.2068654	0.50307692	0.505301155	4.494698845
0.66028951	57049.01366	305.00064	0.10527491	0.001317	0.654083	41.31050526	3.25185185	8.13333333	0.2068654	0.50307692	0.442198107	4.557801893
0.66030108	57050.01331	306.000288	0.10662842	0.001317	0.654083	41.31050526	3.25185185	8.13333333	0.2068654	0.50307692	0.472196627	4.527803373
0.66031265	57051.01296	306.999936	0.10465972	0.001317	0.654083	41.31050526	3.25185185	8.13333333	0.26180631	0.50307692	0.429200764	4.570799236
0.66032424	57052.01434	308.001312	0.10579057	0.001317	0.654083	41.31050526	3.25185185	8.13333333	0.26180631	0.50307692	0.45339538	4.54660462
0.66033581	57053.01398	309.00096	0.10517187	0.001317	0.654083	41.31050526	3.25185185	8.13333333	0.26180631	0.50307692	0.43999402	4.56000598
0.66034738	57054.01363	310.000608	0.10517252	0.001317	0.654083	41.31050526	3.25185185	8.13333333	0.26180631	0.50307692	0.44000789	4.55999211
0.66035895	57055.01328	311.000256	0.10588726	0.001317	0.654083	41.31050526	3.25185185	8.13333333	0.26180631	0.50307692	0.455526303	4.544473697
0.66037054	57056.01466	312.001632	0.1055983	0.001317	0.654083	41.31050526	3.25185185	8.13333333	0.31113884	0.50307692	0.449187571	4.550812429
