Day fraction since midnight on 3/7/2020	Effluent Fluoride (volts)	Influent Fluoride (volts)	Turbidity ()	Water flow (mL/s)	Clay flow (mL/s)	Coag pump control ()	Fluoride pump control ()	water pump control (rpm)	Clay pump control ()
0.47043177	0.10836828	0.44726837	-999.00000000	0.50416600	0.00253400	6.08100000	7.60200000	30.24996000	7.60200000
0.47048965	0.10853814	0.44716689	-999.00000000	0.50416600	0.00253400	6.08100000	7.60200000	30.24996000	7.60200000
0.47054752	0.10829929	0.44709259	-999.00000000	0.50416600	0.00253400	6.08100000	7.60200000	30.24996000	7.60200000
0.47060538	0.10839788	0.44700739	-999.00000000	0.50416600	0.00253400	6.08100000	7.60200000	30.24996000	7.60200000
0.47066325	0.10818692	0.44696021	-999.00000000	0.50416600	0.00253400	6.08100000	7.60200000	30.24996000	7.60200000
0.47072113	0.10794918	0.44685572	-999.00000000	0.50416600	0.00253400	6.08100000	7.60200000	30.24996000	7.60200000
0.47077900	0.10846620	0.44677383	-999.00000000	0.50416600	0.00253400	6.08100000	7.60200000	30.24996000	7.60200000
0.47083686	0.10840453	0.44668999	-999.00000000	0.50416600	0.00253400	6.08100000	7.60200000	30.24996000	7.60200000
0.47089474	0.10839845	0.44660741	-999.00000000	0.50416600	0.00253400	6.08100000	7.60200000	30.24996000	7.60200000
0.47095260	0.10833880	0.44653857	-999.00000000	0.50416600	0.00253400	6.08100000	7.60200000	30.24996000	7.60200000
0.47101048	0.10815424	0.44645849	-999.00000000	0.50416600	0.00253400	6.08100000	7.60200000	30.24996000	7.60200000
0.47106834	0.10833347	0.44636479	-999.00000000	0.50416600	0.00253400	6.08100000	7.60200000	30.24996000	7.60200000
0.47112622	0.10851779	0.44630820	-999.00000000	0.50416600	0.00253400	6.08100000	7.60200000	30.24996000	7.60200000
0.47118408	0.10846806	0.44620097	-999.00000000	0.50416600	0.00253400	6.08100000	7.60200000	30.24996000	7.60200000
0.47124198	0.10833316	0.44612256	-999.00000000	0.50416600	0.00253400	6.08100000	7.60200000	30.24996000	7.60200000
0.47129982	0.10854325	0.44604257	-999.00000000	0.50416600	0.00253400	6.08100000	7.60200000	30.24996000	7.60200000
0.47135769	0.10895061	0.44597623	-999.00000000	0.50416600	0.00253400	6.08100000	7.60200000	30.24996000	7.60200000
0.47141558	0.10874704	0.44587398	-999.00000000	0.50416600	0.00253400	6.08100000	7.60200000	30.24996000	7.60200000
0.47147344	0.10883708	0.44580927	-999.00000000	0.50416600	0.00253400	6.08100000	7.60200000	30.24996000	7.60200000
0.47153130	0.10903560	0.44582397	-999.00000000	0.50416600	0.00253400	6.08100000	7.60200000	30.24996000	7.60200000
0.47158919	0.10913374	0.44575453	-999.00000000	0.50416600	0.00253400	6.08100000	7.60200000	30.24996000	7.60200000
0.47164706	0.10911289	0.44566309	-999.00000000	0.50416600	0.00253400	6.08100000	7.60200000	30.24996000	7.60200000
0.47170492	0.10931471	0.44558784	-999.00000000	0.50416600	0.00253400	6.08100000	7.60200000	30.24996000	7.60200000
0.47176280	0.10948280	0.44551381	-999.00000000	0.50416600	0.00253400	6.08100000	7.60200000	30.24996000	7.60200000
0.47182067	0.10942843	0.44542012	-999.00000000	0.50416600	0.00253400	6.08100000	7.60200000	30.24996000	7.60200000
0.47187853	0.10952787	0.44535831	-999.00000000	0.50416600	0.00253400	6.08100000	7.60200000	30.24996000	7.60200000
0.47193639	0.10990886	0.44525248	-999.00000000	0.50416600	0.00253400	6.08100000	7.60200000	30.24996000	7.60200000
0.47199428	0.10949273	0.44517905	-999.00000000	0.50416600	0.00253400	6.08100000	7.60200000	30.24996000	7.60200000
0.47205214	0.10966355	0.44510552	-999.00000000	0.50416600	0.00253400	6.08100000	7.60200000	30.24996000	7.60200000
0.47211000	0.10972159	0.44504181	-999.00000000	0.50416600	0.00253400	6.08100000	7.60200000	30.24996000	7.60200000
0.47216788	0.10991023	0.44495684	-999.00000000	0.50416600	0.00253400	6.08100000	7.60200000	30.24996000	7.60200000
0.47222576	0.10991799	0.44486538	-999.00000000	0.50416600	0.00253400	6.08100000	7.60200000	30.24996000	7.60200000
0.47228363	0.10983292	0.44480363	-999.00000000	0.50416600	0.00253400	6.08100000	7.60200000	30.24996000	7.60200000
0.47234149	0.10991089	0.44470018	-999.00000000	0.50416600	0.00253400	6.08100000	7.60200000	30.24996000	7.60200000
0.47239936	0.10994354	0.44463739	-999.00000000	0.50416600	0.00253400	6.08100000	7.60200000	30.24996000	7.60200000
0.47245723	0.10971146	0.44454882	-999.00000000	0.50416600	0.00253400	6.08100000	7.60200000	30.24996000	7.60200000
0.47251511	0.10983102	0.44446987	-999.00000000	0.50416600	0.00253400	6.08100000	7.60200000	30.24996000	7.60200000
0.47257298	0.11014647	0.44438368	-999.00000000	0.50416600	0.00253400	6.08100000	7.60200000	30.24996000	7.60200000
0.47263084	0.10989200	0.44431221	-999.00000000	0.50416600	0.00253400	6.08100000	7.60200000	30.24996000	7.60200000
0.47268871	0.10999724	0.44423857	-999.00000000	0.50416600	0.00253400	6.08100000	7.60200000	30.24996000	7.60200000
0.47274660	0.11027309	0.44418320	-999.00000000	0.50416600	0.00253400	6.08100000	7.60200000	30.24996000	7.60200000
0.47280447	0.11004907	0.44408172	-999.00000000	0.50416600	0.00253400	6.08100000	7.60200000	30.24996000	7.60200000
0.47286235	0.11006511	0.44401342	-999.00000000	0.50416600	0.00253400	6.08100000	7.60200000	30.24996000	7.60200000
0.47292019	0.11013733	0.44392031	-999.00000000	0.50416600	0.00253400	6.08100000	7.60200000	30.24996000	7.60200000
0.47297808	0.11037716	0.44384193	-999.00000000	0.50416600	0.00253400	6.08100000	7.60200000	30.24996000	7.60200000
0.47303594	0.10990055	0.44377202	-999.00000000	0.50416600	0.00253400	6.08100000	7.60200000	30.24996000	7.60200000
0.47309382	0.11041640	0.44369888	-999.00000000	0.50416600	0.00253400	6.08100000	7.60200000	30.24996000	7.60200000
0.47315167	0.11000525	0.44362006	-999.00000000	0.50416600	0.00253400	6.08100000	7.60200000	30.24996000	7.60200000
0.47320956	0.11065781	0.44354120	-999.00000000	0.50416600	0.00253400	6.08100000	7.60200000	30.24996000	7.60200000
0.47326742	0.11036879	0.44345155	-999.00000000	0.50416600	0.00253400	6.08100000	7.60200000	30.24996000	7.60200000
0.47332528	0.11096600	0.44339195	-999.00000000	0.50416600	0.00253400	6.08100000	7.60200000	30.24996000	7.60200000
0.47338316	0.11066001	0.44330141	-999.00000000	0.50416600	0.00253400	6.08100000	7.60200000	30.24996000	7.60200000
0.47344104	0.11079855	0.44322658	-999.00000000	0.50416600	0.00253400	6.08100000	7.60200000	30.24996000	7.60200000
0.47349890	0.11085776	0.44314674	-999.00000000	0.50416600	0.00253400	6.08100000	7.60200000	30.24996000	7.60200000
0.47355676	0.11063384	0.44306469	-999.00000000	0.50416600	0.00253400	6.08100000	7.60200000	30.24996000	7.60200000
0.47361465	0.11103687	0.44299111	-999.00000000	0.50416600	0.00253400	6.08100000	7.60200000	30.24996000	7.60200000
0.47367252	0.11118445	0.44292745	-999.00000000	0.50416600	0.00253400	6.08100000	7.60200000	30.24996000	7.60200000
0.47373039	0.11126357	0.44238725	-999.00000000	0.50416600	0.00253400	6.08100000	7.60200000	30.24996000	7.60200000
0.47378825	0.11122993	0.44133812	-999.00000000	0.50416600	0.00253400	6.08100000	7.60200000	30.24996000	7.60200000
0.47384612	0.11157563	0.44160503	-999.00000000	0.50416600	0.00253400	6.08100000	7.60200000	30.24996000	7.60200000
0.47390399	0.11133283	0.44155484	-999.00000000	0.50416600	0.00253400	6.08100000	7.60200000	30.24996000	7.60200000
0.47396186	0.11158540	0.44140884	-999.00000000	0.50416600	0.00253400	6.08100000	7.60200000	30.24996000	7.60200000
0.47401974	0.11139006	0.44128248	-999.00000000	0.50416600	0.00253400	6.08100000	7.60200000	30.24996000	7.60200000
0.47407760	0.11140990	0.44117174	-999.00000000	0.50416600	0.00253400	6.08100000	7.60200000	30.24996000	7.60200000
0.47413546	0.11178617	0.44107279	-999.00000000	0.50416600	0.00253400	6.08100000	7.60200000	30.24996000	7.60200000
0.47419335	0.11176908	0.44097409	-999.00000000	0.50416600	0.00253400	6.08100000	7.60200000	30.24996000	7.60200000
0.47425122	0.11184906	0.44090223	-999.00000000	0.50416600	0.00253400	6.08100000	7.60200000	30.24996000	7.60200000
0.47430908	0.11183264	0.44081065	-999.00000000	0.50416600	0.00253400	6.08100000	7.60200000	30.24996000	7.60200000
0.47436694	0.11189738	0.44070536	-999.00000000	0.50416600	0.00253400	6.08100000	7.60200000	30.24996000	7.60200000
0.47442483	0.11163281	0.44059053	-999.00000000	0.50416600	0.00253400	6.08100000	7.60200000	30.24996000	7.60200000
0.47448270	0.11191659	0.44048208	-999.00000000	0.50416600	0.00253400	6.08100000	7.60200000	30.24996000	7.60200000
0.47454056	0.11143972	0.44040015	-999.00000000	0.50416600	0.00253400	6.08100000	7.60200000	30.24996000	7.60200000
0.47459843	0.11192358	0.44032031	-999.00000000	0.50416600	0.00253400	6.08100000	7.60200000	30.24996000	7.60200000
0.47465631	0.11194609	0.44019961	-999.00000000	0.50416600	0.00253400	6.08100000	7.60200000	30.24996000	7.60200000
0.47471418	0.11215515	0.44010973	-999.00000000	0.50416600	0.00253400	6.08100000	7.60200000	30.24996000	7.60200000
0.47477205	0.11222783	0.44004536	-999.00000000	0.50416600	0.00253400	6.08100000	7.60200000	30.24996000	7.60200000
0.47482991	0.11212514	0.43993360	-999.00000000	0.50416600	0.00253400	6.08100000	7.60200000	30.24996000	7.60200000
0.47488780	0.11239691	0.43987006	-999.00000000	0.50416600	0.00253400	6.08100000	7.60200000	30.24996000	7.60200000
0.47494566	0.11208556	0.43978739	-999.00000000	0.50416600	0.00253400	6.08100000	7.60200000	30.24996000	7.60200000
0.47500353	0.11211009	0.43970108	-999.00000000	0.50416600	0.00253400	6.08100000	7.60200000	30.24996000	7.60200000
0.47506139	0.11210342	0.43960816	-999.00000000	0.50416600	0.00253400	6.08100000	7.60200000	30.24996000	7.60200000
0.47511927	0.11243182	0.43954635	-999.00000000	0.50416600	0.00253400	6.08100000	7.60200000	30.24996000	7.60200000
0.47517716	0.11226980	0.43946680	-999.00000000	0.50416600	0.00253400	6.08100000	7.60200000	30.24996000	7.60200000
0.47523500	0.11237224	0.43938068	-999.00000000	0.50416600	0.00253400	6.08100000	7.60200000	30.24996000	7.60200000
0.47529288	0.11223815	0.43930629	-999.00000000	0.50416600	0.00253400	6.08100000	7.60200000	30.24996000	7.60200000
0.47535074	0.11238983	0.43922672	-999.00000000	0.50416600	0.00253400	6.08100000	7.60200000	30.24996000	7.60200000
0.47540863	0.11251647	0.43914220	-999.00000000	0.50416600	0.00253400	6.08100000	7.60200000	30.24996000	7.60200000
0.47546651	0.11222162	0.43905234	-999.00000000	0.50416600	0.00253400	6.08100000	7.60200000	30.24996000	7.60200000
0.47552435	0.11251932	0.43896356	-999.00000000	0.50416600	0.00253400	6.08100000	7.60200000	30.24996000	7.60200000
0.47558224	0.11229178	0.43888620	-999.00000000	0.50416600	0.00253400	6.08100000	7.60200000	30.24996000	7.60200000
0.47564011	0.11244834	0.43878150	-999.00000000	0.50416600	0.00253400	6.08100000	7.60200000	30.24996000	7.60200000
0.47569797	0.11230251	0.43871292	-999.00000000	0.50416600	0.00253400	6.08100000	7.60200000	30.24996000	7.60200000
0.47575584	0.11226199	0.43865851	-999.00000000	0.50416600	0.00253400	6.08100000	7.60200000	30.24996000	7.60200000
0.47581370	0.11208403	0.43859106	-999.00000000	0.50416600	0.00253400	6.08100000	7.60200000	30.24996000	7.60200000
0.47587159	0.11212382	0.43851534	-999.00000000	0.50416600	0.00253400	6.08100000	7.60200000	30.24996000	7.60200000
0.47592945	0.11213078	0.43844581	-999.00000000	0.50416600	0.00253400	6.08100000	7.60200000	30.24996000	7.60200000
0.47598733	0.11232717	0.43838584	-999.00000000	0.50416600	0.00253400	6.08100000	7.60200000	30.24996000	7.60200000
0.47604520	0.11220289	0.43832541	-999.00000000	0.50416600	0.00253400	6.08100000	7.60200000	30.24996000	7.60200000
0.47610306	0.11218198	0.43822861	-999.00000000	0.50416600	0.00253400	6.08100000	7.60200000	30.24996000	7.60200000
0.47616094	0.11242399	0.43815029	-999.00000000	0.50416600	0.00253400	6.08100000	7.60200000	30.24996000	7.60200000
0.47621880	0.11233557	0.43807897	-999.00000000	0.50416600	0.00253400	6.08100000	7.60200000	30.24996000	7.60200000
0.47627666	0.11238214	0.43800402	-999.00000000	0.50416600	0.00253400	6.08100000	7.60200000	30.24996000	7.60200000
0.47633456	0.11208789	0.43792045	-999.00000000	0.50416600	0.00253400	6.08100000	7.60200000	30.24996000	7.60200000
0.47639241	0.11213967	0.43784854	-999.00000000	0.50416600	0.00253400	6.08100000	7.60200000	30.24996000	7.60200000
0.47645028	0.11230084	0.43779108	-999.00000000	0.50416600	0.00253400	6.08100000	7.60200000	30.24996000	7.60200000
0.47650815	0.11232306	0.43771845	-999.00000000	0.50416600	0.00253400	6.08100000	7.60200000	30.24996000	7.60200000
0.47656603	0.11209399	0.43765020	-999.00000000	0.50416600	0.00253400	6.08100000	7.60200000	30.24996000	7.60200000
0.47662389	0.11215580	0.43757719	-999.00000000	0.50416600	0.00253400	6.08100000	7.60200000	30.24996000	7.60200000
0.47668178	0.11213124	0.43750939	-999.00000000	0.50416600	0.00253400	6.08100000	7.60200000	30.24996000	7.60200000
0.47673964	0.11191456	0.43744445	-999.00000000	0.50416600	0.00253400	6.08100000	7.60200000	30.24996000	7.60200000
0.47679751	0.11205638	0.43736225	-999.00000000	0.50416600	0.00253400	6.08100000	7.60200000	30.24996000	7.60200000
0.47685537	0.11166028	0.43729737	-999.00000000	0.50416600	0.00253400	6.08100000	7.60200000	30.24996000	7.60200000
0.47691326	0.11190559	0.43723375	-999.00000000	0.50416600	0.00253400	6.08100000	7.60200000	30.24996000	7.60200000
0.47697114	0.11178321	0.43717074	-999.00000000	0.50416600	0.00253400	6.08100000	7.60200000	30.24996000	7.60200000
0.47702899	0.11183649	0.43708888	-999.00000000	0.50416600	0.00253400	6.08100000	7.60200000	30.24996000	7.60200000
0.47708685	0.11202020	0.43701094	-999.00000000	0.50416600	0.00253400	6.08100000	7.60200000	30.24996000	7.60200000
0.47714472	0.11198859	0.43694380	-999.00000000	0.50416600	0.00253400	6.08100000	7.60200000	30.24996000	7.60200000
0.47720260	0.11185510	0.43689027	-999.00000000	0.50416600	0.00253400	6.08100000	7.60200000	30.24996000	7.60200000
0.47726046	0.11158223	0.43678007	-999.00000000	0.50416600	0.00253400	6.08100000	7.60200000	30.24996000	7.60200000
0.47731833	0.11180495	0.43673769	-999.00000000	0.50416600	0.00253400	6.08100000	7.60200000	30.24996000	7.60200000
0.47737620	0.11185653	0.43665805	-999.00000000	0.50416600	0.00253400	6.08100000	7.60200000	30.24996000	7.60200000
0.47743409	0.11193049	0.43661255	-999.00000000	0.50416600	0.00253400	6.08100000	7.60200000	30.24996000	7.60200000
0.47749195	0.11190119	0.43653944	-999.00000000	0.50416600	0.00253400	6.08100000	7.60200000	30.24996000	7.60200000
0.47754982	0.11164887	0.43647003	-999.00000000	0.50416600	0.00253400	6.08100000	7.60200000	30.24996000	7.60200000
0.47760770	0.11155035	0.43638071	-999.00000000	0.50416600	0.00253400	6.08100000	7.60200000	30.24996000	7.60200000
0.47766556	0.11165880	0.43632650	-999.00000000	0.50416600	0.00253400	6.08100000	7.60200000	30.24996000	7.60200000
0.47772345	0.11163682	0.43627524	-999.00000000	0.50416600	0.00253400	6.08100000	7.60200000	30.24996000	7.60200000
0.47778129	0.11169770	0.43619418	-999.00000000	0.50416600	0.00253400	6.08100000	7.60200000	30.24996000	7.60200000
0.47783918	0.11149586	0.43613613	-999.00000000	0.50416600	0.00253400	6.08100000	7.60200000	30.24996000	7.60200000
0.47789704	0.11166000	0.43608418	-999.00000000	0.50416600	0.00253400	6.08100000	7.60200000	30.24996000	7.60200000
0.47795491	0.11157787	0.43599662	-999.00000000	0.50416600	0.00253400	6.08100000	7.60200000	30.24996000	7.60200000
0.47801277	0.11127695	0.43594152	-999.00000000	0.50416600	0.00253400	6.08100000	7.60200000	30.24996000	7.60200000
0.47807066	0.11155479	0.43586290	-999.00000000	0.50416600	0.00253400	6.08100000	7.60200000	30.24996000	7.60200000
0.47812853	0.11142141	0.43579811	-999.00000000	0.50416600	0.00253400	6.08100000	7.60200000	30.24996000	7.60200000
0.47818639	0.11148755	0.43573028	-999.00000000	0.50416600	0.00253400	6.08100000	7.60200000	30.24996000	7.60200000
0.47824427	0.11114221	0.43567714	-999.00000000	0.50416600	0.00253400	6.08100000	7.60200000	30.24996000	7.60200000
0.47830213	0.11117701	0.43558985	-999.00000000	0.50416600	0.00253400	6.08100000	7.60200000	30.24996000	7.60200000
0.47836000	0.11133042	0.43553334	-999.00000000	0.50416600	0.00253400	6.08100000	7.60200000	30.24996000	7.60200000
0.47841789	0.11098134	0.43546924	-999.00000000	0.50416600	0.00253400	6.08100000	7.60200000	30.24996000	7.60200000
0.47847574	0.11121096	0.43539044	-999.00000000	0.50416600	0.00253400	6.08100000	7.60200000	30.24996000	7.60200000
0.47853364	0.11082906	0.43531847	-999.00000000	0.50416600	0.00253400	6.08100000	7.60200000	30.24996000	7.60200000
0.47859148	0.11136991	0.43524146	-999.00000000	0.50416600	0.00253400	6.08100000	7.60200000	30.24996000	7.60200000
0.47864936	0.11095908	0.43516552	-999.00000000	0.50416600	0.00253400	0.00000000	0.00000000	30.24996000	0.00000000
0.47870723	0.11081266	0.43510738	-999.00000000	0.50416600	0.00253400	0.00000000	0.00000000	30.24996000	0.00000000
0.47876509	0.11017499	0.43718490	-999.00000000	0.50416600	0.00253400	0.00000000	0.00000000	30.24996000	0.00000000
0.47882297	0.11023951	0.43655458	-999.00000000	0.50416600	0.00253400	0.00000000	0.00000000	30.24996000	0.00000000
0.47888083	0.11142981	0.43342319	-999.00000000	0.50416600	0.00253400	0.00000000	0.00000000	30.24996000	0.00000000
0.47893872	0.11571405	0.43411309	-999.00000000	0.50416600	0.00253400	0.00000000	0.00000000	30.24996000	0.00000000
0.47899658	0.11091828	0.43429208	-999.00000000	0.50416600	0.00253400	0.00000000	0.00000000	30.24996000	0.00000000
0.47905446	0.10983049	0.43433443	-999.00000000	0.50416600	0.00253400	0.00000000	0.00000000	30.24996000	0.00000000
0.47911232	0.11026938	0.43426865	-999.00000000	0.50416600	0.00253400	0.00000000	0.00000000	30.24996000	0.00000000
0.47917019	0.11014696	0.43423024	-999.00000000	0.50416600	0.00253400	0.00000000	0.00000000	30.24996000	0.00000000
0.47922806	0.11006362	0.43413422	-999.00000000	0.50416600	0.00253400	0.00000000	0.00000000	30.24996000	0.00000000
0.47928594	0.10994706	0.43407857	-999.00000000	0.50416600	0.00253400	0.00000000	0.00000000	30.24996000	0.00000000
0.47934380	0.10969792	0.43399730	-999.00000000	0.50416600	0.00253400	0.00000000	0.00000000	30.24996000	0.00000000
0.47940167	0.10967427	0.43391520	-999.00000000	0.50416600	0.00253400	0.00000000	0.00000000	30.24996000	0.00000000
0.47945955	0.10945663	0.43382925	-999.00000000	0.50416600	0.00253400	0.00000000	0.00000000	30.24996000	0.00000000
0.47951741	0.10931044	0.43375576	-999.00000000	0.50416600	0.00253400	0.00000000	0.00000000	30.24996000	0.00000000
0.47957528	0.10926622	0.43367374	-999.00000000	0.50416600	0.00253400	0.00000000	0.00000000	30.24996000	0.00000000
0.47963314	0.10945307	0.43358937	-999.00000000	0.50416600	0.00253400	0.00000000	0.00000000	30.24996000	0.00000000
0.47969103	0.10927536	0.43351123	-999.00000000	0.50416600	0.00253400	0.00000000	0.00000000	30.24996000	0.00000000
0.47974890	0.10957650	0.43341881	-999.00000000	0.50416600	0.00253400	0.00000000	0.00000000	30.24996000	0.00000000
0.47980677	0.10930584	0.43334487	-999.00000000	0.50416600	0.00253400	0.00000000	0.00000000	30.24996000	0.00000000
0.47986464	0.10916797	0.43327284	-999.00000000	0.50416600	0.00253400	0.00000000	0.00000000	30.24996000	0.00000000
0.47992250	0.10929230	0.43321034	-999.00000000	0.50416600	0.00253400	0.00000000	0.00000000	30.24996000	0.00000000
0.47998037	0.10904592	0.43312925	-999.00000000	0.50416600	0.00253400	0.00000000	0.00000000	30.24996000	0.00000000
0.48003824	0.10899679	0.43306124	-999.00000000	0.50416600	0.00253400	0.00000000	0.00000000	30.24996000	0.00000000
0.48009613	0.10921650	0.43297631	-999.00000000	0.50416600	0.00253400	0.00000000	0.00000000	30.24996000	0.00000000
0.48015400	0.10897944	0.43290976	-999.00000000	0.50416600	0.00253400	0.00000000	0.00000000	30.24996000	0.00000000
0.48021186	0.10897147	0.43284261	-999.00000000	0.50416600	0.00253400	0.00000000	0.00000000	30.24996000	0.00000000
0.48026973	0.10898700	0.43276119	-999.00000000	0.50416600	0.00253400	0.00000000	0.00000000	30.24996000	0.00000000
0.48032760	0.10845840	0.43267977	-999.00000000	0.50416600	0.00253400	0.00000000	0.00000000	30.24996000	0.00000000
0.48038546	0.10850381	0.43260756	-999.00000000	0.50416600	0.00253400	0.00000000	0.00000000	30.24996000	0.00000000
0.48044335	0.10850628	0.43252686	-999.00000000	0.50416600	0.00253400	0.00000000	0.00000000	30.24996000	0.00000000
0.48050121	0.10836084	0.43244267	-999.00000000	0.50416600	0.00253400	0.00000000	0.00000000	30.24996000	0.00000000
0.48055909	0.10815451	0.43237704	-999.00000000	0.50416600	0.00253400	0.00000000	0.00000000	30.24996000	0.00000000
0.48061695	0.10812362	0.43228769	-999.00000000	0.50416600	0.00253400	0.00000000	0.00000000	30.24996000	0.00000000
0.48067483	0.10827991	0.43220460	-999.00000000	0.50416600	0.00253400	0.00000000	0.00000000	30.24996000	0.00000000
0.48073268	0.10804552	0.43214878	-999.00000000	0.50416600	0.00253400	0.00000000	0.00000000	30.24996000	0.00000000
0.48079055	0.10830786	0.43206969	-999.00000000	0.50416600	0.00253400	0.00000000	0.00000000	30.24996000	0.00000000
0.48084842	0.10817286	0.43201011	-999.00000000	0.50416600	0.00253400	0.00000000	0.00000000	30.24996000	0.00000000
0.48090631	0.10806647	0.43191078	-999.00000000	0.50416600	0.00253400	0.00000000	0.00000000	30.24996000	0.00000000
0.48096417	0.10784990	0.43184781	-999.00000000	0.50416600	0.00253400	0.00000000	0.00000000	30.24996000	0.00000000
0.48102205	0.10788774	0.43177801	-999.00000000	0.50416600	0.00253400	0.00000000	0.00000000	30.24996000	0.00000000
0.48107990	0.10768384	0.43172172	-999.00000000	0.50416600	0.00253400	0.00000000	0.00000000	30.24996000	0.00000000
0.48113779	0.10786570	0.43161908	-999.00000000	0.50416600	0.00253400	0.00000000	0.00000000	30.24996000	0.00000000
0.48119565	0.10747837	0.43156290	-999.00000000	0.50416600	0.00253400	0.00000000	0.00000000	30.24996000	0.00000000
0.48125351	0.10765909	0.43146998	-999.00000000	0.50416600	0.00253400	0.00000000	0.00000000	30.24996000	0.00000000
0.48131139	0.10737231	0.43141210	-999.00000000	0.50416600	0.00253400	0.00000000	0.00000000	30.24996000	0.00000000
0.48136927	0.10713424	0.43131953	-999.00000000	0.50416600	0.00253400	0.00000000	0.00000000	30.24996000	0.00000000
0.48142713	0.10749134	0.43123165	-999.00000000	0.50416600	0.00253400	0.00000000	0.00000000	30.24996000	0.00000000
0.48148501	0.10737340	0.43118456	-999.00000000	0.50416600	0.00253400	0.00000000	0.00000000	30.24996000	0.00000000
0.48154287	0.10721093	0.43110073	-999.00000000	0.50416600	0.00253400	0.00000000	0.00000000	30.24996000	0.00000000
0.48160075	0.10694404	0.43101782	-999.00000000	0.50416600	0.00253400	0.00000000	0.00000000	30.24996000	0.00000000
0.48165860	0.10704532	0.43097162	-999.00000000	0.50416600	0.00253400	0.00000000	0.00000000	30.24996000	0.00000000
0.48171649	0.10689103	0.43090263	-999.00000000	0.50416600	0.00253400	0.00000000	0.00000000	30.24996000	0.00000000
0.48177436	0.10687356	0.43082529	-999.00000000	0.50416600	0.00253400	0.00000000	0.00000000	30.24996000	0.00000000
0.48183222	0.10687710	0.43075976	-999.00000000	0.50416600	0.00253400	0.00000000	0.00000000	30.24996000	0.00000000
0.48189011	0.10699364	0.43065321	-999.00000000	0.50416600	0.00253400	0.00000000	0.00000000	30.24996000	0.00000000
0.48194797	0.10692446	0.43060479	-999.00000000	0.50416600	0.00253400	0.00000000	0.00000000	30.24996000	0.00000000
0.48200584	0.10647488	0.43052247	-999.00000000	0.50416600	0.00253400	0.00000000	0.00000000	30.24996000	0.00000000
0.48206371	0.10620379	0.43045717	-999.00000000	0.50416600	0.00253400	0.00000000	0.00000000	30.24996000	0.00000000
0.48212158	0.10637940	0.43039927	-999.00000000	0.50416600	0.00253400	0.00000000	0.00000000	30.24996000	0.00000000
0.48217944	0.10665052	0.43033707	-999.00000000	0.50416600	0.00253400	0.00000000	0.00000000	30.24996000	0.00000000
0.48223731	0.10642086	0.43025106	-999.00000000	0.50416600	0.00253400	0.00000000	0.00000000	30.24996000	0.00000000
0.48229518	0.10671894	0.43020111	-999.00000000	0.50416600	0.00253400	0.00000000	0.00000000	30.24996000	0.00000000
0.48235308	0.10593651	0.43011266	-999.00000000	0.50416600	0.00253400	0.00000000	0.00000000	30.24996000	0.00000000
0.48241094	0.10617325	0.43007091	-999.00000000	0.50416600	0.00253400	0.00000000	0.00000000	30.24996000	0.00000000
0.48246881	0.10600454	0.42998877	-999.00000000	0.50416600	0.00253400	0.00000000	0.00000000	30.24996000	0.00000000
0.48252667	0.10618893	0.42990366	-999.00000000	0.50416600	0.00253400	0.00000000	0.00000000	30.24996000	0.00000000
0.48258453	0.10597076	0.42983407	-999.00000000	0.50416600	0.00253400	0.00000000	0.00000000	30.24996000	0.00000000
0.48264240	0.10590538	0.42976439	-999.00000000	0.50416600	0.00253400	0.00000000	0.00000000	30.24996000	0.00000000
0.48270030	0.10612550	0.42970464	-999.00000000	0.50416600	0.00253400	0.00000000	0.00000000	30.24996000	0.00000000
0.48275816	0.10584716	0.42963287	-999.00000000	0.50416600	0.00253400	0.00000000	0.00000000	30.24996000	0.00000000
0.48281602	0.10599788	0.42954227	-999.00000000	0.50416600	0.00253400	0.00000000	0.00000000	30.24996000	0.00000000
0.48287391	0.10564177	0.42946401	-999.00000000	0.50416600	0.00253400	0.00000000	0.00000000	30.24996000	0.00000000
0.48293175	0.10584565	0.42936879	-999.00000000	0.50416600	0.00253400	0.00000000	0.00000000	30.24996000	0.00000000
0.48298963	0.10553711	0.42924389	-999.00000000	0.50416600	0.00253400	0.00000000	0.00000000	30.24996000	0.00000000
0.48304752	0.10565297	0.42912933	-999.00000000	0.50416600	0.00253400	0.00000000	0.00000000	30.24996000	0.00000000
0.48310536	0.10540631	0.42904931	-999.00000000	0.50416600	0.00253400	0.00000000	0.00000000	30.24996000	0.00000000
0.48316325	0.10562582	0.42898971	-999.00000000	0.50416600	0.00253400	0.00000000	0.00000000	30.24996000	0.00000000
0.48322110	0.10539808	0.42891026	-999.00000000	0.50416600	0.00253400	0.00000000	0.00000000	30.24996000	0.00000000
0.48327899	0.10515390	0.42883280	-999.00000000	0.50416600	0.00253400	0.00000000	0.00000000	30.24996000	0.00000000
0.48333686	0.10485039	0.42877412	-999.00000000	0.50416600	0.00253400	0.00000000	0.00000000	30.24996000	0.00000000
0.48339472	0.10511819	0.42871553	-999.00000000	0.50416600	0.00253400	0.00000000	0.00000000	30.24996000	0.00000000
0.48345259	0.10514763	0.42866373	-999.00000000	0.50416600	0.00253400	0.00000000	0.00000000	30.24996000	0.00000000
0.48351046	0.10504696	0.42859057	-999.00000000	0.50416600	0.00253400	0.00000000	0.00000000	30.24996000	0.00000000
