Day fraction since midnight on 11/13/2019	Fluoride Probe (volts)	Coag Flow mL/s ()	Water Flow mL/s ()	Manual Water Pump Control (rpm)	Manual Coagulant Pump Control (rpm)	Fluoride Pump Control ()	Turbidity ()	Capture Velocity Pump ()	Capture V Flow mL/s (mL/s)
0.55603908	0.09730645	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000	-0.02448000
0.55605067	0.07793913	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000	-0.02448000
0.55606224	0.05518459	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000	-0.02448000
0.55607380	0.08228222	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000	-0.02448000
0.55608539	0.08244941	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000	-0.02448000
0.55609696	0.07930079	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000	-0.02448000
0.55610850	0.07796865	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000	-0.02448000
0.55612004	0.07752950	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000	-0.02448000
0.55613158	0.07759147	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000	-0.02448000
0.55614314	0.07751507	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000	-0.02448000
0.55615468	0.07761960	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000	-0.02448000
0.55616622	0.07749100	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000	-0.02448000
0.55617779	0.07769476	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000	-0.02448000
0.55618932	0.07758140	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000	-0.02448000
0.55620087	0.07760992	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000	-0.02448000
0.55621241	0.07774757	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000	-0.02448000
0.55622395	0.07751109	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000	-0.02448000
0.55623549	0.07786599	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000	-0.02448000
0.55624706	0.07752053	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000	-0.02448000
0.55625860	0.07785182	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000	-0.02448000
0.55627014	0.07808465	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000	-0.02448000
0.55628169	0.07756690	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000	-0.02448000
0.55629323	0.07806431	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000	-0.02448000
0.55630479	0.07787183	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000	-0.02448000
0.55631633	0.07777050	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000	-0.02448000
0.55632787	0.07824347	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000	-0.02448000
0.55633941	0.07849747	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000	-0.02448000
0.55635097	0.07783648	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000	-0.02448000
0.55636251	0.07842153	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000	-0.02448000
0.55637405	0.07858975	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000	-0.02448000
0.55638560	0.07848355	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000	-0.02448000
0.55639714	0.07884837	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000	-0.02448000
0.55640868	0.07995084	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000	-0.02448000
0.55642023	0.08383719	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000	-0.02448000
0.55643179	0.07917029	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000	-0.02448000
0.55644333	0.10162123	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000	-0.02448000
0.55645487	0.07925522	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000	-0.02448000
0.55646641	0.07837947	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000	-0.02448000
0.55647798	0.07776646	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000	-0.02448000
0.55648951	0.07731844	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000	-0.02448000
0.55650105	0.07720640	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000	-0.02448000
0.55651261	0.07725975	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000	-0.02448000
0.55652415	0.07688336	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000	-0.02448000
0.55653569	0.08094846	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000	-0.02448000
0.55654723	0.08087479	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000	-0.02448000
0.55656066	0.08088748	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000	-0.02448000
0.55657033	0.08105357	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000	-0.02448000
0.55658187	0.08085168	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000	-0.02448000
0.55659341	0.08258741	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000	-0.02448000
0.55660497	0.08726319	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000	-0.02448000
0.55661651	0.08622831	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000	-0.02448000
0.55662805	0.08563434	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000	-0.02448000
0.55663961	0.08501481	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000	-0.02448000
0.55665116	0.08429714	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000	-0.02448000
0.55666270	0.08408491	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000	-0.02448000
0.55667424	0.08400729	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000	-0.02448000
0.55668580	0.08375964	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000	-0.02448000
0.55669734	0.08400942	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000	-0.02448000
0.55670888	0.08360575	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000	-0.02448000
0.55672042	0.08340196	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000	-0.02448000
0.55673198	0.08323422	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000	-0.02448000
0.55674352	0.08320463	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000	-0.02448000
0.55675506	0.08310587	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000	-0.02448000
0.55676662	0.08282904	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000	-0.02448000
0.55677816	0.08275524	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000	-0.02448000
0.55678971	0.08305766	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000	-0.02448000
0.55680125	0.08312734	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000	-0.02448000
0.55681279	0.08301888	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000	-0.02448000
0.55682433	0.08252209	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000	-0.02448000
0.55683589	0.08253557	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000	-0.02448000
0.55684743	0.08260852	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000	0.00000000	-0.02448000
0.55685897	0.08238725	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.00000490	0.00000000	-0.02448000
0.55687053	0.08249433	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.00000490	0.00000000	-0.02448000
0.55688207	0.08238430	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.00000490	0.00000000	-0.02448000
0.55689361	0.08215366	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.00000490	0.00000000	-0.02448000
0.55690517	0.08209220	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.00000490	0.00000000	-0.02448000
0.55691671	0.08223616	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.00234097	0.00000000	-0.02448000
0.55692825	0.08228917	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.00234097	0.00000000	-0.02448000
0.55693979	0.08210167	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.00234097	0.00000000	-0.02448000
0.55695135	0.08200127	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.00234097	0.00000000	-0.02448000
0.55696289	0.08192727	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.00234097	0.00000000	-0.02448000
0.55697443	0.08182893	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.00442672	0.00000000	-0.02448000
0.55698597	0.08176675	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.00442672	0.00000000	-0.02448000
0.55699753	0.08181680	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.00442672	0.00000000	-0.02448000
0.55700907	0.08193050	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.00442672	0.00000000	-0.02448000
0.55702061	0.08173115	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.00442672	0.00000000	-0.02448000
0.55703216	0.08169221	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.00574457	0.00000000	-0.02448000
0.55704372	0.08163354	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.00574457	0.00000000	-0.02448000
0.55705526	0.08156283	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.00574457	0.00000000	-0.02448000
0.55706682	0.08160889	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.00574457	0.00000000	-0.02448000
0.55707836	0.08175777	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.00574457	0.00000000	-0.02448000
0.55708990	0.08180540	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.00643880	0.00000000	-0.02448000
0.55710144	0.08164391	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.00643880	0.00000000	-0.02448000
0.55711299	0.08147244	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.00643880	0.00000000	-0.02448000
0.55712452	0.08143440	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.00643880	0.00000000	-0.02448000
0.55713609	0.08145610	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.00643880	0.00000000	-0.02448000
0.55714762	0.08159022	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.00714765	0.00000000	-0.02448000
0.55715917	0.08143841	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.00714765	0.00000000	-0.02448000
0.55717070	0.08138923	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.00714765	0.00000000	-0.02448000
0.55718227	0.08122815	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.00714765	0.00000000	-0.02448000
0.55719380	0.08118455	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.00714765	0.00000000	-0.02448000
0.55720535	0.08127968	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.00787576	0.00000000	-0.02448000
0.55721691	0.08136971	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.00787576	0.00000000	-0.02448000
0.55722845	0.08113767	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.00787576	0.00000000	-0.02448000
0.55723999	0.08119206	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.00787576	0.00000000	-0.02448000
0.55725156	0.08139244	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.00787576	0.00000000	-0.02448000
0.55726307	0.08127181	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.00828831	0.00000000	-0.02448000
0.55727464	0.08132129	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.00828831	0.00000000	-0.02448000
0.55728618	0.08125147	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.00828831	0.00000000	-0.02448000
0.55729771	0.08112185	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.00828831	0.00000000	-0.02448000
0.55730928	0.08110654	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.00828831	0.00000000	-0.02448000
0.55732082	0.08112375	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.00852785	0.00000000	-0.02448000
0.55733236	0.08135411	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.00852785	0.00000000	-0.02448000
0.55734390	0.08123043	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.00852785	0.00000000	-0.02448000
0.55735544	0.08119196	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.00852785	0.00000000	-0.02448000
0.55736700	0.08102946	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.00852785	0.00000000	-0.02448000
0.55737854	0.08115199	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.00873399	0.00000000	-0.02448000
0.55739008	0.08106449	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.00873399	0.00000000	-0.02448000
0.55740162	0.08107246	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.00873399	0.00000000	-0.02448000
0.55741317	0.08118645	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.00873399	0.00000000	-0.02448000
0.55742473	0.08136642	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.00873399	0.00000000	-0.02448000
0.55743627	0.08120555	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.00937538	0.00000000	-0.02448000
0.55744781	0.08112320	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.00937538	0.00000000	-0.02448000
0.55745935	0.08108547	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.00937538	0.00000000	-0.02448000
0.55747092	0.08125554	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.00937538	0.00000000	-0.02448000
0.55748246	0.08125637	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.00937538	0.00000000	-0.02448000
0.55749400	0.08110129	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.01008022	0.00000000	-0.02448000
0.55750554	0.08115772	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.01008022	0.00000000	-0.02448000
0.55751708	0.08114551	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.01008022	0.00000000	-0.02448000
0.55752864	0.08107386	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.01008022	0.00000000	-0.02448000
0.55754018	0.08107679	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.01008022	0.00000000	-0.02448000
0.55755172	0.08132955	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.01062937	0.00000000	-0.02448000
0.55756326	0.08134777	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.01062937	0.00000000	-0.02448000
0.55757483	0.08136434	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.01062937	0.00000000	-0.02448000
0.55758637	0.08131208	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.01062937	0.00000000	-0.02448000
0.55759791	0.08131022	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.01062937	0.00000000	-0.02448000
0.55760945	0.08121515	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.01117785	0.00000000	-0.02448000
0.55762099	0.08131967	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.01117785	0.00000000	-0.02448000
0.55763256	0.08124503	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.01117785	0.00000000	-0.02448000
0.55764410	0.08127925	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.01117785	0.00000000	-0.02448000
0.55765564	0.08117174	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.01117785	0.00000000	-0.02448000
0.55766718	0.08133126	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.01151814	0.00000000	-0.02448000
0.55767874	0.08139734	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.01151814	0.00000000	-0.02448000
0.55769028	0.08154062	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.01151814	0.00000000	-0.02448000
0.55770182	0.08114946	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.01151814	0.00000000	-0.02448000
0.55771337	0.08121762	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.01151814	0.00000000	-0.02448000
0.55772491	0.08130424	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.01146181	0.00000000	-0.02448000
0.55773647	0.08124629	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.01146181	0.00000000	-0.02448000
0.55774801	0.08116738	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.01146181	0.00000000	-0.02448000
0.55775955	0.08131743	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.01146181	0.00000000	-0.02448000
0.55777109	0.08135106	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.01146181	0.00000000	-0.02448000
0.55778265	0.08135465	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.01124660	0.00000000	-0.02448000
0.55779421	0.08128604	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.01124660	0.00000000	-0.02448000
0.55780573	0.08145743	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.01124660	0.00000000	-0.02448000
0.55781729	0.08137829	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.01124660	0.00000000	-0.02448000
0.55782883	0.08141282	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.01124660	0.00000000	-0.02448000
0.55784037	0.08143474	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.01090488	0.00000000	-0.02448000
0.55785191	0.08399859	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.01090488	0.00000000	-0.02448000
0.55786348	0.08231863	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.01090488	0.00000000	-0.02448000
0.55787502	0.07910716	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.01090488	0.00000000	-0.02448000
0.55788656	0.07946276	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.01090488	0.00000000	-0.02448000
0.55789810	0.07998285	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.01027528	0.00000000	-0.02448000
0.55790966	0.07954500	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.01027528	0.00000000	-0.02448000
0.55792120	0.07927918	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.01027528	0.00000000	-0.02448000
0.55793274	0.07964478	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.01027528	0.00000000	-0.02448000
0.55794428	0.07944109	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.01027528	0.00000000	-0.02448000
0.55795584	0.10265693	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.00958612	0.00000000	-0.02448000
0.55796738	0.10892938	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.00958612	0.00000000	-0.02448000
0.55797892	0.11157142	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.00958612	0.00000000	-0.02448000
0.55799046	0.13835831	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.00958612	0.00000000	-0.02448000
0.55800202	0.14459887	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.00958612	0.00000000	-0.02448000
0.55801357	0.14371338	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.00904208	0.00000000	-0.02448000
0.55802511	0.14470653	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.00904208	0.00000000	-0.02448000
0.55803665	0.14104393	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.00904208	0.00000000	-0.02448000
0.55804821	0.13611810	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.00904208	0.00000000	-0.02448000
0.55805975	0.13780308	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.00904208	0.00000000	-0.02448000
0.55807129	0.12789743	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.00858215	0.00000000	-0.02448000
0.55808283	0.11966006	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.00858215	0.00000000	-0.02448000
