Day fraction since midnight on 11/2/2019,Seconds,Time Elapsed (seconds),Fluoride Probe (volts),Coag Flow mL/s (),Water Flow mL/s (),Manual Water Pump Control (rpm),Manual Coagulant Pump Control (rpm),Fluoride Pump Control (),Turbidity ()
started expt 1,,,,,,,,,
0.49816561,43041.5087,822.983328,-0.0737219,0.001317,0.654083,41.31050526,3.25185185,8.13333333,8.54127312
0.49817718,43042.50835,823.982976,-0.07368547,0.001317,0.654083,41.31050526,3.25185185,8.13333333,8.54127312
0.49818878,43043.51059,824.985216,-0.07306351,0.001317,0.654083,41.31050526,3.25185185,8.13333333,8.54127312
0.49820035,43044.51024,825.984864,-0.07536356,0.001317,0.654083,41.31050526,3.25185185,8.13333333,8.30392933
0.49821192,43045.50989,826.984512,-0.07316028,0.001317,0.654083,41.31050526,3.25185185,8.13333333,8.30392933
0.49822349,43046.50954,827.98416,-0.0688789,0.001317,0.654083,41.31050526,3.25185185,8.13333333,8.30392933
0.49823506,43047.50918,828.983808,-0.07394882,0.001317,0.654083,41.31050526,3.25185185,8.13333333,8.30392933
0.49824663,43048.50883,829.983456,-0.07480578,0.001317,0.654083,41.31050526,3.25185185,8.13333333,8.30392933
0.49825822,43049.51021,830.984832,-0.07030305,0.001317,0.654083,41.31050526,3.25185185,8.13333333,8.30392933
0.49826979,43050.50986,831.98448,-0.07349211,0.001317,0.654083,41.31050526,3.25185185,8.13333333,8.23177147
0.49828135,43051.50864,832.983264,-0.07217871,0.001317,0.654083,41.31050526,3.25185185,8.13333333,8.23177147
0.49829292,43052.50829,833.982912,-0.0738456,0.001317,0.654083,41.31050526,3.25185185,8.13333333,8.23177147
0.49830449,43053.50794,834.98256,-0.07346331,0.001317,0.654083,41.31050526,3.25185185,8.13333333,8.23177147
0.49831609,43054.51018,835.9848,-0.07417993,0.001317,0.654083,41.31050526,3.25185185,8.13333333,8.23177147
0.49832765,43055.50896,836.983584,-0.10653649,0.0006587,0.6547413,0,0,0,9.90798855
0.49833922,43056.50861,837.983232,-0.11565489,0.0006587,0.6547413,0,0,0,9.90798855
0.49835079,43057.50826,838.98288,-0.11137342,0.0006587,0.6547413,50.52631579,0,0,9.90718174
0.49836238,43058.50963,839.984256,-0.07649846,0.0006587,0.6547413,50.52631579,0,0,9.90718174
0.49837395,43059.50928,840.983904,-0.08192164,0.0006587,0.6547413,50.52631579,0,0,9.90718174
0.49838552,43060.50893,841.983552,-0.07944261,0.0006587,0.6547413,50.52631579,0,0,9.90718174
0.49839711,43061.5103,842.984928,-0.07519752,0.0006587,0.6547413,50.52631579,0,0,9.90718174
0.49840868,43062.50995,843.984576,-0.06757123,0.0006587,0.6547413,50.52631579,0,0,9.200737
0.49842024,43063.50874,844.98336,-0.07458754,0.0006587,0.6547413,50.52631579,0,0,9.200737
0.49843181,43064.50838,845.983008,-0.07687404,0.0006587,0.6547413,50.52631579,0,0,9.200737
0.4984434,43065.50976,846.984384,-0.07420617,0.0006587,0.6547413,50.52631579,0,0,9.200737
0.49845498,43066.51027,847.984896,-0.07633159,0.0006587,0.6547413,50.52631579,0,0,9.200737
0.49846654,43067.50906,848.98368,-0.08585376,0.0006587,0.6547413,50.52631579,0,0,8.4735508
0.49847811,43068.5087,849.983328,-0.09760604,0.0006587,0.6547413,50.52631579,0,0,8.4735508
0.49848968,43069.50835,850.982976,-0.08437238,0.0006587,0.6547413,50.52631579,0,0,8.4735508
0.49850127,43070.50973,851.984352,-0.08436903,0.0006587,0.6547413,50.52631579,0,0,8.4735508
0.49851284,43071.50938,852.984,-0.07524777,0.0006587,0.6547413,50.52631579,0,0,8.4735508
0.49852441,43072.50902,853.983648,-0.07899269,0.0006587,0.6547413,50.52631579,0,0,9.21128368
0.49853599,43073.50954,854.98416,-0.0873834,0.0006587,0.6547413,0,0,0,8.98698616
0.49854755,43074.50832,855.982944,-0.12267504,0.0006587,0.6547413,0,0,0,8.98698616
0.49855914,43075.5097,856.98432,-0.12287921,0.0006587,0.6547413,0,0,0,8.98698616
0.49857071,43076.50934,857.983968,-0.1230296,0.0006587,0.6547413,0,0,0,8.98698616
0.49858228,43077.50899,858.983616,-0.12299686,0.0006587,0.6547413,0,0,0,8.98698616
0.49859384,43078.50778,859.9824,-0.12250267,0.0006587,0.6547413,0,0,0,8.46169662
0.49860543,43079.50915,860.983776,-0.12665218,0.0006587,0.6547413,0,0,0,8.46169662
0.498617,43080.5088,861.983424,-0.12752861,0.0006587,0.6547413,0,0,0,8.46169662
0.49862857,43081.50845,862.983072,-0.12243944,0.0006587,0.6547413,0,0,0,8.46169662
0.49864014,43082.5081,863.98272,-0.1207935,0.0006587,0.6547413,0,0,0,8.46169662
0.49865173,43083.50947,864.984096,-0.11806079,0.0006587,0.6547413,0,0,0,8.22907543
0.49866332,43084.51085,865.985472,-0.12060111,0.0006587,0.6547413,0,0,0,8.22907543
0.49867489,43085.5105,866.98512,-0.1169434,0.0006587,0.6547413,0,0,0,8.22907543
0.49868645,43086.50928,867.983904,-0.12581638,0.0006587,0.6547413,0,0,0,8.22907543
0.49869802,43087.50893,868.983552,-0.11814911,0.0006587,0.6547413,0,0,0,8.22907543
0.49870959,43088.50858,869.9832,-0.14729132,0.0006587,0.6547413,0,0,0,9.75083733
0.49872116,43089.50822,870.982848,-0.12687749,0.0006587,0.6547413,0,0,0,9.75083733
0.49873275,43090.5096,871.984224,-0.14229193,0.0006587,0.6547413,0,0,0,9.75083733
0.49874432,43091.50925,872.983872,-0.14814666,0.0006587,0.6547413,0,0,0,9.75083733
0.49875588,43092.50803,873.982656,-0.14834873,0.0006587,0.6547413,0,0,0,9.75083733
0.49876747,43093.50941,874.984032,-0.14349648,0.0006587,0.6547413,0,0,0,10.09996605
0.49877904,43094.50906,875.98368,-0.14717233,0.0006587,0.6547413,0,0,0,10.09996605
0.49879061,43095.5087,876.983328,-0.15037937,0.0006587,0.6547413,0,0,0,10.09996605
0.49880218,43096.50835,877.982976,-0.14991632,0.0006587,0.6547413,0,0,0,10.09996605
0.49881375,43097.508,878.982624,-0.13914703,0.0006587,0.6547413,0,0,0,10.09996605
0.49882534,43098.50938,879.984,-0.1180722,0.0006587,0.6547413,0,0,0,7.9587779
0.49883691,43099.50902,880.983648,-0.13507226,0.0006587,0.6547413,0,0,0,7.9587779
0.49884848,43100.50867,881.983296,-0.12935901,0.0006587,0.6547413,0,0,0,7.9587779
0.49886005,43101.50832,882.982944,-0.12345496,0.0006587,0.6547413,0,0,0,7.9587779
0.49887164,43102.5097,883.98432,-0.1244871,0.0006587,0.6547413,0,0,0,7.9587779
0.49888321,43103.50934,884.983968,-0.12465759,0.0006587,0.6547413,0,0,0,6.51247215
0.49889478,43104.50899,885.983616,-0.12072552,0.0006587,0.6547413,0,0,0,6.51247215
0.49890634,43105.50778,886.9824,-0.11766858,0.0006587,0.6547413,0,0,0,6.51247215
0.49891793,43106.50915,887.983776,-0.12000971,0.0006587,0.6547413,0,0,0,6.51247215
stopping experiment to clean,#VALUE!,#VALUE!,,,,,,,
0.49892951,43107.50966,888.984288,-0.11412308,0.0006587,0.6547413,0,0,0,6.51247215
0.49894107,43108.50845,889.983072,-0.11570645,0.0006587,0.6547413,0,0,0,5.98272705
0.49895264,43109.5081,890.98272,-0.11463476,0.0006587,0.6547413,0,0,0,5.98272705
0.49896421,43110.50774,891.982368,-0.11122044,0.0006587,0.6547413,0,0,0,5.98272705
0.49897578,43111.50739,892.982016,-0.11111994,0.0006587,0.6547413,0,0,0,5.98272705
0.49898737,43112.50877,893.983392,-0.1155571,0.0006587,0.6547413,0,0,0,5.98272705
0.49899894,43113.50842,894.98304,-0.11342047,0.0006587,0.6547413,0,0,0,5.93891716
0.49901051,43114.50806,895.982688,-0.11376258,0.0006587,0.6547413,0,0,0,5.93891716
0.4990221,43115.50944,896.984064,-0.11148943,0.0006587,0.6547413,0,0,0,5.93891716
0.49903367,43116.50909,897.983712,-0.10960032,0.0006587,0.6547413,0,0,0,5.93891716
0.49904524,43117.50874,898.98336,-0.10415351,0.0006587,0.6547413,0,0,0,5.93891716
0.49905682,43118.50925,899.983872,-0.10506921,0.0006587,0.6547413,0,0,0,6.33303118
0.49906841,43119.51062,900.985248,-0.10477327,0.0006587,0.6547413,0,0,0,6.33303118
0.49907995,43120.50768,901.982304,-0.10088183,0.0006587,0.6547413,0,0,0,6.33303118
0.49909154,43121.50906,902.98368,-0.09902968,0.0006587,0.6547413,0,0,0,6.33303118
0.49910311,43122.5087,903.983328,-0.10105278,0.0006587,0.6547413,0,0,0,6.33303118
0.49911467,43123.50749,904.982112,-0.09600332,0.0006587,0.6547413,0,0,0,6.49039507
0.49912625,43124.508,905.982624,-0.09544647,0.0006587,0.6547413,0,0,0,6.49039507
0.49913784,43125.50938,906.984,-0.09187246,0.0006587,0.6547413,0,0,0,6.49039507
0.4991494,43126.50816,907.982784,-0.09150691,0.0006587,0.6547413,0,0,0,6.49039507
0.49916097,43127.50781,908.982432,-0.0917961,0.0006587,0.6547413,0,0,0,6.49039507
0.49917256,43128.50918,909.983808,-0.08863401,0.0006587,0.6547413,0,0,0,5.91154099
0.49918413,43129.50883,910.983456,-0.08707094,0.0006587,0.6547413,0,0,0,5.91154099
0.4991957,43130.50848,911.983104,-0.08505722,0.0006587,0.6547413,0,0,0,5.91154099
0.49920727,43131.50813,912.982752,-0.05147172,0.0006587,0.6547413,0,0,0,5.91154099
0.49921884,43132.50778,913.9824,-0.03840878,0.0006587,0.6547413,0,0,0,5.91154099
0.49923042,43133.50829,914.982912,-0.02737639,0.0006587,0.6547413,0,0,0,4.22674751
0.49924198,43134.50707,915.981696,-0.03552311,0.0006587,0.6547413,0,0,0,4.22674751
0.49925357,43135.50845,916.983072,-0.03945214,0.0006587,0.6547413,0,0,0,4.22674751
0.49926514,43136.5081,917.98272,-0.0207165,0.0006587,0.6547413,0,0,0,4.22674751
0.49927671,43137.50774,918.982368,-0.04745918,0.0006587,0.6547413,0,0,0,4.22674751
0.4992883,43138.50912,919.983744,-0.04015173,0.0006587,0.6547413,0,0,0,2.74162626
0.49929987,43139.50877,920.983392,-0.0067406,0.0006587,0.6547413,0,0,0,2.74162626
0.49931144,43140.50842,921.98304,-0.07131458,0.0006587,0.6547413,0,0,0,2.74162626
0.49932301,43141.50806,922.982688,0.00783274,0.0006587,0.6547413,0,0,0,2.74162626
0.49933458,43142.50771,923.982336,-0.07449211,0.0006587,0.6547413,0,0,0,2.74162626
0.49934615,43143.50736,924.981984,0.02749748,0.0006587,0.6547413,0,0,0,1.79886794
0.49935774,43144.50874,925.98336,-0.07052229,0.0006587,0.6547413,0,0,0,1.79886794
0.49936931,43145.50838,926.983008,-0.02986114,0.0006587,0.6547413,0,0,0,1.79886794
0.49938088,43146.50803,927.982656,0.01687112,0.0006587,0.6547413,0,0,0,1.79886794
0.49939245,43147.50768,928.982304,-0.06675833,0.0006587,0.6547413,0,0,0,1.79886794
0.49940403,43148.50819,929.982816,-0.06777205,0.0006587,0.6547413,0,0,0,1.18563473
0.49941559,43149.50698,930.9816,0.01110991,0.0006587,0.6547413,0,0,0,1.18563473
0.49942718,43150.50835,931.982976,0.02768241,0.0006587,0.6547413,0,0,0,1.18563473
0.49943875,43151.508,932.982624,-0.06374505,0.0006587,0.6547413,0,0,0,1.18563473
0.49945032,43152.50765,933.982272,-0.06384581,0.0006587,0.6547413,0,0,0,1.18563473
0.49946189,43153.5073,934.98192,-0.0652792,0.0006587,0.6547413,0,0,0,0.82335997
0.49947348,43154.50867,935.983296,0.00296359,0.0006587,0.6547413,0,0,0,0.82335997
0.49948504,43155.50746,936.98208,0.0789703,0.0006587,0.6547413,0,0,0,0.82335997
0.49949661,43156.5071,937.981728,-0.00990616,0.0006587,0.6547413,0,0,0,0.82335997
0.49950819,43157.50762,938.98224,-0.05934474,0.0006587,0.6547413,0,0,0,0.82335997
0.49951976,43158.50726,939.981888,-0.06012286,0.0006587,0.6547413,0,0,0,0.71177751
0.49953135,43159.50864,940.983264,-0.05767741,0.0006587,0.6547413,0,0,0,0.71177751
0.49954291,43160.50742,941.982048,-0.05813194,0.0006587,0.6547413,0,0,0,0.71177751
0.49955448,43161.50707,942.981696,-0.01013693,0.0006587,0.6547413,0,0,0,0.71177751
0.49956607,43162.50845,943.983072,0.05817256,0.0006587,0.6547413,0,0,0,0.71177751
0.49957764,43163.5081,944.98272,0.09311065,0.0006587,0.6547413,0,0,0,0.58281958
0.49958921,43164.50774,945.982368,0.06963369,0.0006587,0.6547413,0,0,0,0.58281958
0.4996008,43165.50912,946.983744,-0.05186408,0.0006587,0.6547413,0,0,0,0.58281958
0.49961237,43166.50877,947.983392,-0.05124976,0.0006587,0.6547413,0,0,0,0.58281958
0.49962393,43167.50755,948.982176,-0.05055742,0.0006587,0.6547413,0,0,0,0.58281958
0.4996355,43168.5072,949.981824,-0.04798815,0.0006587,0.6547413,0,0,0,0.40922835
0.49964709,43169.50858,950.9832,-0.04770118,0.0006587,0.6547413,0,0,0,0.40922835
0.49965866,43170.50822,951.982848,-0.04700266,0.0006587,0.6547413,0,0,0,0.40922835
0.49967023,43171.50787,952.982496,-0.0479859,0.0006587,0.6547413,0,0,0,0.40922835
0.4996818,43172.50752,953.982144,-0.04548988,0.0006587,0.6547413,0,0,0,0.40922835
0.49969339,43173.5089,954.98352,-0.04540678,0.0006587,0.6547413,0,0,0,0.30005398
0.49970496,43174.50854,955.983168,0.00801612,0.0006587,0.6547413,0,0,0,0.30005398
0.49971652,43175.50733,956.981952,0.07625559,0.0006587,0.6547413,0,0,0,0.30005398
0.49972809,43176.50698,957.9816,0.1116965,0.0006587,0.6547413,0,0,0,0.30005398
0.49973968,43177.50835,958.982976,0.13387759,0.0006587,0.6547413,0,0,0,0.30005398
0.49975125,43178.508,959.982624,0.14646688,0.0006587,0.6547413,0,0,0,0.25573003
0.49976282,43179.50765,960.982272,0.15222332,0.0006587,0.6547413,0,0,0,0.25573003
0.49977441,43180.50902,961.983648,0.15466456,0.0006587,0.6547413,0,0,0,0.25573003
0.49978597,43181.50781,962.982432,0.16124107,0.0006587,0.6547413,0,0,0,0.25573003
0.49979755,43182.50832,963.982944,0.16461562,0.0006587,0.6547413,0,0,0,0.25573003
0.49980912,43183.50797,964.982592,0.13705243,0.0006587,0.6547413,0,0,0,0.20070332
0.49982068,43184.50675,965.981376,0.16418104,0.0006587,0.6547413,0,0,0,0.20070332
0.49983227,43185.50813,966.982752,0.16744195,0.0006587,0.6547413,0,0,0,0.20070332
0.49984384,43186.50778,967.9824,0.16924427,0.0006587,0.6547413,0,0,0,0.20070332
0.49985543,43187.50915,968.983776,0.16919857,0.0006587,0.6547413,0,0,0,0.20070332
0.49986698,43188.50707,969.981696,0.15722741,0.0006587,0.6547413,0,0,0,0.20758349
0.49987857,43189.50845,970.983072,0.00840193,0.0006587,0.6547413,0,0,0,0.20758349
0.49989014,43190.5081,971.98272,0.0009121,0.0006587,0.6547413,0,0,0,0.20758349
0.4999017,43191.50688,972.981504,0.03856803,0.0006587,0.6547413,0,0,0,0.20758349
0.49991328,43192.50739,973.982016,0.0719967,0.0006587,0.6547413,0,0,0,0.20758349
0.49992487,43193.50877,974.983392,0.09570155,0.0006587,0.6547413,0,0,0,0.15517679
0.49993642,43194.50669,975.981312,0.09373423,0.0006587,0.6547413,0,0,0,0.15517679
0.49994801,43195.50806,976.982688,0.01191734,0.0006587,0.6547413,0,0,0,0.15517679
0.49995958,43196.50771,977.982336,0.00884246,0.0006587,0.6547413,0,0,0,0.15517679
0.49997115,43197.50736,978.981984,0.01438062,0.0006587,0.6547413,0,0,0,0.15517679
0.49998273,43198.50787,979.982496,0.01997816,0.0006587,0.6547413,0,0,0,0.15517679
0.4999943,43199.50752,980.982144,0.02361678,0.0006587,0.6547413,0,0,0,0.12756498
0.50000587,43200.50717,981.981792,0.03055754,0.0006587,0.6547413,0,0,0,0.12756498
0.50001746,43201.50854,982.983168,0.04681289,0.0006587,0.6547413,0,0,0,0.12756498
0.50002902,43202.50733,983.981952,0.04946687,0.0006587,0.6547413,0,0,0,0.12756498
0.50004059,43203.50698,984.9816,0.06795261,0.0006587,0.6547413,0,0,0,0.12756498
0.50005216,43204.50662,985.981248,0.08159454,0.0006587,0.6547413,0,0,0,0.11445253
0.50006375,43205.508,986.982624,0.1028435,0.0006587,0.6547413,0,0,0,0.11445253
0.50007533,43206.50851,987.983136,0.17916149,0.0006587,0.6547413,0,0,0,0.11445253
0.50008689,43207.5073,988.98192,0.19344439,0.0006587,0.6547413,0,0,0,0.11445253
0.50009846,43208.50694,989.981568,0.18240337,0.0006587,0.6547413,0,0,0,0.11445253
0.50011003,43209.50659,990.981216,0.17578346,0.0006587,0.6547413,0,0,0,0.0811931
0.50012162,43210.50797,991.982592,0.17811085,0.0006587,0.6547413,0,0,0,0.0811931
0.50013319,43211.50762,992.98224,0.1758779,0.0006587,0.6547413,0,0,0,0.0811931
0.50014476,43212.50726,993.981888,0.17543553,0.0006587,0.6547413,0,0,0,0.0811931
0.50015632,43213.50605,994.980672,0.17567904,0.0006587,0.6547413,0,0,0,0.0811931
0.50016791,43214.50742,995.982048,0.19511321,0.0006587,0.6547413,0,0,0,0.10769755
0.50017948,43215.50707,996.981696,0.19597597,0.0006587,0.6547413,0,0,0,0.10769755
0.50019105,43216.50672,997.981344,0.36174801,0.0006587,0.6547413,0,0,0,0.10769755
0.50020264,43217.5081,998.98272,0.48177099,0.0006587,0.6547413,0,0,0,0.10769755
0.50021421,43218.50774,999.982368,0.44004011,0.0006587,0.6547413,0,0,0,0.10769755
0.50022578,43219.50739,1000.982016,0.47862282,0.0006587,0.6547413,0,0,0,0.096963
0.50023737,43220.50877,1001.983392,0.33985698,0.0006587,0.6547413,0,0,0,0.096963
0.50024894,43221.50842,1002.98304,0.48600665,0.0006587,0.6547413,0,0,0,0.096963
0.50026051,43222.50806,1003.982688,0.19063132,0.0006587,0.6547413,0,0,0,0.096963
0.50027208,43223.50771,1004.982336,0.30423018,0.0006587,0.6547413,0,0,0,0.096963
0.50028365,43224.50736,1005.981984,0.41369539,0.0006587,0.6547413,0,0,0,0.11696204
0.50029522,43225.50701,1006.981632,0.40147251,0.0006587,0.6547413,0,0,0,0.11696204
0.50030681,43226.50838,1007.983008,0.43151531,0.0006587,0.6547413,0,0,0,0.11696204
0.50031836,43227.5063,1008.980928,0.31920192,0.0006587,0.6547413,0,0,0,0.11696204
0.50032995,43228.50768,1009.982304,0.05397865,0.0006587,0.6547413,0,0,0,0.11696204
0.50034152,43229.50733,1010.981952,-0.05721967,0.0006587,0.6547413,0,0,0,0.09967855
0.50035309,43230.50698,1011.9816,-0.15274692,0.0006587,0.6547413,0,0,0,0.09967855
0.50036466,43231.50662,1012.981248,-0.13227622,0.0006587,0.6547413,0,0,0,0.09967855
0.50037625,43232.508,1013.982624,-0.15690027,0.0006587,0.6547413,0,0,0,0.09967855
0.50038782,43233.50765,1014.982272,-0.14713107,0.0006587,0.6547413,0,0,0,0.09967855
0.50039941,43234.50902,1015.983648,-0.13768364,0.0006587,0.6547413,0,0,0,2.01533413
0.50041097,43235.50781,1016.982432,-0.14858398,0.0006587,0.6547413,0,0,0,2.01533413
0.50042254,43236.50746,1017.98208,-0.15161102,0.0006587,0.6547413,0,0,0,2.01533413
0.50043411,43237.5071,1018.981728,-0.1393557,0.0006587,0.6547413,0,0,0,2.01533413
0.50044568,43238.50675,1019.981376,-0.13921075,0.0006587,0.6547413,0,0,0,2.01533413
0.50045727,43239.50813,1020.982752,-0.14376128,0.0006587,0.6547413,0,0,0,6.64466381
0.50046884,43240.50778,1021.9824,-0.15141509,0.0006587,0.6547413,0,0,0,6.64466381
0.5004804,43241.50656,1022.981184,-0.14290754,0.0006587,0.6547413,0,0,0,6.64466381
0.50049197,43242.50621,1023.980832,-0.14320445,0.0006587,0.6547413,0,0,0,6.64466381
0.50050356,43243.50758,1024.982208,-0.13870169,0.0006587,0.6547413,0,0,0,6.64466381
0.50051513,43244.50723,1025.981856,-0.143437,0.0006587,0.6547413,0,0,0,9.81026936
0.5005267,43245.50688,1026.981504,-0.14116654,0.0006587,0.6547413,0,0,0,9.81026936
0.50053827,43246.50653,1027.981152,-0.13583429,0.0006587,0.6547413,0,0,0,9.81026936
0.50054986,43247.5079,1028.982528,-0.13604675,0.0006587,0.6547413,0,0,0,9.81026936
0.50056142,43248.50669,1029.981312,-0.14233431,0.0006587,0.6547413,0,0,0,9.81026936
0.50057299,43249.50634,1030.98096,-0.13075028,0.0006587,0.6547413,0,0,0,11.14154339
0.50058458,43250.50771,1031.982336,-0.14258851,0.0006587,0.6547413,0,0,0,11.14154339
0.50059615,43251.50736,1032.981984,-0.14139098,0.0006587,0.6547413,0,0,0,11.14154339
0.50060772,43252.50701,1033.981632,-0.13811167,0.0006587,0.6547413,0,0,0,11.14154339
0.50061931,43253.50838,1034.983008,-0.13458076,0.0006587,0.6547413,0,0,0,11.14154339
0.50063086,43254.5063,1035.980928,-0.1396835,0.0006587,0.6547413,0,0,0,14.37874603
0.50064245,43255.50768,1036.982304,-0.13803811,0.0006587,0.6547413,0,0,0,14.37874603
0.50065402,43256.50733,1037.981952,-0.12500997,0.0006587,0.6547413,0,0,0,14.37874603
0.50066559,43257.50698,1038.9816,-0.12863436,0.0006587,0.6547413,0,0,0,14.37874603
0.50067716,43258.50662,1039.981248,-0.13312879,0.0006587,0.6547413,0,0,0,14.37874603
0.50068873,43259.50627,1040.980896,-0.13370769,0.0006587,0.6547413,0,0,0,12.520998
0.50070032,43260.50765,1041.982272,-0.13845648,0.0006587,0.6547413,0,0,0,12.520998
0.50071189,43261.5073,1042.98192,-0.13675281,0.0006587,0.6547413,0,0,0,12.520998
