Day fraction since midnight on 10/6/2019	Water Pump Control (rpm)	Coagulant Pump Control (rpm)	Fluoride Pump Control ()	Turbidity ()
0.52170866	0.00000000	0.00000000	0.00000000	4.22424364	0.00000000
0.52172023	0.00000000	0.00000000	0.00000000	4.24346352	0.00000000
0.52173180	0.00000000	0.00000000	0.00000000	4.24346352	0.00000000
0.52174337	0.00000000	0.00000000	0.00000000	4.25626135	0.00000000
0.52175495	0.00000000	0.00000000	0.00000000	4.26073027	0.00000000
0.52176652	0.00000000	0.00000000	0.00000000	4.26121616	0.00000000
0.52177809	0.00000000	0.00000000	0.00000000	4.25699615	0.00000000
0.52178968	0.00000000	0.00000000	0.00000000	4.25361538	0.00000000
0.52180125	0.00000000	0.00000000	0.00000000	4.25481987	0.00000000
0.52181282	0.00000000	0.00000000	0.00000000	4.26109171	0.00000000
0.52182439	0.00000000	0.00000000	0.00000000	4.27355719	0.00000000
0.52183595	0.00000000	0.00000000	0.00000000	4.32598782	0.00000000
0.52184755	0.00000000	0.00000000	0.00000000	4.32598782	0.00000000
0.52185911	0.00000000	0.00000000	0.00000000	4.34279728	0.00000000
0.52187068	0.00000000	0.00000000	0.00000000	4.35143757	0.00000000
0.52188225	0.00000000	0.00000000	0.00000000	4.36463690	0.00000000
0.52189384	0.00000000	0.00000000	0.00000000	4.39556932	0.00000000
0.52190543	0.00000000	0.00000000	0.00000000	4.43859529	0.00000000
0.52191697	0.00000000	0.00000000	0.00000000	4.46866894	0.00000000
0.52192856	0.00000000	0.00000000	0.00000000	4.47519827	0.00000000
0.52194013	0.00000000	0.00000000	0.00000000	4.46757698	0.00000000
0.52195170	0.00000000	0.00000000	0.00000000	4.45410967	0.00000000
0.52196327	0.00000000	0.00000000	0.00000000	4.43124056	0.00000000
0.52197486	0.00000000	0.00000000	0.00000000	4.39886093	0.00000000
0.52198642	0.00000000	0.00000000	0.00000000	4.35983706	0.00000000
0.52199799	0.00000000	0.00000000	0.00000000	4.32401991	0.00000000
0.52200956	0.00000000	0.00000000	0.00000000	4.28976297	0.00000000
0.52202115	0.00000000	0.00000000	0.00000000	4.28976297	0.00000000
0.52203272	0.00000000	0.00000000	0.00000000	4.29501486	0.00000000
0.52204429	0.00000000	0.00000000	0.00000000	4.30212736	0.00000000
0.52205586	0.00000000	0.00000000	0.00000000	4.31267738	0.00000000
0.52206745	0.00000000	0.00000000	0.00000000	4.32841778	0.00000000
0.52207901	0.00000000	0.00000000	0.00000000	4.33294868	0.00000000
0.52209059	0.00000000	0.00000000	0.00000000	4.32037497	0.00000000
0.52210216	0.00000000	0.00000000	0.00000000	4.30252266	0.00000000
0.52211375	0.00000000	0.00000000	0.00000000	4.29221249	0.00000000
0.52212530	0.00000000	0.00000000	0.00000000	4.29638386	0.00000000
0.52213689	0.00000000	0.00000000	0.00000000	4.30734682	0.00000000
0.52214846	0.00000000	0.00000000	0.00000000	4.32437563	0.00000000
0.52216005	0.00000000	0.00000000	0.00000000	4.35139799	0.00000000
0.52217159	0.00000000	0.00000000	0.00000000	4.37575960	0.00000000
0.52218318	0.00000000	0.00000000	0.00000000	4.37827635	0.00000000
0.52219475	0.00000000	0.00000000	0.00000000	4.33070421	0.00000000
0.52220632	0.00000000	0.00000000	0.00000000	4.33070421	0.00000000
0.52221789	0.00000000	0.00000000	0.00000000	4.31390190	0.00000000
0.52222948	0.00000000	0.00000000	0.00000000	4.31134796	0.00000000
0.52224105	0.00000000	0.00000000	0.00000000	4.31020451	0.00000000
0.52225261	0.00000000	0.00000000	0.00000000	4.29975176	0.00000000
0.52226418	0.00000000	0.00000000	0.00000000	4.27526331	0.00000000
0.52227577	0.00000000	0.00000000	0.00000000	4.24374008	0.00000000
0.52228734	0.00000000	0.00000000	0.00000000	4.22091436	0.00000000
0.52229890	0.00000000	0.00000000	0.00000000	4.20488310	0.00000000
0.52231049	0.00000000	0.00000000	0.00000000	4.19492054	0.00000000
0.52232206	0.00000000	0.00000000	0.00000000	4.19423676	0.00000000
0.52233363	0.00000000	0.00000000	0.00000000	4.20022058	0.00000000
0.52234520	0.00000000	0.00000000	0.00000000	4.21045828	0.00000000
0.52235679	0.00000000	0.00000000	0.00000000	4.22012377	0.00000000
0.52236835	0.00000000	0.00000000	0.00000000	4.22683620	0.00000000
0.52237993	0.00000000	0.00000000	0.00000000	4.22753239	0.00000000
0.52239152	0.00000000	0.00000000	0.00000000	4.22753239	0.00000000
0.52240308	0.00000000	0.00000000	0.00000000	4.22709417	0.00000000
0.52241465	0.00000000	0.00000000	0.00000000	4.22377110	0.00000000
0.52242624	0.00000000	0.00000000	0.00000000	4.21610165	0.00000000
0.52243779	0.00000000	0.00000000	0.00000000	4.22073269	0.00000000
0.52244938	0.00000000	0.00000000	0.00000000	4.22073269	0.00000000
0.52246094	0.00000000	0.00000000	0.00000000	4.22889280	0.00000000
0.52247251	0.00000000	0.00000000	0.00000000	4.23698235	0.00000000
0.52248408	0.00000000	0.00000000	0.00000000	4.24579954	0.00000000
0.52249567	0.00000000	0.00000000	0.00000000	4.26826811	0.00000000
0.52250724	0.00000000	0.00000000	0.00000000	4.29059935	0.00000000
0.52251881	0.00000000	0.00000000	0.00000000	4.30315924	0.00000000
0.52253037	0.00000000	0.00000000	0.00000000	4.30319500	0.00000000
0.52254195	0.00000000	0.00000000	0.00000000	4.29119158	0.00000000
0.52255353	0.00000000	0.00000000	0.00000000	4.27666426	0.00000000
0.52256511	0.00000000	0.00000000	0.00000000	4.26795816	0.00000000
0.52257668	0.00000000	0.00000000	0.00000000	4.27278280	0.00000000
0.52258827	0.00000000	0.00000000	0.00000000	4.31117249	0.00000000
0.52259984	0.00000000	0.00000000	0.00000000	4.36042452	0.00000000
0.52261140	0.00000000	0.00000000	0.00000000	4.37700653	0.00000000
0.52262297	0.00000000	0.00000000	0.00000000	4.36225080	0.00000000
0.52263454	0.00000000	0.00000000	0.00000000	4.34088755	0.00000000
0.52264613	0.00000000	0.00000000	0.00000000	4.32403278	0.00000000
0.52265770	0.00000000	0.00000000	0.00000000	4.31080866	0.00000000
0.52266926	0.00000000	0.00000000	0.00000000	4.31080866	0.00000000
0.52268083	0.00000000	0.00000000	0.00000000	4.26468229	0.00000000
0.52269242	0.00000000	0.00000000	0.00000000	4.23547411	0.00000000
0.52270398	0.00000000	0.00000000	0.00000000	4.21415043	0.00000000
0.52271555	0.00000000	0.00000000	0.00000000	4.20437336	0.00000000
0.52272715	0.00000000	0.00000000	0.00000000	4.20101261	0.00000000
0.52273871	0.00000000	0.00000000	0.00000000	4.19623470	0.00000000
0.52275028	0.00000000	0.00000000	0.00000000	4.18932199	0.00000000
0.52276185	0.00000000	0.00000000	0.00000000	4.18005180	0.00000000
0.52277344	0.00000000	0.00000000	0.00000000	4.16543531	0.00000000
0.52278500	0.00000000	0.00000000	0.00000000	4.15571499	0.00000000
0.52279657	0.00000000	0.00000000	0.00000000	4.14820576	0.00000000
0.52280816	0.00000000	0.00000000	0.00000000	4.14961195	0.00000000
0.52281973	0.00000000	0.00000000	0.00000000	4.14961195	0.00000000
0.52283129	0.00000000	0.00000000	0.00000000	4.14427233	0.00000000
0.52284288	0.00000000	0.00000000	0.00000000	4.13622856	0.00000000
0.52285445	0.00000000	0.00000000	0.00000000	4.13158703	0.00000000
0.52286601	0.00000000	0.00000000	0.00000000	4.13215971	0.00000000
0.52287760	0.00000000	0.00000000	0.00000000	4.13755989	0.00000000
0.52288917	0.00000000	0.00000000	0.00000000	4.13921213	0.00000000
0.52290074	0.00000000	0.00000000	0.00000000	4.12913847	0.00000000
0.52291231	0.00000000	0.00000000	0.00000000	4.10954380	0.00000000
0.52292390	0.00000000	0.00000000	0.00000000	4.09194279	0.00000000
0.52293547	0.00000000	0.00000000	0.00000000	4.07702589	0.00000000
0.52294704	0.00000000	0.00000000	0.00000000	4.09105682	0.00000000
0.52295861	0.00000000	0.00000000	0.00000000	4.09144306	0.00000000
0.52297017	0.00000000	0.00000000	0.00000000	4.09423733	0.00000000
0.52298176	0.00000000	0.00000000	0.00000000	4.11390305	0.00000000
0.52299333	0.00000000	0.00000000	0.00000000	4.14140606	0.00000000
0.52300489	0.00000000	0.00000000	0.00000000	4.16918755	0.00000000
0.52301648	0.00000000	0.00000000	0.00000000	4.17603397	0.00000000
0.52302805	0.00000000	0.00000000	0.00000000	4.16623402	0.00000000
0.52303962	0.00000000	0.00000000	0.00000000	4.15210295	0.00000000
0.52305119	0.00000000	0.00000000	0.00000000	4.13277531	0.00000000
0.52306276	0.00000000	0.00000000	0.00000000	4.11462975	0.00000000
0.52307435	0.00000000	0.00000000	0.00000000	4.11592007	0.00000000
0.52308592	0.00000000	0.00000000	0.00000000	4.13406134	0.00000000
0.52309749	0.00000000	0.00000000	0.00000000	4.14585590	0.00000000
0.52310906	0.00000000	0.00000000	0.00000000	4.13936806	0.00000000
0.52312063	0.00000000	0.00000000	0.00000000	4.11658192	0.00000000
0.52313222	0.00000000	0.00000000	0.00000000	4.11055374	0.00000000
0.52314379	0.00000000	0.00000000	0.00000000	4.10067558	0.00000000
0.52315536	0.00000000	0.00000000	0.00000000	4.07024479	0.00000000
0.52316692	0.00000000	0.00000000	0.00000000	4.04590464	0.00000000
0.52317851	0.00000000	0.00000000	0.00000000	4.02724314	0.00000000
0.52319008	0.00000000	0.00000000	0.00000000	4.01709604	0.00000000
0.52320165	0.00000000	0.00000000	0.00000000	4.02246475	0.00000000
0.52321322	0.00000000	0.00000000	0.00000000	4.04976845	0.00000000
0.52322481	0.00000000	0.00000000	0.00000000	4.09317303	0.00000000
0.52323638	0.00000000	0.00000000	0.00000000	4.13348770	0.00000000
0.52324795	0.00000000	0.00000000	0.00000000	4.14765644	0.00000000
0.52325952	0.00000000	0.00000000	0.00000000	4.14065218	0.00000000
0.52327108	0.00000000	0.00000000	0.00000000	4.12117815	0.00000000
0.52328268	0.00000000	0.00000000	0.00000000	4.10321522	0.00000000
0.52329424	0.00000000	0.00000000	0.00000000	4.08895302	0.00000000
0.52330581	0.00000000	0.00000000	0.00000000	4.08078527	0.00000000
0.52331738	0.00000000	0.00000000	0.00000000	4.08016062	0.00000000
0.52332897	0.00000000	0.00000000	0.00000000	4.08696127	0.00000000
0.52334054	0.00000000	0.00000000	0.00000000	4.10057688	0.00000000
0.52335211	0.00000000	0.00000000	0.00000000	4.12479687	0.00000000
0.52336368	0.00000000	0.00000000	0.00000000	4.14943743	0.00000000
0.52337525	0.00000000	0.00000000	0.00000000	4.16495848	0.00000000
0.52338682	0.00000000	0.00000000	0.00000000	4.17375755	0.00000000
0.52339841	0.00000000	0.00000000	0.00000000	4.17452431	0.00000000
0.52340998	0.00000000	0.00000000	0.00000000	4.16304350	0.00000000
0.52342156	0.00000000	0.00000000	0.00000000	4.14459085	0.00000000
0.52343312	0.00000000	0.00000000	0.00000000	4.13314486	0.00000000
0.52344469	0.00000000	0.00000000	0.00000000	4.14047146	0.00000000
0.52345628	0.00000000	0.00000000	0.00000000	4.16354132	0.00000000
0.52346783	0.00000000	0.00000000	0.00000000	4.18759251	0.00000000
0.52347942	0.00000000	0.00000000	0.00000000	4.20572805	0.00000000
0.52349099	0.00000000	0.00000000	0.00000000	4.21828604	0.00000000
0.52350256	0.00000000	0.00000000	0.00000000	4.22913837	0.00000000
0.52351415	0.00000000	0.00000000	0.00000000	4.22913837	0.00000000
0.52352572	0.00000000	0.00000000	0.00000000	4.24860001	0.00000000
0.52353728	0.00000000	0.00000000	0.00000000	4.30351019	0.00000000
0.52354885	0.00000000	0.00000000	0.00000000	4.31340551	0.00000000
0.52356044	0.00000000	0.00000000	0.00000000	4.30968142	0.00000000
0.52357201	0.00000000	0.00000000	0.00000000	4.30487251	0.00000000
0.52358357	0.00000000	0.00000000	0.00000000	4.29785013	0.00000000
0.52359516	0.00000000	0.00000000	0.00000000	4.28182650	0.00000000
0.52360673	0.00000000	0.00000000	0.00000000	4.26097345	0.00000000
0.52361830	0.00000000	0.00000000	0.00000000	4.26097345	0.00000000
0.52362987	0.00000000	0.00000000	0.00000000	4.24539518	0.00000000
0.52364146	0.00000000	0.00000000	0.00000000	4.25188303	0.00000000
0.52365303	0.00000000	0.00000000	0.00000000	4.26453447	0.00000000
0.52366460	0.00000000	0.00000000	0.00000000	4.26925421	0.00000000
0.52367617	0.00000000	0.00000000	0.00000000	4.26296329	0.00000000
0.52368774	0.00000000	0.00000000	0.00000000	4.24354744	0.00000000
0.52369931	0.00000000	0.00000000	0.00000000	4.22168350	0.00000000
0.52371088	0.00000000	0.00000000	0.00000000	4.21046257	0.00000000
0.52372247	0.00000000	0.00000000	0.00000000	4.21046257	0.00000000
0.52373404	0.00000000	0.00000000	0.00000000	4.23316860	0.00000000
0.52374561	0.00000000	0.00000000	0.00000000	4.25162697	0.00000000
0.52375718	0.00000000	0.00000000	0.00000000	4.25162697	0.00000000
0.52376877	0.00000000	0.00000000	0.00000000	4.27444744	0.00000000
0.52378034	0.00000000	0.00000000	0.00000000	4.27431345	0.00000000
0.52379191	0.00000000	0.00000000	0.00000000	4.26601505	0.00000000
0.52380348	0.00000000	0.00000000	0.00000000	4.26089001	0.00000000
0.52381506	0.00000000	0.00000000	0.00000000	4.25738382	0.00000000
0.52382663	0.00000000	0.00000000	0.00000000	4.25222015	0.00000000
0.52383820	0.00000000	0.00000000	0.00000000	4.25222015	0.00000000
0.52384977	0.00000000	0.00000000	0.00000000	4.24265432	0.00000000
0.52386136	0.00000000	0.00000000	0.00000000	4.23351669	0.00000000
0.52387292	0.00000000	0.00000000	0.00000000	4.22234678	0.00000000
0.52388449	0.00000000	0.00000000	0.00000000	4.21122456	0.00000000
0.52389608	0.00000000	0.00000000	0.00000000	4.20303869	0.00000000
0.52390765	0.00000000	0.00000000	0.00000000	4.19713640	0.00000000
0.52391922	0.00000000	0.00000000	0.00000000	4.18996334	0.00000000
0.52393079	0.00000000	0.00000000	0.00000000	4.17887926	0.00000000
0.52394236	0.00000000	0.00000000	0.00000000	4.17544556	0.00000000
0.52395393	0.00000000	0.00000000	0.00000000	4.17544556	0.00000000
0.52396550	0.00000000	0.00000000	0.00000000	4.17745733	0.00000000
0.52397710	0.00000000	0.00000000	0.00000000	4.16176319	0.00000000
0.52398867	0.00000000	0.00000000	0.00000000	4.16176319	0.00000000
0.52400023	0.00000000	0.00000000	0.00000000	4.12409830	0.00000000
0.52401180	0.00000000	0.00000000	0.00000000	4.10929298	0.00000000
0.52402337	0.00000000	0.00000000	0.00000000	4.10929298	0.00000000
0.52403496	0.00000000	0.00000000	0.00000000	4.10929298	0.00000000
0.52404653	0.00000000	0.00000000	0.00000000	4.09013939	0.00000000
0.52405813	0.00000000	0.00000000	0.00000000	4.07934380	0.00000000
0.52406967	0.00000000	0.00000000	0.00000000	4.07995129	0.00000000
0.52408124	0.00000000	0.00000000	0.00000000	4.09100771	0.00000000
0.52409283	0.00000000	0.00000000	0.00000000	4.09100771	0.00000000
0.52410440	0.00000000	0.00000000	0.00000000	4.13848543	0.00000000
0.52411597	0.00000000	0.00000000	0.00000000	4.16384172	0.00000000
0.52412754	0.00000000	0.00000000	0.00000000	4.18649721	0.00000000
0.52413911	0.00000000	0.00000000	0.00000000	4.18649721	0.00000000
0.52415071	0.00000000	0.00000000	0.00000000	4.21136808	0.00000000
0.52416227	0.00000000	0.00000000	0.00000000	4.21136808	0.00000000
0.52417384	0.00000000	0.00000000	0.00000000	4.21367359	0.00000000
0.52418541	0.00000000	0.00000000	0.00000000	4.19087172	0.00000000
0.52419700	0.00000000	0.00000000	0.00000000	4.19901705	0.00000000
0.52420857	0.00000000	0.00000000	0.00000000	4.19901705	0.00000000
0.52422014	0.00000000	0.00000000	0.00000000	4.23083019	0.00000000
0.52423170	0.00000000	0.00000000	0.00000000	4.29209185	0.00000000
0.52424328	0.00000000	0.00000000	0.00000000	4.30602598	0.00000000
0.52425487	0.00000000	0.00000000	0.00000000	4.30602598	0.00000000
0.52426644	0.00000000	0.00000000	0.00000000	4.31254673	0.00000000
0.52427800	0.00000000	0.00000000	0.00000000	4.30008745	0.00000000
0.52428957	0.00000000	0.00000000	0.00000000	4.29088640	0.00000000
0.52430116	0.00000000	0.00000000	0.00000000	4.29088640	0.00000000
0.52431273	0.00000000	0.00000000	0.00000000	4.29413939	0.00000000
0.52432430	0.00000000	0.00000000	0.00000000	4.29413939	0.00000000
0.52433587	0.00000000	0.00000000	0.00000000	4.28298330	0.00000000
0.52434746	0.00000000	0.00000000	0.00000000	4.29853106	0.00000000
0.52435903	0.00000000	0.00000000	0.00000000	4.32534170	0.00000000
0.52437060	0.00000000	0.00000000	0.00000000	4.32534170	0.00000000
0.52438216	0.00000000	0.00000000	0.00000000	4.34684277	0.00000000
0.52439375	0.00000000	0.00000000	0.00000000	4.35781288	0.00000000
0.52440532	0.00000000	0.00000000	0.00000000	4.36396027	0.00000000
0.52441689	0.00000000	0.00000000	0.00000000	4.37638092	0.00000000
0.52442846	0.00000000	0.00000000	0.00000000	4.38762426	0.00000000
0.52444005	0.00000000	0.00000000	0.00000000	4.39768219	0.00000000
0.52445162	0.00000000	0.00000000	0.00000000	4.42132425	0.00000000
0.52446318	0.00000000	0.00000000	0.00000000	4.42132425	0.00000000
0.52447478	0.00000000	0.00000000	0.00000000	4.42846870	0.00000000
0.52448634	0.00000000	0.00000000	0.00000000	4.42273712	0.00000000
0.52449791	0.00000000	0.00000000	0.00000000	4.42042637	0.00000000
0.52450948	0.00000000	0.00000000	0.00000000	4.42042637	0.00000000
0.52452105	0.00000000	0.00000000	0.00000000	4.44295502	0.00000000
0.52453264	0.00000000	0.00000000	0.00000000	4.44295502	0.00000000
0.52454421	0.00000000	0.00000000	0.00000000	4.42996836	0.00000000
0.52455578	0.00000000	0.00000000	0.00000000	4.42996836	0.00000000
0.52456734	0.00000000	0.00000000	0.00000000	4.41429758	0.00000000
0.52457894	0.00000000	0.00000000	0.00000000	4.40100479	0.00000000
0.52459050	0.00000000	0.00000000	0.00000000	4.39079666	0.00000000
0.52460209	0.00000000	0.00000000	0.00000000	4.38285780	0.00000000
0.52461364	0.00000000	0.00000000	0.00000000	4.37252617	0.00000000
0.52462521	0.00000000	0.00000000	0.00000000	4.35637331	0.00000000
0.52463681	0.00000000	0.00000000	0.00000000	4.34074259	0.00000000
0.52464838	0.00000000	0.00000000	0.00000000	4.33006096	0.00000000
0.52465995	0.00000000	0.00000000	0.00000000	4.32250214	0.00000000
0.52467151	0.00000000	0.00000000	0.00000000	4.31356907	0.00000000
0.52468310	0.00000000	0.00000000	0.00000000	4.31005287	0.00000000
0.52469467	0.00000000	0.00000000	0.00000000	4.32336044	0.00000000
0.52470624	0.00000000	0.00000000	0.00000000	4.32518244	0.00000000
0.52471781	0.00000000	0.00000000	0.00000000	4.32518244	0.00000000
0.52472940	0.00000000	0.00000000	0.00000000	4.32405949	0.00000000
0.52474096	0.00000000	0.00000000	0.00000000	4.32765245	0.00000000
0.52475253	0.00000000	0.00000000	0.00000000	4.33376169	0.00000000
0.52476412	0.00000000	0.00000000	0.00000000	4.33700800	0.00000000
0.52477569	0.00000000	0.00000000	0.00000000	4.33442068	0.00000000
0.52478726	0.00000000	0.00000000	0.00000000	4.33061552	0.00000000
0.52479883	0.00000000	0.00000000	0.00000000	4.31940174	0.00000000
0.52481042	0.00000000	0.00000000	0.00000000	4.30919933	0.00000000
0.52482198	0.00000000	0.00000000	0.00000000	4.30700302	0.00000000
0.52483355	0.00000000	0.00000000	0.00000000	4.31718016	0.00000000
0.52484512	0.00000000	0.00000000	0.00000000	4.33029985	0.00000000
0.52485671	0.00000000	0.00000000	0.00000000	4.32578039	0.00000000
0.52486828	0.00000000	0.00000000	0.00000000	4.32578039	0.00000000
0.52487984	0.00000000	0.00000000	0.00000000	4.29026699	0.00000000
0.52489142	0.00000000	0.00000000	0.00000000	4.28659391	0.00000000
0.52490300	0.00000000	0.00000000	0.00000000	4.30014467	0.00000000
0.52491457	0.00000000	0.00000000	0.00000000	4.31543112	0.00000000
0.52492614	0.00000000	0.00000000	0.00000000	4.32646513	0.00000000
0.52493773	0.00000000	0.00000000	0.00000000	4.34027815	0.00000000
0.52494930	0.00000000	0.00000000	0.00000000	4.36032152	0.00000000
0.52496087	0.00000000	0.00000000	0.00000000	4.38412189	0.00000000
0.52497243	0.00000000	0.00000000	0.00000000	4.40740824	0.00000000
0.52498403	0.00000000	0.00000000	0.00000000	4.42362881	0.00000000
0.52499560	0.00000000	0.00000000	0.00000000	4.43711805	0.00000000
